ProdCodeId	dmdid	Term.from.EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
8124041000033114	21274511000001100	Jakavi 20mg tablets (Novartis Pharmaceuticals UK Ltd)	Jakavi 20mg tablets	Tablet	Oral	Ruxolitinib phosphate	20.000mg	8010500	NA
8123841000033116	21275011000001107	Jakavi 5mg tablets (Novartis Pharmaceuticals UK Ltd)	Jakavi 5mg tablets	Tablet	Oral	Ruxolitinib phosphate	5.000mg	8010500	NA
8123941000033112	21275311000001105	Jakavi 15mg tablets (Novartis Pharmaceuticals UK Ltd)	Jakavi 15mg tablets	Tablet	Oral	Ruxolitinib phosphate	15.000mg	8010500	NA
8123641000033117	21290711000001107	Ruxolitinib 15mg tablets	Ruxolitinib 15mg tablets	Tablet	Oral	Ruxolitinib phosphate	15.000mg	8010500	NA
8123741000033114	21290811000001104	Ruxolitinib 20mg tablets	Ruxolitinib 20mg tablets	Tablet	Oral	Ruxolitinib phosphate	20.000mg	8010500	NA
8614541000033112	21305811000001104	Topotecan 1mg/1ml solution for infusion vials	Topotecan 1mg/1ml solution for infusion vials	Solution for infusion	Intravenous	Topotecan hydrochloride	1.000mg/1.000ml	NA	NA
8193341000033115	21505811000001102	Inlyta 5mg tablets (Pfizer Ltd)	Inlyta 5mg tablets	Tablet	Oral	Axitinib	5.000mg	8010500	NA
8193241000033113	21506111000001103	Inlyta 1mg tablets (Pfizer Ltd)	Inlyta 1mg tablets	Tablet	Oral	Axitinib	1.000mg	8010500	NA
8193041000033117	21510211000001109	Axitinib 1mg tablets	Axitinib 1mg tablets	Tablet	Oral	Axitinib	1.000mg	8010500	NA
8193141000033118	21510311000001101	Axitinib 5mg tablets	Axitinib 5mg tablets	Tablet	Oral	Axitinib	5.000mg	8010500	NA
8196041000033110	21516311000001103	Pixantrone 29mg powder for solution for infusion vials	Pixantrone 29mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Pixantrone dimaleate	29.000mg	NA	NA
8196141000033114	21516711000001104	Pixuvri 29mg powder for concentrate for solution for infusion vials (Servier Laboratories Ltd)	Pixuvri 29mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Pixantrone dimaleate	29.000mg	NA	NA
8196341000033112	21521511000001107	Dacogen 50mg powder for concentrate for solution for infusion vials (Janssen-Cilag Ltd)	Dacogen 50mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Decitabine	50.000mg	8010300	NA
8198141000033110	21557911000001107	Foscan 1mg/1ml solution for injection vials (Biolitec Pharma Ltd)	Foscan 1mg/1ml solution for injection vials	Solution for injection	Intravenous	Temoporfin	1.000mg/1.000ml	NA	NA
8198241000033115	21558211000001104	Foscan 3mg/3ml solution for injection vials (Biolitec Pharma Ltd)	Foscan 3mg/3ml solution for injection vials	Solution for injection	Intravenous	Temoporfin	1.000mg/1.000ml	NA	NA
8198341000033113	21558511000001101	Foscan 6mg/6ml solution for injection vials (Biolitec Pharma Ltd)	Foscan 6mg/6ml solution for injection vials	Solution for injection	Intravenous	Temoporfin	1.000mg/1.000ml	NA	NA
8197141000033111	21572311000001106	Brentuximab vedotin 50mg powder for solution for infusion vials	Brentuximab vedotin 50mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Brentuximab vedotin	50.000mg	8010500	NA
8197241000033116	21572511000001100	Adcetris 50mg powder for concentrate for solution for infusion vials (Takeda UK Ltd)	Adcetris 50mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Brentuximab vedotin	50.000mg	8010500	NA
8196241000033119	21578711000001108	Decitabine 50mg powder for solution for infusion vials	Decitabine 50mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Decitabine	50.000mg	8010300	NA
8197841000033117	21580111000001100	Temoporfin 1mg/1ml solution for injection vials	Temoporfin 1mg/1ml solution for injection vials	Solution for injection	Intravenous	Temoporfin	1.000mg/1.000ml	NA	NA
8197941000033113	21580211000001106	Temoporfin 3mg/3ml solution for injection vials	Temoporfin 3mg/3ml solution for injection vials	Solution for injection	Intravenous	Temoporfin	1.000mg/1.000ml	NA	NA
8198041000033111	21580311000001103	Temoporfin 6mg/6ml solution for injection vials	Temoporfin 6mg/6ml solution for injection vials	Solution for injection	Intravenous	Temoporfin	1.000mg/1.000ml	NA	NA
8200141000033112	21596111000001101	Xalkori 250mg capsules (Pfizer Ltd)	Xalkori 250mg capsules	Capsule	Oral	Crizotinib	250.000mg	8010500	NA
8200041000033113	21598111000001102	Xalkori 200mg capsules (Pfizer Ltd)	Xalkori 200mg capsules	Capsule	Oral	Crizotinib	200.000mg	8010500	NA
8233141000033111	21678611000001108	Votubia 10mg tablets (Novartis Pharmaceuticals UK Ltd)	Votubia 10mg tablets	Tablet	Oral	Everolimus	10.000mg	8010500	NA
8233941000033113	21699611000001106	Orencia 125mg/1ml solution for injection pre-filled syringes (Bristol-Myers Squibb Pharmaceuticals Ltd)	Orencia 125mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Abatacept	125.000mg/1.000ml	NA	NA
8233841000033117	21704711000001107	Abatacept 125mg/1ml solution for injection pre-filled syringes	Abatacept 125mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Abatacept	125.000mg/1.000ml	NA	NA
8265941000033118	21969411000001109	Xaluprine 20mg/ml oral suspension (Nova Laboratories Ltd)	Xaluprine 20mg/ml oral suspension	Oral suspension	Oral	Mercaptopurine	20.000mg/1.000ml	8010300	NA
8273941000033111	22135211000001104	Perjeta 420mg/14ml concentrate for solution for infusion vials (Roche Products Ltd)	Perjeta 420mg/14ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Pertuzumab	30.000mg/1.000ml	8010500	NA
8273841000033115	22154811000001103	Pertuzumab 420mg/14ml solution for infusion vials	Pertuzumab 420mg/14ml solution for infusion vials	Solution for infusion	Intravenous	Pertuzumab	30.000mg/1.000ml	8010500	NA
8300241000033112	22333211000001109	Esbriet 267mg capsules (Roche Products Ltd)	Esbriet 267mg capsules	Capsule	Oral	Pirfenidone	267.000mg	3110000	NA
8300141000033117	22343011000001103	Pirfenidone 267mg capsules	Pirfenidone 267mg capsules	Capsule	Oral	Pirfenidone	267.000mg	3110000	NA
8581341000033113	22697611000001102	Bosulif 100mg tablets (Pfizer Ltd)	Bosulif 100mg tablets	Tablet	Oral	Bosutinib	100.000mg	8010500	NA
8581241000033115	22697911000001108	Bosulif 500mg tablets (Pfizer Ltd)	Bosulif 500mg tablets	Tablet	Oral	Bosutinib	500.000mg	8010500	NA
8561041000033114	22764011000001107	Erivedge 150mg capsules (Roche Products Ltd)	Erivedge 150mg capsules	Capsule	Oral	Vismodegib	150.000mg	8010500	NA
8947641000033114	23070511000001108	Tafinlar 50mg capsules (Novartis Pharmaceuticals UK Ltd)	Tafinlar 50mg capsules	Capsule	Oral	Dabrafenib mesilate	50.000mg	8010500	NA
8947741000033117	23070811000001106	Tafinlar 75mg capsules (Novartis Pharmaceuticals UK Ltd)	Tafinlar 75mg capsules	Capsule	Oral	Dabrafenib mesilate	75.000mg	8010500	NA
8618841000033116	23157311000001105	Herceptin 600mg/5ml solution for injection vials (Roche Products Ltd)	Herceptin 600mg/5ml solution for injection vials	Solution for injection	Subcutaneous	Trastuzumab	120.000mg/1.000ml	NA	NA
8618741000033114	23204911000001105	Trastuzumab 600mg/5ml solution for injection vials	Trastuzumab 600mg/5ml solution for injection vials	Solution for injection	Subcutaneous	Trastuzumab	120.000mg/1.000ml	NA	NA
8840041000033112	23269311000001106	Stivarga 40mg tablets (Bayer Plc)	Stivarga 40mg tablets	Tablet	Oral	Regorafenib	40.000mg	8010500	NA
8837941000033111	23285111000001105	Imnovid 1mg capsules (Celgene Ltd)	Imnovid 1mg capsules	Capsule	Oral	Pomalidomide	1.000mg	8020400	NA
8838041000033114	23285411000001100	Imnovid 2mg capsules (Celgene Ltd)	Imnovid 2mg capsules	Capsule	Oral	Pomalidomide	2.000mg	8020400	NA
8838141000033113	23285711000001106	Imnovid 3mg capsules (Celgene Ltd)	Imnovid 3mg capsules	Capsule	Oral	Pomalidomide	3.000mg	8020400	NA
8838241000033118	23286011000001100	Imnovid 4mg capsules (Celgene Ltd)	Imnovid 4mg capsules	Capsule	Oral	Pomalidomide	4.000mg	8020400	NA
8839241000033114	23307411000001100	Revlimid 2.5mg capsules (Celgene Ltd)	Revlimid 2.5mg capsules	Capsule	Oral	Lenalidomide	2.500mg	NA	NA
8839141000033119	23344511000001104	Lenalidomide 2.5mg capsules	Lenalidomide 2.5mg capsules	Capsule	Oral	Lenalidomide	2.500mg	NA	NA
8887041000033116	23582311000001108	Iclusig 15mg tablets (Incyte Biosciences UK Ltd)	Iclusig 15mg tablets	Tablet	Oral	Ponatinib hydrochloride	15.000mg	8010500	NA
8887141000033117	23582911000001109	Iclusig 45mg tablets (Incyte Biosciences UK Ltd)	Iclusig 45mg tablets	Tablet	Oral	Ponatinib hydrochloride	45.000mg	8010500	NA
8963341000033115	23855511000001104	Giotrif 20mg tablets (Boehringer Ingelheim Ltd)	Giotrif 20mg tablets	Tablet	Oral	Afatinib dimaleate	20.000mg	8010500	NA
8963441000033114	23858411000001108	Giotrif 30mg tablets (Boehringer Ingelheim Ltd)	Giotrif 30mg tablets	Tablet	Oral	Afatinib dimaleate	30.000mg	8010500	NA
8963541000033110	23859211000001104	Giotrif 40mg tablets (Boehringer Ingelheim Ltd)	Giotrif 40mg tablets	Tablet	Oral	Afatinib dimaleate	40.000mg	8010500	NA
8963641000033111	23861011000001101	Giotrif 50mg tablets (Boehringer Ingelheim Ltd)	Giotrif 50mg tablets	Tablet	Oral	Afatinib dimaleate	50.000mg	8010500	NA
8963241000033113	23905211000001104	Afatinib 50mg tablets	Afatinib 50mg tablets	Tablet	Oral	Afatinib dimaleate	50.000mg	8010500	NA
9076041000033114	23964811000001100	Kadcyla 100mg powder for concentrate for solution for infusion vials (Roche Products Ltd)	Kadcyla 100mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab emtansine	100.000mg	8010500	NA
9076141000033113	23965111000001106	Kadcyla 160mg powder for concentrate for solution for infusion vials (Roche Products Ltd)	Kadcyla 160mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab emtansine	160.000mg	8010500	NA
9069241000033119	23982811000001109	Simponi 100mg/1ml solution for injection pre-filled pens (Merck Sharp & Dohme Ltd)	Simponi 100mg/1ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Golimumab	100.000mg/1.000ml	NA	NA
12378941000033116	23984711000001106	Golimumab 100mg/1ml solution for injection pre-filled disposable devices	Golimumab 100mg/1ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Golimumab	100.000mg/1.000ml	NA	NA
9074941000033117	23985411000001104	Trastuzumab emtansine 100mg powder for solution for infusion vials	Trastuzumab emtansine 100mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab emtansine	100.000mg	8010500	NA
9075041000033117	23985511000001100	Trastuzumab emtansine 160mg powder for solution for infusion vials	Trastuzumab emtansine 160mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab emtansine	160.000mg	8010500	NA
9118141000033112	24104211000001101	Afinitor 2.5mg tablets (Novartis Pharmaceuticals UK Ltd)	Afinitor 2.5mg tablets	Tablet	Oral	Everolimus	2.500mg	NA	NA
4259841000033119	24403811000001102	Amsidine 75mg/1.5ml solution for infusion ampoules and diluent (Eurocept International bv)	Amsidine 75mg/1.5ml solution for infusion ampoules and diluent	Solution for infusion	Intravenous	Amsacrine	50.000mg/1.000ml	8010500	NA
9158941000033118	24405711000001106	Potactasol 1mg powder for concentrate for solution for infusion vials (Actavis UK Ltd)	Potactasol 1mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Topotecan hydrochloride	1.000mg	NA	NA
9159041000033110	24405911000001108	Potactasol 4mg powder for concentrate for solution for infusion vials (Actavis UK Ltd)	Potactasol 4mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Topotecan hydrochloride	4.000mg	NA	NA
9158341000033117	24407611000001109	Capecitabine 300mg tablets	Capecitabine 300mg tablets	Tablet	Oral	Capecitabine	300.000mg	NA	NA
9158541000033112	24408011000001101	Leflunomide 15mg tablets	Leflunomide 15mg tablets	Tablet	Oral	Leflunomide	15.000mg	NA	NA
9200941000033112	24504611000001108	Aubagio 14mg tablets (Genzyme Therapeutics Ltd)	Aubagio 14mg tablets	Tablet	Oral	Teriflunomide	14.000mg	8020400	NA
9201441000033111	24507811000001103	Inlyta 7mg tablets (Pfizer Ltd)	Inlyta 7mg tablets	Tablet	Oral	Axitinib	7.000mg	NA	NA
9201541000033112	24508111000001106	Inlyta 3mg tablets (Pfizer Ltd)	Inlyta 3mg tablets	Tablet	Oral	Axitinib	3.000mg	NA	NA
9201241000033110	24509011000001100	Axitinib 3mg tablets	Axitinib 3mg tablets	Tablet	Oral	Axitinib	3.000mg	NA	NA
9201341000033117	24509111000001104	Axitinib 7mg tablets	Axitinib 7mg tablets	Tablet	Oral	Axitinib	7.000mg	NA	NA
9293441000033110	24509511000001108	Docetaxel 20mg/0.72ml solution for infusion vials and diluent	Docetaxel 20mg/0.72ml solution for infusion vials and diluent	Solution for infusion	Intravenous	Docetaxel	27.780mg/1.000ml	NA	NA
9293541000033111	24509611000001107	Docetaxel 80mg/2.88ml solution for infusion vials and diluent	Docetaxel 80mg/2.88ml solution for infusion vials and diluent	Solution for infusion	Intravenous	Docetaxel	27.780mg/1.000ml	NA	NA
9175541000033116	24510211000001101	Hydroxycarbamide 500mg/5ml oral suspension	Hydroxycarbamide 500mg/5ml oral suspension	Oral suspension	Oral	Hydroxycarbamide	100.000mg/1.000ml	NA	NA
9216741000033113	24561811000001109	Lemtrada 12mg/1.2ml concentrate for solution for infusion vials (Genzyme Therapeutics Ltd)	Lemtrada 12mg/1.2ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Alemtuzumab	10.000mg/1.000ml	8020300	NA
9216641000033116	24565711000001104	Alemtuzumab 12mg/1.2ml solution for infusion vials	Alemtuzumab 12mg/1.2ml solution for infusion vials	Solution for infusion	Intravenous	Alemtuzumab	10.000mg/1.000ml	8020300	NA
9291641000033111	24588411000001102	Metoject PEN 7.5mg/0.15ml solution for injection pre-filled pens (medac UK)	Metoject PEN 7.5mg/0.15ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9292541000033117	24588711000001108	Metoject PEN 30mg/0.6ml solution for injection pre-filled pens (medac UK)	Metoject PEN 30mg/0.6ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9292441000033118	24589011000001101	Metoject PEN 27.5mg/0.55ml solution for injection pre-filled pens (medac UK)	Metoject PEN 27.5mg/0.55ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9292341000033112	24589311000001103	Metoject PEN 25mg/0.5ml solution for injection pre-filled pens (medac UK)	Metoject PEN 25mg/0.5ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291941000033116	24589611000001108	Metoject PEN 15mg/0.3ml solution for injection pre-filled pens (medac UK)	Metoject PEN 15mg/0.3ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291841000033112	24589911000001102	Metoject PEN 12.5mg/0.25ml solution for injection pre-filled pens (medac UK)	Metoject PEN 12.5mg/0.25ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291741000033119	24590211000001100	Metoject PEN 10mg/0.2ml solution for injection pre-filled pens (medac UK)	Metoject PEN 10mg/0.2ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9292241000033119	24590411000001101	Metoject PEN 22.5mg/0.45ml solution for injection pre-filled pens (medac UK)	Metoject PEN 22.5mg/0.45ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9292141000033114	24590811000001104	Metoject PEN 20mg/0.4ml solution for injection pre-filled pens (medac UK)	Metoject PEN 20mg/0.4ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9292041000033110	24591111000001100	Metoject PEN 17.5mg/0.35ml solution for injection pre-filled pens (medac UK)	Metoject PEN 17.5mg/0.35ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9290741000033112	24594311000001100	Methotrexate 10mg/0.2ml solution for injection pre-filled disposable devices	Methotrexate 10mg/0.2ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9290841000033119	24594411000001107	Methotrexate 12.5mg/0.25ml solution for injection pre-filled disposable devices	Methotrexate 12.5mg/0.25ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9290941000033110	24594511000001106	Methotrexate 15mg/0.3ml solution for injection pre-filled disposable devices	Methotrexate 15mg/0.3ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291041000033117	24594611000001105	Methotrexate 17.5mg/0.35ml solution for injection pre-filled disposable devices	Methotrexate 17.5mg/0.35ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291141000033118	24594711000001101	Methotrexate 20mg/0.4ml solution for injection pre-filled disposable devices	Methotrexate 20mg/0.4ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291241000033113	24594811000001109	Methotrexate 22.5mg/0.45ml solution for injection pre-filled disposable devices	Methotrexate 22.5mg/0.45ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291341000033115	24594911000001104	Methotrexate 25mg/0.5ml solution for injection pre-filled disposable devices	Methotrexate 25mg/0.5ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291441000033114	24595011000001104	Methotrexate 27.5mg/0.55ml solution for injection pre-filled disposable devices	Methotrexate 27.5mg/0.55ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9291541000033110	24595111000001103	Methotrexate 30mg/0.6ml solution for injection pre-filled disposable devices	Methotrexate 30mg/0.6ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9290641000033115	24595211000001109	Methotrexate 7.5mg/0.15ml solution for injection pre-filled disposable devices	Methotrexate 7.5mg/0.15ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
9301441000033119	24657811000001100	Entyvio 300mg powder for concentrate for solution for infusion vials (Takeda UK Ltd)	Entyvio 300mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Vedolizumab	300.000mg	1050300	NA
9301241000033115	24670211000001102	Vedolizumab 300mg powder for solution for infusion vials	Vedolizumab 300mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Vedolizumab	300.000mg	1050300	NA
9301141000033110	24780211000001103	MabThera 1400mg/11.7ml solution for injection vials (Roche Products Ltd)	MabThera 1400mg/11.7ml solution for injection vials	Solution for injection	Subcutaneous	Rituximab	119.660mg/1.000ml	NA	NA
9301741000033114	24780811000001102	RoActemra 162mg/0.9ml solution for injection pre-filled syringes (Roche Products Ltd)	RoActemra 162mg/0.9ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Tocilizumab	180.000mg/1.000ml	NA	NA
9307641000033114	24796311000001105	Sylvant 400mg powder for concentrate for solution for infusion vials (EUSA Pharma Ltd)	Sylvant 400mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Siltuximab	400.000mg	8020400	NA
9307741000033117	24797411000001101	Sylvant 100mg powder for concentrate for solution for infusion vials (EUSA Pharma Ltd)	Sylvant 100mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Siltuximab	100.000mg	8020400	NA
9301041000033111	24856511000001109	Rituximab 1.4g/11.7ml solution for injection vials	Rituximab 1.4g/11.7ml solution for injection vials	Solution for injection	Subcutaneous	Rituximab	119.660mg/1.000ml	NA	NA
9301541000033118	24856911000001102	Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes	Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Tocilizumab	180.000mg/1.000ml	NA	NA
9307541000033113	25091011000001106	Siltuximab 100mg powder for solution for infusion vials	Siltuximab 100mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Siltuximab	100.000mg	8020400	NA
9307441000033112	25091211000001101	Siltuximab 400mg powder for solution for infusion vials	Siltuximab 400mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Siltuximab	400.000mg	8020400	NA
9406741000033112	25444111000001106	Gazyvaro 1000mg/40ml concentrate for solution for infusion vials (Roche Products Ltd)	Gazyvaro 1000mg/40ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Obinutuzumab	25.000mg/1.000ml	8020300	NA
9406441000033117	25503511000001103	Obinutuzumab 1g/40ml solution for infusion vials	Obinutuzumab 1g/40ml solution for infusion vials	Solution for infusion	Intravenous	Obinutuzumab	25.000mg/1.000ml	8020300	NA
10740341000033113	25964511000001108	Trametinib 2mg tablets	Trametinib 2mg tablets	Tablet	Oral	Trametinib	2.000mg	8010500	NA
9702441000033111	26658011000001100	Azapress 50mg tablets (Ennogen Pharma Ltd)	Azapress 50mg tablets	Tablet	Oral	Azathioprine	50.000mg	NA	NA
9703741000033114	27946711000001104	Idelalisib 100mg tablets	Idelalisib 100mg tablets	Tablet	Oral	Idelalisib	100.000mg	8010500	NA
9703541000033118	27947111000001102	Idelalisib 150mg tablets	Idelalisib 150mg tablets	Tablet	Oral	Idelalisib	150.000mg	8010500	NA
9851041000033116	28009911000001104	Cometriq 20mg capsules (Ipsen Ltd)	Cometriq 20mg capsules	Capsule	Oral	Cabozantinib s-malate	20.000mg	8010500	NA
9851141000033117	28010711000001106	Cometriq 20mg capsules and Cometriq 80mg capsules (Ipsen Ltd)	Cometriq 20mg capsules and Cometriq 80mg capsules	Not applicable	NA	NA	NA	8010500	NA
9850741000033111	28012311000001106	Cabozantinib 20mg capsules	Cabozantinib 20mg capsules	Capsule	Oral	Cabozantinib s-malate	20.000mg	8010500	NA
9850841000033118	28012411000001104	Cabozantinib 20mg capsules and Cabozantinib 80mg capsules	Cabozantinib 20mg capsules and Cabozantinib 80mg capsules	Not applicable	Route of administration not applicable	NA	NA	8010500	NA
10013741000033113	28282411000001107	Imbruvica 140mg capsules (Janssen-Cilag Ltd)	Imbruvica 140mg capsules	Capsule	Oral	Ibrutinib	140.000mg	8010500	NA
9956641000033111	28335911000001108	Vanquoral 25mg capsules (Teva UK Ltd)	Vanquoral 25mg capsules	Capsule	Oral	Ciclosporin	25.000mg	NA	NA
9956541000033110	28337411000001106	Vanquoral 50mg capsules (Teva UK Ltd)	Vanquoral 50mg capsules	Capsule	Oral	Ciclosporin	50.000mg	NA	NA
9956441000033114	28338911000001102	Vanquoral 100mg capsules (Teva UK Ltd)	Vanquoral 100mg capsules	Capsule	Oral	Ciclosporin	100.000mg	NA	NA
10012941000033117	28395011000001103	Ibrutinib 140mg capsules	Ibrutinib 140mg capsules	Capsule	Oral	Ibrutinib	140.000mg	8010500	NA
10801841000033117	28415311000001105	Mercaptopurine 75mg tablets	Mercaptopurine 75mg tablets	Tablet	Oral	Mercaptopurine	75.000mg	NA	NA
10209741000033118	28469211000001103	Cyramza 500mg/50ml concentrate for solution for infusion vials (Eli Lilly and Company Ltd)	Cyramza 500mg/50ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Ramucirumab	10.000mg/1.000ml	8010500	NA
755441000033115	284711000001102	Imuran 25mg tablets (Aspen Pharma Trading Ltd)	Imuran 25mg tablets	Tablet	Oral	Azathioprine	25.000mg	9010400/ 10010300	NA
10212041000033112	28770611000001108	Otezla 30mg tablets (Amgen Ltd)	Otezla 30mg tablets	Tablet	Oral	Apremilast	30.000mg	NA	NA
10213141000033116	28782311000001106	Vargatef 100mg capsules (Boehringer Ingelheim Ltd)	Vargatef 100mg capsules	Capsule	Oral	Nintedanib esilate	100.000mg	8010500	NA
10213241000033111	28782611000001101	Vargatef 150mg capsules (Boehringer Ingelheim Ltd)	Vargatef 150mg capsules	Capsule	Oral	Nintedanib esilate	150.000mg	8010500	NA
10211941000033118	28789211000001106	Apremilast 30mg tablets	Apremilast 30mg tablets	Tablet	Oral	Apremilast	30.000mg	NA	NA
10212841000033117	28790211000001100	Nintedanib 100mg capsules	Nintedanib 100mg capsules	Capsule	Oral	Nintedanib esilate	100.000mg	8010500	NA
10213041000033115	28790311000001108	Nintedanib 150mg capsules	Nintedanib 150mg capsules	Capsule	Oral	Nintedanib esilate	150.000mg	8010500	NA
10209441000033113	28790411000001101	Ramucirumab 100mg/10ml solution for infusion vials	Ramucirumab 100mg/10ml solution for infusion vials	Solution for infusion	Intravenous	Ramucirumab	10.000mg/1.000ml	8010500	NA
10209541000033114	28790511000001102	Ramucirumab 500mg/50ml solution for infusion vials	Ramucirumab 500mg/50ml solution for infusion vials	Solution for infusion	Intravenous	Ramucirumab	10.000mg/1.000ml	8010500	NA
10209641000033110	28791311000001103	Cyramza 100mg/10ml concentrate for solution for infusion vials (Eli Lilly and Company Ltd)	Cyramza 100mg/10ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Ramucirumab	10.000mg/1.000ml	8010500	NA
10210341000033113	28791811000001107	Envarsus 1mg modified-release tablets (Chiesi Ltd)	Envarsus 1mg modified-release tablets	Modified-release tablet	Oral	Tacrolimus monohydrate	1.000mg	8020200	NA
10210241000033115	28792111000001105	Envarsus 750microgram modified-release tablets (Chiesi Ltd)	Envarsus 750microgram modified-release tablets	Modified-release tablet	Oral	Tacrolimus monohydrate	750.000microgram	8020200	NA
10210541000033118	28792411000001100	Envarsus 4mg modified-release tablets (Chiesi Ltd)	Envarsus 4mg modified-release tablets	Modified-release tablet	Oral	Tacrolimus monohydrate	4.000mg	8020200	NA
10253741000033112	28800611000001103	Adoport 0.75mg capsules (Sandoz Ltd)	Adoport 0.75mg capsules	Capsule	Oral	Tacrolimus	750.000microgram	NA	NA
10253641000033115	28800911000001109	Adoport 2mg capsules (Sandoz Ltd)	Adoport 2mg capsules	Capsule	Oral	Tacrolimus	2.000mg	NA	NA
10213341000033118	28803711000001103	Remsima 100mg powder for concentrate for solution for infusion vials (Celltrion Healthcare UK Ltd)	Remsima 100mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Infliximab	100.000mg	10010300	NA
10209941000033115	28808811000001101	Tacrolimus 1mg modified-release tablets	Tacrolimus 1mg modified-release tablets	Modified-release tablet	Oral	Tacrolimus monohydrate	1.000mg	8020200	NA
10210141000033110	28808911000001106	Tacrolimus 4mg modified-release tablets	Tacrolimus 4mg modified-release tablets	Modified-release tablet	Oral	Tacrolimus monohydrate	4.000mg	8020200	NA
10209841000033111	28809011000001102	Tacrolimus 750microgram modified-release tablets	Tacrolimus 750microgram modified-release tablets	Modified-release tablet	Oral	Tacrolimus monohydrate	750.000microgram	8020200	NA
