ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
3952641000033110	10189111000001106	Nimodrel XL 30mg tablets (Zurich Pharmaceuticals)	Nimodrel XL 30mg tablets	Modified-release tablet	Oral	Nifedipine	30.000mg	NA	NA
3952741000033118	10189311000001108	Nimodrel XL 60mg tablets (Zurich Pharmaceuticals)	Nimodrel XL 60mg tablets	Modified-release tablet	Oral	Nifedipine	60.000mg	NA	NA
3908841000033116	10198711000001102	Zanidip 20mg tablets (Recordati Pharmaceuticals Ltd)	Zanidip 20mg tablets	Tablet	Oral	Lercanidipine hydrochloride	20.000mg	NA	NA
3908741000033114	10225911000001102	Lercanidipine 20mg tablets	Lercanidipine 20mg tablets	Tablet	Oral	Lercanidipine hydrochloride	20.000mg	NA	NA
5817441000033119	10751211000001100	Neozipine XL 30mg tablets (Kent Pharmaceuticals Ltd)	Neozipine XL 30mg tablets	Modified-release tablet	Oral	Nifedipine	30.000mg	NA	NA
5817541000033118	10751411000001101	Neozipine XL 60mg tablets (Kent Pharmaceuticals Ltd)	Neozipine XL 60mg tablets	Modified-release tablet	Oral	Nifedipine	60.000mg	NA	NA
4152841000033112	11506711000001103	Cardioplen XL 2.5mg tablets (Chiesi Ltd)	Cardioplen XL 2.5mg tablets	Modified-release tablet	Oral	Felodipine	2.500mg	NA	NA
5402541000033112	12303311000001109	Nifedipine 2.5mg/5ml oral suspension	Nifedipine 2.5mg/5ml oral suspension	Oral suspension	Oral	Nifedipine	500.000microgram/1.000ml	NA	NA
4429241000033115	13127311000001107	Felotens XL 2.5mg tablets (Thornton & Ross Ltd)	Felotens XL 2.5mg tablets	Modified-release tablet	Oral	Felodipine	2.500mg	2060200	NA
4451941000033110	13401911000001109	Valni XL 30mg tablets (Zentiva)	Valni XL 30mg tablets	Modified-release tablet	Oral	Nifedipine	30.000mg	2060200	NA
4452041000033116	13402111000001101	Valni XL 60mg tablets (Zentiva)	Valni XL 60mg tablets	Modified-release tablet	Oral	Nifedipine	60.000mg	2060200	NA
5576441000033112	13565311000001101	Folpik XL 2.5mg tablets (Teva UK Ltd)	Folpik XL 2.5mg tablets	Modified-release tablet	Oral	Felodipine	2.500mg	NA	NA
5490241000033113	13892511000001100	Amlodipine 5mg/5ml oral solution	Amlodipine 5mg/5ml oral solution	Oral solution	Oral	Amlodipine	1.000mg/1.000ml	NA	NA
4897741000033118	15773511000001108	Amlodipine 1.5mg/5ml oral suspension	Amlodipine 1.5mg/5ml oral suspension	Oral suspension	Oral	Amlodipine	300.000microgram/1.000ml	NA	NA
5891941000033115	17666011000001106	Adanif XL 30mg tablets (Advanz Pharma)	Adanif XL 30mg tablets	Modified-release tablet	Oral	Nifedipine	30.000mg	NA	NA
5892041000033114	17666211000001101	Adanif XL 60mg tablets (Advanz Pharma)	Adanif XL 60mg tablets	Modified-release tablet	Oral	Nifedipine	60.000mg	NA	NA
4521541000033113	18167311000001103	Neofel XL 2.5mg tablets (Actavis UK Ltd)	Neofel XL 2.5mg tablets	Modified-release tablet	Oral	Felodipine	2.500mg	NA	NA
7740641000033112	20478011000001105	Amlodipine 10mg/5ml oral solution	Amlodipine 10mg/5ml oral solution	Oral solution	Oral	Amlodipine	2.000mg/1.000ml	NA	NA
9121541000033117	24221811000001105	Parmid XL 2.5mg tablets (Sandoz Ltd)	Parmid XL 2.5mg tablets	Modified-release tablet	Oral	Felodipine	2.500mg	NA	NA
10217641000033116	28882211000001100	Molap 4mg tablets (Rivopharm (UK) Ltd)	Molap 4mg tablets	Tablet	Oral	Lacidipine	4.000mg	NA	NA
10387441000033111	29826211000001109	Amlodipine 10mg/5ml oral solution sugar free	Amlodipine 10mg/5ml oral solution sugar free	Oral solution	Oral	Amlodipine	2.000mg/1.000ml	NA	NA
4508041000033119	29826311000001101	Amlodipine 5mg/5ml oral solution sugar free	Amlodipine 5mg/5ml oral solution sugar free	Oral solution	Oral	Amlodipine	1.000mg/1.000ml	NA	NA
12372341000033117	34685211000001104	Nidef 30mg modified-release tablets (Morningside Healthcare Ltd)	Nidef 30mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	30.000mg	NA	NA
12372441000033111	34685811000001103	Nidef 60mg modified-release tablets (Morningside Healthcare Ltd)	Nidef 60mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	60.000mg	NA	NA
1509041000033119	35367911000001103	Verapamil 120mg modified-release tablets	Verapamil 120mg modified-release tablets	Modified-release tablet	Oral	Verapamil hydrochloride	120.000mg	2060200	NA
972141000033112	36031811000001107	Nisoldipine 10mg modified-release tablets	Nisoldipine 10mg modified-release tablets	Modified-release tablet	Oral	Nisoldipine	10.000mg	NA	NA
1511241000033113	36149411000001103	Verapamil 180mg modified-release capsules	Verapamil 180mg modified-release capsules	Modified-release capsule	Oral	Verapamil hydrochloride	180.000mg	2060200	NA
12682241000033110	36237311000001101	Amlodipine 5mg/5ml oral suspension sugar free	Amlodipine 5mg/5ml oral suspension sugar free	Oral suspension	Oral	Amlodipine	1.000mg/1.000ml	NA	NA
1511141000033118	36565011000001105	Verapamil 120mg modified-release capsules	Verapamil 120mg modified-release capsules	Modified-release capsule	Oral	Verapamil hydrochloride	120.000mg	2060200	NA
60741000033111	NA	Amlodipine Besilate Tablets 10 mg	NA	NA	NA	NA	NA	NA	NA
451741000033117	NA	Diltiazem Hydrochloride M/R capsules 300 mg	NA	NA	NA	NA	NA	NA	NA
974941000033117	NA	Nifedipine Tablets 20 mg	NA	NA	NA	NA	NA	NA	NA
1511741000033119	NA	Verapamil Hydrochloride M/R capsules 240 mg	NA	NA	NA	NA	NA	NA	NA
1513041000033118	NA	Verapamil Hydrochloride Tablets 240 mg	NA	NA	NA	NA	NA	NA	NA
3890141000033118	NA	Amlodipine Powder For Oral Suspension With Diluent (Kit) 10 mg/5 ml	NA	NA	NA	NA	NA	NA	NA
977341000033113	NA	Nifedipine Tablets 10 mg	NA	NA	NA	NA	NA	NA	NA
468841000033112	NA	Diltiazem Hydrochloride Tablets 60 mg	NA	NA	NA	NA	NA	NA	NA
977641000033117	NA	Nifedipine Tablets 10 mg	NA	NA	NA	NA	NA	NA	NA
57241000033113	NA	Amlodipine Besilate Tablets 5 mg	NA	NA	NA	NA	NA	NA	NA
3163341000033119	318176004	Felodipine 2.5mg modified-release / Ramipril 2.5mg tablets	Felodipine 2.5mg modified-release / Ramipril 2.5mg tablets	Modified-release tablet	Oral	Felodipine/ Ramipril	2.500mg + 2.500mg	2050501	NA
3163241000033112	318177008	Felodipine 5mg modified-release / Ramipril 5mg tablets	Felodipine 5mg modified-release / Ramipril 5mg tablets	Modified-release tablet	Oral	Felodipine/ Ramipril	5.000mg + 5.000mg	2050501	NA
5005841000033114	429502004	Olmesartan medoxomil 20mg / Amlodipine 5mg tablets	Olmesartan medoxomil 20mg / Amlodipine 5mg tablets	Tablet	Oral	Amlodipine besilate/ Olmesartan medoxomil	5.000mg + 20.000mg	2050502	NA
5005941000033118	429503009	Olmesartan medoxomil 40mg / Amlodipine 5mg tablets	Olmesartan medoxomil 40mg / Amlodipine 5mg tablets	Tablet	Oral	Amlodipine besilate/ Olmesartan medoxomil	5.000mg + 40.000mg	2050502	NA
5006041000033111	429678006	Olmesartan medoxomil 40mg / Amlodipine 10mg tablets	Olmesartan medoxomil 40mg / Amlodipine 10mg tablets	Tablet	Oral	Amlodipine besilate/ Olmesartan medoxomil	10.000mg + 40.000mg	2050502	NA
13422241000033114	429828006	Amlodipine 2.5mg tablets	Amlodipine 2.5mg tablets	Tablet	Oral	Amlodipine	2.500mg	NA	NA
4021641000033111	11160111000001107	Amlodipine 10mg / Valsartan 160mg tablets	Amlodipine 10mg / Valsartan 160mg tablets	Tablet	Oral	Amlodipine besilate/ Valsartan	10.000mg + 160.000mg	2060200	NA
4021541000033110	11160211000001101	Amlodipine 5mg / Valsartan 160mg tablets	Amlodipine 5mg / Valsartan 160mg tablets	Tablet	Oral	Amlodipine besilate/ Valsartan	5.000mg + 160.000mg	2060200	NA
4021441000033114	11160311000001109	Amlodipine 5mg / Valsartan 80mg tablets	Amlodipine 5mg / Valsartan 80mg tablets	Tablet	Oral	Amlodipine besilate/ Valsartan	5.000mg + 80.000mg	2060200	NA
9105341000033116	23984911000001108	Perindopril erbumine 4mg / Amlodipine 10mg tablets	Perindopril erbumine 4mg / Amlodipine 10mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	10.000mg + 4.000mg	NA	NA
9105241000033114	23985011000001108	Perindopril erbumine 4mg / Amlodipine 5mg tablets	Perindopril erbumine 4mg / Amlodipine 5mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	5.000mg + 4.000mg	NA	NA
9105541000033111	23985111000001109	Perindopril erbumine 8mg / Amlodipine 10mg tablets	Perindopril erbumine 8mg / Amlodipine 10mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	10.000mg + 8.000mg	NA	NA
9105441000033110	23985211000001103	Perindopril erbumine 8mg / Amlodipine 5mg tablets	Perindopril erbumine 8mg / Amlodipine 5mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	5.000mg + 8.000mg	NA	NA
3246941000033118	35903311000001104	Atenolol 50mg / Nifedipine 20mg modified-release capsules	Atenolol 50mg / Nifedipine 20mg modified-release capsules	Modified-release capsule	Oral	Atenolol/ Nifedipine	50.000mg + 20.000mg	2040000	NA
972241000033117	36031911000001102	Nisoldipine 20mg modified-release tablets	Nisoldipine 20mg modified-release tablets	Modified-release tablet	Oral	Nisoldipine	20.000mg	NA	NA
972341000033110	36032011000001109	Nisoldipine 30mg modified-release tablets	Nisoldipine 30mg modified-release tablets	Modified-release tablet	Oral	Nisoldipine	30.000mg	NA	NA
3163041000033116	36149211000001102	Verapamil 180mg modified-release / Trandolapril 2mg capsules	Verapamil 180mg modified-release / Trandolapril 2mg capsules	Modified-release capsule	Oral	Trandolapril/ Verapamil hydrochloride	2.000mg + 180.000mg	NA	NA
13344441000033112	38019311000001102	Lacidipine 6mg tablets	Lacidipine 6mg tablets	Tablet	Oral	Lacidipine	6.000mg	NA	NA
1509141000033115	38750211000001107	Verapamil 240mg modified-release tablets	Verapamil 240mg modified-release tablets	Modified-release tablet	Oral	Verapamil hydrochloride	240.000mg	2060200	NA
1778841000033111	38896511000001101	Nifedipine 60mg modified-release capsules	Nifedipine 60mg modified-release capsules	Modified-release capsule	Oral	Nifedipine	60.000mg	2060200	NA
568041000033111	39020311000001104	Felodipine 2.5mg modified-release tablets	Felodipine 2.5mg modified-release tablets	Modified-release tablet	Oral	Felodipine	2.500mg	2060200	NA
569041000033115	39020511000001105	Felodipine 10mg modified-release tablets	Felodipine 10mg modified-release tablets	Modified-release tablet	Oral	Felodipine	10.000mg	2060200	NA
569141000033116	39020611000001109	Felodipine 5mg modified-release tablets	Felodipine 5mg modified-release tablets	Modified-release tablet	Oral	Felodipine	5.000mg	2060200	NA
1511341000033115	39021011000001106	Verapamil 240mg modified-release capsules	Verapamil 240mg modified-release capsules	Modified-release capsule	Oral	Verapamil hydrochloride	240.000mg	2060200	NA
971441000033112	39021711000001108	Nicardipine 30mg modified-release capsules	Nicardipine 30mg modified-release capsules	Modified-release capsule	Oral	Nicardipine hydrochloride	30.000mg	2060200	NA
971541000033113	39021811000001100	Nicardipine 45mg modified-release capsules	Nicardipine 45mg modified-release capsules	Modified-release capsule	Oral	Nicardipine hydrochloride	45.000mg	2060200	NA
974141000033119	39022511000001106	Nifedipine 20mg modified-release capsules	Nifedipine 20mg modified-release capsules	Modified-release capsule	Oral	Nifedipine	20.000mg	2060200	NA
971341000033118	39022611000001105	Nifedipine 60mg modified-release tablets	Nifedipine 60mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	60.000mg	2060200	NA
971841000033110	39022711000001101	Nifedipine 10mg modified-release tablets	Nifedipine 10mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	10.000mg	2060200	NA
970941000033113	39022811000001109	Nifedipine 20mg modified-release tablets	Nifedipine 20mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	20.000mg	2060200	NA
971141000033116	39022911000001104	Nifedipine 10mg modified-release capsules	Nifedipine 10mg modified-release capsules	Modified-release capsule	Oral	Nifedipine	10.000mg	2060200	NA
452941000033114	39023011000001107	Diltiazem 60mg modified-release capsules	Diltiazem 60mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	60.000mg	2060200	NA
452141000033112	39023111000001108	Diltiazem 90mg modified-release capsules	Diltiazem 90mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	90.000mg	2060200	NA
451841000033110	39023211000001102	Diltiazem 120mg modified-release capsules	Diltiazem 120mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	120.000mg	2060200	NA
451941000033119	39023311000001105	Diltiazem 180mg modified-release capsules	Diltiazem 180mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	180.000mg	2060200	NA
453941000033115	39023411000001103	Diltiazem 200mg modified-release capsules	Diltiazem 200mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	200.000mg	2060200	NA
453741000033118	39023511000001104	Diltiazem 240mg modified-release capsules	Diltiazem 240mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	240.000mg	2060200	NA
452041000033113	39023611000001100	Diltiazem 300mg modified-release capsules	Diltiazem 300mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	300.000mg	2060200	NA
1800341000033113	39023711000001109	Diltiazem 360mg modified-release capsules	Diltiazem 360mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	360.000mg	2060200	NA
454041000033118	39023811000001101	Diltiazem 60mg modified-release tablets	Diltiazem 60mg modified-release tablets	Modified-release tablet	Oral	Diltiazem hydrochloride	60.000mg	2060200	NA
458841000033115	39023911000001106	Diltiazem 90mg modified-release tablets	Diltiazem 90mg modified-release tablets	Modified-release tablet	Oral	Diltiazem hydrochloride	90.000mg	2060200	NA
459641000033113	39024011000001109	Diltiazem 120mg modified-release tablets	Diltiazem 120mg modified-release tablets	Modified-release tablet	Oral	Diltiazem hydrochloride	120.000mg	2060200	NA
1778741000033118	39107511000001109	Nifedipine 30mg modified-release capsules	Nifedipine 30mg modified-release capsules	Modified-release capsule	Oral	Nifedipine	30.000mg	2060200	NA
972441000033116	39107611000001108	Nifedipine 40mg modified-release tablets	Nifedipine 40mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	40.000mg	2060200	NA
971241000033111	39111711000001105	Nifedipine 30mg modified-release tablets	Nifedipine 30mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	30.000mg	2060200	NA
2676041000033111	34711000001104	Disogram SR 300mg capsules (Ranbaxy (UK) Ltd)	Disogram SR 300mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	300.000mg	2060200	NA
2675641000033113	108711000001107	Disogram SR 240mg capsules (Ranbaxy (UK) Ltd)	Disogram SR 240mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	240.000mg	2060200	NA
2675041000033119	116711000001106	Disogram SR 120mg capsules (Ranbaxy (UK) Ltd)	Disogram SR 120mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	120.000mg	2060200	NA
66041000033110	144811000001101	Angiozem CR 120mg tablets (Ashbourne Pharmaceuticals Ltd)	Angiozem CR 120mg tablets	Modified-release tablet	Oral	Diltiazem hydrochloride	120.000mg	2060200	NA
2739141000033114	157511000001105	Horizem SR 90mg capsules (Horizon lifecare)	Horizem SR 90mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	90.000mg	NA	NA
2952341000033113	200811000001104	Zildil 90mg modified-release capsules (Healthcare Pharma Ltd)	Zildil 90mg modified-release capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	90.000mg	NA	NA
2674941000033119	256611000001109	Disogram SR 90mg capsules (Ranbaxy (UK) Ltd)	Disogram SR 90mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	90.000mg	2060200	NA
2051241000033116	309611000001102	Coroday MR 20mg tablets (Mylan)	Coroday MR 20mg tablets	Modified-release tablet	Oral	Nifedipine	20.000mg	NA	NA
1661641000033116	527711000001108	Optil 60mg modified-release tablets (Opus Pharmaceuticals Ltd)	Optil 60mg modified-release tablets	Modified-release tablet	Oral	Diltiazem hydrochloride	60.000mg	2060200	NA
1753041000033113	630411000001107	Slofedipine XL 60 tablets (Zentiva)	Slofedipine XL 60 tablets	Modified-release tablet	Oral	Nifedipine	60.000mg	NA	NA
2952441000033119	655411000001104	Zildil SR 120mg capsules (Healthcare Pharma Ltd)	Zildil SR 120mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	120.000mg	NA	NA
71141000033114	672311000001103	Angiozem 60mg modified-release tablets (Ashbourne Pharmaceuticals Ltd)	Angiozem 60mg modified-release tablets	Modified-release tablet	Oral	Diltiazem hydrochloride	60.000mg	NA	NA
738141000033119	677411000001108	Hypolar Retard 20 tablets (Sandoz Ltd)	Hypolar Retard 20 tablets	Modified-release tablet	Oral	Nifedipine	20.000mg	NA	NA
2675341000033117	713411000001103	Disogram SR 180mg capsules (Ranbaxy (UK) Ltd)	Disogram SR 180mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	180.000mg	2060200	NA
2952241000033115	721811000001108	Zildil SR 60mg capsules (Healthcare Pharma Ltd)	Zildil SR 60mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	60.000mg	NA	NA
2739041000033110	758511000001104	Horizem SR 120mg capsules (Horizon lifecare)	Horizem SR 120mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	120.000mg	NA	NA
374941000033110	783511000001101	Cordilox 160mg tablets (IVAX Pharmaceuticals UK Ltd)	Cordilox 160mg tablets	Tablet	Oral	Verapamil hydrochloride	160.000mg	2060200	NA
61841000033111	811311000001107	Angiopine 10 capsules (Ashbourne Pharmaceuticals Ltd)	Angiopine 10 capsules	Capsule	Oral	Nifedipine	10.000mg	NA	NA
1697641000033111	843411000001105	Slofedipine 20mg tablets (Sterwin Medicines)	Slofedipine 20mg tablets	Modified-release tablet	Oral	Nifedipine	20.000mg	NA	NA
65241000033114	865011000001105	Angiopine MR 20mg tablets (Ashbourne Pharmaceuticals Ltd)	Angiopine MR 20mg tablets	Modified-release tablet	Oral	Nifedipine	20.000mg	NA	NA
374841000033119	867011000001103	Cordilox 120mg tablets (IVAX Pharmaceuticals UK Ltd)	Cordilox 120mg tablets	Tablet	Oral	Verapamil hydrochloride	120.000mg	NA	NA
5816841000033119	884811000001103	Bi-Carzem XL 240mg capsules (Tillomed Laboratories Ltd)	Bi-Carzem XL 240mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	240.000mg	NA	NA
1414941000033114	3142511000001102	Tenif 50mg/20mg modified-release capsules (AstraZeneca UK Ltd)	Tenif 50mg/20mg modified-release capsules	Modified-release capsule	Oral	Atenolol/ Nifedipine	50.000mg + 20.000mg	2040000	NA
124341000033119	3142711000001107	Beta-Adalat modified-release capsules (Bayer Plc)	Beta-Adalat modified-release capsules	Modified-release capsule	Oral	Atenolol/ Nifedipine	50.000mg + 20.000mg	2040000	NA
2845841000033119	3634111000001100	Ranvera MR 240mg tablets (Ranbaxy (UK) Ltd)	Ranvera MR 240mg tablets	Modified-release tablet	Oral	Verapamil hydrochloride	240.000mg	NA	NA
1406341000033117	3691211000001101	Tarka modified-release capsules (Abbott Laboratories Ltd)	Tarka modified-release capsules	Modified-release capsule	Oral	Trandolapril/ Verapamil hydrochloride	2.000mg + 180.000mg	NA	NA
1401341000033110	3877011000001100	Syscor MR 10 tablets (Forest Laboratories UK Ltd)	Syscor MR 10 tablets	Modified-release tablet	Oral	Nisoldipine	10.000mg	NA	NA
1834341000033110	3887911000001109	Triapin 5mg/5mg modified-release tablets (Sanofi)	Triapin 5mg/5mg modified-release tablets	Modified-release tablet	Oral	Felodipine/ Ramipril	5.000mg + 5.000mg	2050501	NA
1401541000033115	4069211000001108	Syscor MR 30 tablets (Forest Laboratories UK Ltd)	Syscor MR 30 tablets	Modified-release tablet	Oral	Nisoldipine	30.000mg	NA	NA
1401441000033116	4070011000001100	Syscor MR 20 tablets (Forest Laboratories UK Ltd)	Syscor MR 20 tablets	Modified-release tablet	Oral	Nisoldipine	20.000mg	NA	NA
8264941000033119	4093211000001109	Triapin 2.5mg/2.5mg modified-release tablets (Sanofi)	Triapin 2.5mg/2.5mg modified-release tablets	Modified-release tablet	Oral	Felodipine/ Ramipril	2.500mg + 2.500mg	2050501	NA
4021941000033116	11160711000001108	Exforge 10mg/160mg tablets (Novartis Pharmaceuticals UK Ltd)	Exforge 10mg/160mg tablets	Tablet	Oral	Amlodipine besilate/ Valsartan	10.000mg + 160.000mg	2060200	NA
4021841000033112	11161511000001105	Exforge 5mg/160mg tablets (Novartis Pharmaceuticals UK Ltd)	Exforge 5mg/160mg tablets	Tablet	Oral	Amlodipine besilate/ Valsartan	5.000mg + 160.000mg	2060200	NA
4021741000033119	11161811000001108	Exforge 5mg/80mg tablets (Novartis Pharmaceuticals UK Ltd)	Exforge 5mg/80mg tablets	Tablet	Oral	Amlodipine besilate/ Valsartan	5.000mg + 80.000mg	2060200	NA
5006341000033113	15772611000001102	Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd)	Sevikar 40mg/10mg tablets	Tablet	Oral	Amlodipine besilate/ Olmesartan medoxomil	10.000mg + 40.000mg	2050502	NA
5006241000033115	15772911000001108	Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar 40mg/5mg tablets	Tablet	Oral	Amlodipine besilate/ Olmesartan medoxomil	5.000mg + 40.000mg	2050502	NA
5006141000033110	15773211000001105	Sevikar 20mg/5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar 20mg/5mg tablets	Tablet	Oral	Amlodipine besilate/ Olmesartan medoxomil	5.000mg + 20.000mg	2050502	NA
6180641000033112	18986411000001108	Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 20mg/5mg/12.5mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 12.500mg + 20.000mg	2050502	NA
6180741000033115	18986711000001102	Sevikar HCT 40mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/5mg/12.5mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 12.500mg + 40.000mg	2050502	NA
6180841000033113	18987011000001101	Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/10mg/12.5mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	10.000mg + 12.500mg + 40.000mg	2050502	NA
6180941000033117	18987311000001103	Sevikar HCT 40mg/5mg/25mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/5mg/25mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 25.000mg + 40.000mg	2050502	NA
6181041000033110	18987611000001108	Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/10mg/25mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	10.000mg + 25.000mg + 40.000mg	2050502	NA
65841000033113	NA	Angiopine 40 La M/R tablets 40 mg	NA	NA	NA	NA	NA	NA	NA
216641000033112	NA	Calcicard Tablets 60 mg	NA	NA	NA	NA	NA	NA	NA
1039741000033114	NA	Parmid (Metoclopramide) Syrup 5 mg/ml	NA	NA	NA	NA	NA	NA	NA
1041441000033117	NA	Parmid (Metoclopramide) Tablets 10 mg	NA	NA	NA	NA	NA	NA	NA
1274841000033112	NA	Securon Tablets 160 mg	NA	NA	NA	NA	NA	NA	NA
1274941000033116	NA	Securon Tablets 40 mg	NA	NA	NA	NA	NA	NA	NA
1747341000033119	NA	Optil Xl 240 M/R capsules 240 mg	NA	NA	NA	NA	NA	NA	NA
8027841000033119	NA	Exforge Tablets 5 mg/320 mg	NA	NA	NA	NA	NA	NA	NA
8027941000033110	NA	Exforge Tablets 10 mg/320 mg	NA	NA	NA	NA	NA	NA	NA
1747141000033117	NA	Optil Sr 120 M/R capsules 120 mg	NA	NA	NA	NA	NA	NA	NA
177241000033117	NA	Cardene Capsules	NA	NA	NA	NA	NA	NA	NA
1727741000033116	NA	Dilcardia Xl M/R capsules 180 mg	NA	NA	NA	NA	NA	NA	NA
1727841000033114	NA	Dilcardia Xl M/R capsules 240 mg	NA	NA	NA	NA	NA	NA	NA
1834241000033117	NA	Triapin Mite Tablets	NA	NA	NA	NA	NA	NA	NA
61741000033118	NA	Angiopine Capsules 5 mg	NA	NA	NA	NA	NA	NA	NA
971941000033119	NA	Nimodrel Mr M/R tablets 10 mg	NA	NA	NA	NA	NA	NA	NA
8029241000033113	NA	Exforge Hct Tablets 5 mg/160 mg/12.5 mg	NA	NA	NA	NA	NA	NA	NA
1727641000033113	NA	Dilcardia Xl M/R capsules 120 mg	NA	NA	NA	NA	NA	NA	NA
1820441000033113	NA	Adipine LA 60 M/R tablets 60 mg	NA	NA	NA	NA	NA	NA	NA
18441000033115	NA	Adizem-Xl Plus M/R capsules	NA	NA	NA	NA	NA	NA	NA
1747241000033112	NA	Optil Sr 180 M/R capsules 180 mg	NA	NA	NA	NA	NA	NA	NA
17541000033115	NA	Adizem-Sr M/R capsules 300 mg	NA	NA	NA	NA	NA	NA	NA
8029341000033115	NA	Exforge Hct Tablets 5 mg/160 mg/25 mg	NA	NA	NA	NA	NA	NA	NA
1442541000033117	NA	Tildiem S/r tablets 120 mg	NA	NA	NA	NA	NA	NA	NA
1442641000033116	NA	Tildiem S/r tablets 90 mg	NA	NA	NA	NA	NA	NA	NA
1747041000033116	NA	Optil Sr 90 M/R capsules 90 mg	NA	NA	NA	NA	NA	NA	NA
1747441000033113	NA	Optil Xl 300 M/R capsules 300 mg	NA	NA	NA	NA	NA	NA	NA
1820541000033114	NA	Adipine LA 30 M/R tablets 30 mg	NA	NA	NA	NA	NA	NA	NA
972041000033113	NA	Nimodrel Mr M/R tablets 20 mg	NA	NA	NA	NA	NA	NA	NA
1275041000033116	NA	Securon Tablets 80 mg	NA	NA	NA	NA	NA	NA	NA
19541000033114	NA	Adizem-Sr Tablets 60 mg	NA	NA	NA	NA	NA	NA	NA
