MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId
1009551000006113	Cause of learning disabilities: Birth trauma	EMISNQCA44		1009551000006109	1009551000006113	NA	37
1009581000006117	Cause of learning disabilities: Late effect of head injury	EMISNQCA47		1009581000006101	1009581000006117	NA	37
1009611000006113	Cause of learning disabilities: Microcephaly	EMISNQCA50		1009611000006109	1009611000006113	NA	37
1009641000006112	Cause of learning disabilities: Smith-Magenis syndrome	EMISNQCA53		1009641000006108	1009641000006112	NA	37
1009661000006111	Cause of learning disabilities: Congenital rubella	EMISNQCA55		1009661000006107	1009661000006111	NA	37
1009681000006118	Cause of learning disabilities: Unknown/despite investigation	EMISNQCA57		1009681000006102	1009681000006118	NA	37
1009801000006111	Level of support for person with adult learning disablts. (ALD)	EMISNQLE2		1009801000006107	1009801000006111	NA	32
908941000006118	[RFC] Learning disability	HNG0625		908941000006102	908941000006118	NA	12
189601000000111	Learning disabilities administration status	9HB	9HB..00	112851000000104	189601000000111	NA	37
507246016	Mild mental retardation, IQ in range 50-70	E30	E30..00	86765009	507246016	NA	32
3003341000006110	Profound learning disability, intelligence quotient less than 20	^ESCTPR300334		31216003	556521000000113	NA	32
7574901000006110	CASK related intellectual disability	^ESCTCA757490		703389002	3008534018	NA	31
3523881000006115	Congenital insensitivity to pain, anhidrosis and mental retardation	^ESCTCO352388		62985007	1232408016	NA	31
5606351000006116	Alpha thalassaemia-mental retardation syndrome	^ESCTAL560635		277918006	414660019	NA	31
7574931000006119	X-linked intellectual deficit, Najm type	^ESCTXL757493		703389002	3008535017	NA	31
7810281000006113	Alopecia, psychomotor epilepsy, periodontal pyorrhoea, intellectual disability syndrome	^ESCTAL781028		720980004	3332246010	NA	31
7558821000006117	Brachydactyly mental retardation syndrome	^ESCTBR755882		702357000	2995577012	NA	31
7850381000006114	Retinitis pigmentosa, intellectual disability, deafness, hypogenitalism syndrome	^ESCTRE785038		724001005	3481804013	NA	31
7806011000006113	Craniosynostosis with congenital heart disease and intellectual disability syndrome	^ESCTCR780601		720606005	3321522012	NA	31
12617221000006116	Intellectual disability germline WGS (whole genome sequencing) using microarray, fragile X and sequencing targeting intellectual disability panel	^ESCT1261722		63291000000108	1089271000000112	NA	31
7846651000006111	Severe intellectual disability, epilepsy, anal anomaly, distal phalangeal hypoplasia syndrome	^ESCTSE784665		723676007	3425524017	NA	31
12026121000006112	Focal epilepsy, intellectual disability, dysarthria, ataxia syndrome	^ESCT1202612		765089003	3656368017	NA	31
1550041000000110	Mild learning disability	Eu816	Eu81600	984661000000105	2504041000000113	NA	32
7520441000006113	Facial dysmorphism, intellectual deficit, short stature and hearing loss	^ESCTFA752044		699316006	2983758013	NA	31
8333361000006115	Learning disability microarray comprehensive genetic test	^ESCTLE833336		925021000000101	2372291000000110	NA	31
7559961000006113	Iris coloboma with ptosis, hypertelorism, and mental retardation	^ESCTIR755996		702410002	2995644015	NA	31
7782591000006114	Syndromic X-linked intellectual disability due to JARID1C (jumonji at-rich interactive domain 1c) mutation	^ESCTSY778259		719161008	3315213018	NA	31
7953651000006113	Ichthyosis, intellectual disability, dwarfism, renal impairment syndrome	^ESCTIC795365		733097003	3498749014	NA	31
12031521000006112	X-linked intellectual disability, hypogonadism, ichthyosis, obesity, short stature syndrome	^ESCT1203152		765471005	3659532013	NA	31
7777561000006111	Spondyloepiphyseal dysplasia, craniosynostosis, cleft palate, cataract and intellectual disability syndrome	^ESCTSP777756		718766002	3313787010	NA	31
7804551000006111	Arachnodactyly and intellectual disability with facial dysmorphism syndrome	^ESCTAR780455		720502000	3321049018	NA	31
12011241000006112	Pachygyria, intellectual disability, epilepsy syndrome	^ESCT1201124		763861000	3644781017	NA	31
2730431000000112	Mild intellectual development disorder with minimal impairment of behaviour	^ESCT1171816		1089851000000103	2730431000000112	NA	31
2740281000000114	Profound mental retardation without impairment of behaviour	^ESCT1171789		1089701000000105	2740281000000114	NA	31
8195041000006117	Cause of learning disability	^ESCTCA819504		518831000000103	1158501000000112	NA	31
7786171000006116	Microcephalus and intellectual disability with phalangeal and neurological anomaly syndrome	^ESCTMI778617		719396000	3316197016	NA	31
7850201000006113	Seizures and intellectual disability due to hydroxylysinuria syndrome	^ESCTSE785020		723994004	3428357017	NA	31
7832211000006114	Skeletal dysplasia with intellectual disability syndrome	^ESCTSK783221		722478008	3332330016	NA	31
3462461000006115	Cutis laxa, corneal clouding AND mental retardation	^ESCTCU346246		59252009	98436013	NA	31
7750911000006117	Female restricted epilepsy with intellectual disability syndrome	^ESCTFE775091		716706009	3307271017	NA	31
7831891000006110	Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome	^ESCTIN783189		722454003	3332205017	NA	31
2730171000000118	Profound intellectual development disorder with minimal impairment of behaviour	^ESCT1171792		1089721000000101	2730171000000118	NA	31
398781000006115	[X]Mod mental retardation without mention impairment behav	Eu71z	Eu71z00	61152003	3643518014	NA	32
426541000006119	[X]Sev mental retardation without mention impairment behav	Eu72z	Eu72z00	40700009	3643515012	NA	32
12190771000006114	Moderate intellectual disability	^ESCT1219077		61152003	12190771000006114	NA	32
12703941000006116	Severe mental retardation (I.Q. 20-34)	^ESCT1270394		40700009	67882016	NA	32
12728531000006116	Other specified mental retardation NOS	^ESCT1272853		686511000000102	1503131000000119	NA	31
12337641000006112	X-linked intellectual disability with marfanoid habitus	^ESCT1233764		422437002	3643151012	NA	32
3493671000006116	Moderate learning impairment, intelligence quotient in range 35-49	^ESCTMO349367		61152003	552551000000116	NA	32
12177541000006120	Profound intellectual development disorder	^ESCT1217754		31216003	3654215011	NA	32
3155201000006115	Severe learning impairment, intelligence quotient in range 20-34	^ESCTSE315520		40700009	552561000000118	NA	32
3910941000006112	Mild learning impairment, intelligence quotient in range 50-70	^ESCTMI391094		86765009	552541000000119	NA	32
4976471000006117	Intellectual disability	^ESCTIN497647		228156007	1222972015	NA	17
3910931000006119	Mild learning disability, intelligence quotient in range 50-70	^ESCTMI391093		86765009	536871000000113	NA	32
3493651000006114	Moderate mental retardation (Intelligence Quotient 35-49)	^ESCTMO349365		61152003	2981606015	NA	32
151009017	Mental retardation	E3	E3...00	110359009	3643707012	NA	32
296586012	[X]Other mental retardation	Eu7y	Eu7y.00	110359009	175156010	NA	32
906941000006119	[RFC] Learning disabilities	HNG0150		906941000006103	906941000006119	NA	12
7959531000006115	MLCRD (microcephaly with or without chorioretinopathy, lymphoedema or intellectual disability) syndrome	^ESCTML795953		733604003	3500040012	NA	31
12000391000006116	Hereditary motor and sensory neuropathy with deafness, intellectual disability and absent sensory large myelinated fibers	^ESCT1200039		763136000	3637980017	NA	31
7560121000006116	Snyder-Robinson x-linked mental retardation syndrome	^ESCTSN756012		702416008	2995857013	NA	31
7728691000006116	WAGR (Wilms tumor, aniridia, genitourinary anomalies and mental retardation) syndrome	^ESCTWA772869		715215007	3301889019	NA	31
12007841000006118	Aortic arch anomaly, facial dysmorphism, intellectual disability syndrome	^ESCT1200784		763615003	3643032015	NA	31
7953531000006117	Microcephalus, digital anomaly, intellectual disability syndrome	^ESCTMI795353		733090001	3498728013	NA	31
7804531000006116	Arachnodactyly with abnormal ossification and intellectual disability syndrome	^ESCTAR780453		720501007	3321045012	NA	31
7881911000006118	Intellectual disability, cataract, calcified pinna, myopathy syndrome	^ESCTIN788191		726709001	3451972017	NA	31
7812791000006119	Ectodermal dysplasia with skin anomaly and intellectual disability	^ESCTEC781279		721147000	3323705015	NA	31
7845931000006115	Spastic quadriplegia, retinitis pigmentosa, intellectual disability syndrome	^ESCTSP784593		723621000	3425298014	NA	31
1129781000000117	Severe learning disability	Eu815	Eu81500	508171000000105	1129801000000116	NA	32
7831901000006114	Mental retardation syndrome Belgian type	^ESCTME783190		722454003	3332207013	NA	31
3047011000006110	Hyperphosphatasaemia with mental retardation	^ESCTHY304701		33982008	485701012	NA	31
12197941000006116	Borderline intellectual development disorder	^ESCT1219794		77287004	3654218013	NA	31
7810451000006116	Aniridia, ptosis, intellectual disability, familial obesity syndrome	^ESCTAN781045		720987001	3322794018	NA	31
7558791000006114	X-linked mental retardation, syndromic 13	^ESCTXL755879		702356009	2995223012	NA	31
12008051000006112	Intellectual disability due to nutritional deficiency	^ESCT1200805		763626009	3643081018	NA	31
7876361000006116	CAMOS (cerebellar ataxia, mental retardation, optic atrophy, skin abnormalities) syndrome	^ESCTCA787636		726031001	3447605017	NA	31
7786891000006113	Disorder of sex development with intellectual disability syndrome	^ESCTDI778689		719450007	3316400017	NA	31
2740391000000115	Moderate mental retardation with significant impairment of behaviour	^ESCT1171807		1089791000000103	2740391000000115	NA	31
7953461000006113	Absent eyebrows and eyelashes with intellectual disability syndrome	^ESCTAB795346		733086003	3498718016	NA	31
7811821000006115	Dentinogenesis imperfecta, short stature, hearing loss, intellectual disability syndrome	^ESCTDE781182		721089006	3323450017	NA	31
7750941000006118	Intellectual disability associated with fragile site FRAXE	^ESCTIN775094		716709002	3307281018	NA	31
7783991000006114	Pterygium colli with intellectual disability and digital anomaly syndrome	^ESCTPT778399		719256004	3315705018	NA	31
7951861000006110	Branchial dysplasia, intellectual disability, inguinal hernia syndrome	^ESCTBR795186		732961003	3498460018	NA	31
7742511000006112	Early onset parkinsonism and intellectual disability syndrome	^ESCTEA774251		716107009	3304758012	NA	31
7782471000006114	X-linked intellectual disability and epilepsy with progressive joint contracture and facial dysmorphism syndrome	^ESCTXL778247		719155005	3315198018	NA	31
7782571000006113	Syndromic X-linked intellectual disability due to JARID1C mutation	^ESCTSY778257		719161008	3315212011	NA	31
7829441000006119	Agenesis of corpus callosum, intellectual disability, coloboma, micrognathia syndrome	^ESCTAG782944		722282008	3331425019	NA	31
7730691000006117	Alpha thalassaemia X-linked intellectual disability syndrome	^ESCTAL773069		715342005	3302291017	NA	31
8337571000006114	Significant intellectual development disorder	^ESCTSI833757		931001000000105	2714221000000114	NA	31
12321891000006112	Intellectual disability, congenital heart disease, blepharophimosis, blepharoptosis and hypoplastic teeth	^ESCT1232189		412787009	3643126011	NA	32
7782221000006114	X-linked Dandy-Walker malformation with intellectual disability, basal ganglia disease and seizure syndrome	^ESCTXL778222		719139003	3315143011	NA	31
12181611000006116	Severe intellectual disability	^ESCT1218161		40700009	12181611000006116	NA	32
12177531000006112	Profound intellectual disability	^ESCT1217753		31216003	12177531000006112	NA	32
12703781000006112	Mild mental retardation (I.Q. 50-70)	^ESCT1270378		86765009	143892017	NA	32
12487771000006110	Mental retardation NOS	^ESCT1248777		91138005	705681000006119	NA	31
12202451000006112	Mild intellectual development disorder	^ESCT1220245		86765009	3654174011	NA	32
12359021000006116	Lubs X-linked intellectual disability syndrome	^ESCT1235902		702816000	3643143014	NA	32
3910951000006114	Mild learning disability	^ESCTMI391095		86765009	1666311000000112	NA	32
9881000006115	Other specified mental retardation	E31	E31..00	110359009	175156010	NA	32
411791000006118	[X]Other mental retardation without mention impairment behav	Eu7yz	Eu7yz00	110359009	175156010	NA	32
2435151000000112	Intellectual development disorder of unknown aetiology	13VC9	13VC900	954731000000103	2435151000000112	NA	17
1856981000006110	Learning disability follow-up	EMISNQLE20		1856981000006106	1856981000006110	NA	40
1872721000006112	Special education needs - specific learning disability	EMISNQSP33		1872721000006108	1872721000006112	NA	37
295664013	Intellectual disability	E3z	E3z..00	110359009	175156010	NA	32
751221000000117	Examination of learning disabled patient	69DB	69DB.00	442127005	2819976014	NA	1
968201000006114	Mental retardation, congenital heart disease, blepharophimosis, blepharoptosis and hypoplastic teeth	PKyG	PKyG.00	412787009	2474343011	NA	32
1009621000006117	Cause of learning disabilities: Phenylketonuria	EMISNQCA51		1009621000006101	1009621000006117	NA	37
882771000006119	Mild mental retardation	E30-99	E30..99	86765009	882771000006119	NA	32
2730151000000110	Profound intellectual development disorder with significant impairment of behaviour	^ESCT1171790		1089711000000107	2730151000000110	NA	31
7958311000006114	Hereditary congenital hypomelanotic and hypermelanotic cutaneous macules, growth retardation, intellectual disability syndrome	^ESCTHE795831		733469003	3499496014	NA	31
7728701000006116	WAGR (Wilms tumour, aniridia, genitourinary anomalies and mental retardation) syndrome	^ESCTWA772870		715215007	3301891010	NA	31
7876371000006111	Cerebellar ataxia, intellectual disability, optic atrophy, skin abnormalities syndrome	^ESCTCE787637		726031001	3447606016	NA	31
2740341000000113	Severe mental retardation without significant impairment of behaviour	^ESCT1171797		1089741000000108	2740341000000113	NA	31
7791271000006118	X-linked intellectual disability Cabezas type	^ESCTXL779127		719811001	3317994019	NA	31
7733121000006115	Spastic paraplegia, intellectual disability and thin corpus callosum	^ESCTSP773312		715491000	3302807017	NA	31
7780411000006116	X-linked intellectual disability Cantagrel type	^ESCTXL778041		719016007	3314678018	NA	31
12009581000006116	Intellectual disability Wolff type	^ESCT1200958		763745005	3643606013	NA	31
2740441000000119	Mild mental retardation with minimal impairment of behaviour	^ESCT1171817		1089851000000103	2740441000000119	NA	31
7574921000006117	Calcium/calmodulin-dependent serine protein kinase related intellectual disability	^ESCTCA757492		703389002	3008495017	NA	31
7742591000006119	Microcephaly with deafness and intellectual disability syndrome	^ESCTMI774259		716112005	3304776017	NA	31
7831911000006112	Intellectual disability, hypoplastic corpus callosum, preauricular tag syndrome	^ESCTIN783191		722455002	3332209011	NA	31
7882141000006114	X-linked intellectual disability Nascimento type	^ESCTXL788214		726732002	3452277017	NA	31
7730701000006117	Alpha thalassemia X-linked intellectual disability syndrome	^ESCTAL773070		715342005	3302290016	NA	31
7574911000006113	CASK - Calcium/calmodulin-dependent serine protein kinase related intellectual disability	^ESCTCA757491		703389002	3008416015	NA	31
8313061000006110	Learning disability service	^ESCTLE831306		892581000000104	2298231000000111	NA	31
2740571000000114	Mental retardation with impairment of behaviour	^ESCT1172266		1094031000000100	2740571000000114	NA	31
12004001000006116	Ichthyosis, alopecia, eclabion, ectropion, intellectual disability syndrome	^ESCT1200400		763404001	3639338017	NA	31
12031271000006114	HIVEP2 (human immunodeficiency virus type I enhancer binding protein 2) related intellectual disability	^ESCT1203127		765434008	3658496016	NA	31
7812761000006110	Intellectual disability, epilepsy, bulbous nose syndrome	^ESCTIN781276		721146009	3323700013	NA	31
7560131000006118	Mental retardation, x-linked, Snyder-Robinson type	^ESCTME756013		702416008	3009072014	NA	31
2740431000000111	Mild mental retardation with significant impairment of behaviour	^ESCT1171815		1089841000000101	2740431000000111	NA	31
8333341000006119	Learning disability microarray targeted genetic test	^ESCTLE833334		925011000000107	2372271000000111	NA	31
2730371000000115	Moderate intellectual development disorder with impairment of behaviour	^ESCT1171810		1089821000000108	2730371000000115	NA	31
12358661000006114	X-linked intellectual disability-psychosis-macroorchidism syndrome	^ESCT1235866		702356009	3643100018	NA	31
2740581000000111	Intellectual development disorder with impairment of behaviour	^ESCT1172265		1094031000000100	2740581000000111	NA	31
3505251017	Alpha-thalassemia intellectual disability syndrome linked to chromosome 16	^ESCT1164322		734349003	3505251017	NA	31
7735021000006115	MORM (mental retardation, truncal obesity, retinal dystrophy, micropenis) syndrome	^ESCTMO773502		715628009	3305363018	NA	31
7864361000006119	Scaphocephaly, macrocephaly, maxillary retrusion, intellectual disability syndrome	^ESCTSC786436		725030006	3437061013	NA	31
7780381000006119	X-linked intellectual disability Miles-Carpenter type	^ESCTXL778038		719012009	3314667014	NA	31
7853111000006110	Choroid plexus calcification and mental retardation	^ESCTCH785311		724228005	3432898015	NA	31
2730271000000113	Severe intellectual development disorder with impairment of behaviour	^ESCT1171802		1089771000000102	2730271000000113	NA	31
2740381000000117	Moderate mental retardation without significant impairment of behaviour	^ESCT1171805		1089781000000100	2740381000000117	NA	31
2740361000000114	Severe mental retardation with minimal impairment of behaviour	^ESCT1171801		1089761000000109	2740361000000114	NA	31
7779091000006119	Syndromic X-linked intellectual disability type 11	^ESCTSY777909		718900002	3314352015	NA	31
7957711000006111	Metaphyseal dysostosis, intellectual disability, conductive deafness syndrome	^ESCTME795771		733419006	3499401012	NA	31
7786181000006118	Microcephaly and intellectual disability with phalangeal and neurological anomaly syndrome	^ESCTMI778618		719396000	3316203018	NA	31
7810701000006113	Hair defect with photosensitivity and intellectual disability syndrome	^ESCTHA781070		721007005	3330083013	NA	31
7804941000006118	Limb girdle muscular dystrophy with intellectual disability syndrome	^ESCTLI780494		720523006	3321130019	NA	31
7806491000006110	CHIME (coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability, ear anomaly) syndrome	^ESCTCH780649		720639008	3321631019	NA	31
7774271000006110	X-linked intellectual disability Atkin type	^ESCTXL777427		718577005	3310203011	NA	31
7938041000006112	X-linked intellectual disability, limb spasticity, retinal dystrophy, diabetes insipidus syndrome	^ESCTXL793804		732246009	3464527017	NA	31
7813691000006118	Seizure, sensorineural deafness, ataxia, intellectual disability, electrolyte imbalance syndrome	^ESCTSE781369		721207002	3324614013	NA	31
7810901000006111	Postaxial polydactyly and intellectual disability syndrome	^ESCTPO781090		721017000	3323061018	NA	31
6762801000006118	Learning disability	^ESCTLE676280		408468001	2163986010	NA	31
2730131000000115	Profound intellectual development disorder without impairment of behaviour	^ESCT1171788		1089701000000105	2730131000000115	NA	31
3756851000006118	Borderline intellectual functioning	^ESCTBO375685		77287004	2951872010	NA	31
12077271000006118	PPP2R5D-related intellectual disability	^ESCT1207727		768677000	3686455015	NA	31
12009551000006112	Intellectual disability, spasticity, ectrodactyly syndrome	^ESCT1200955		763743003	3643600019	NA	31
2740451000000116	Mild mental retardation with impairment of behaviour	^ESCT1172258		1093991000000101	2740451000000116	NA	31
700071000006118	Moderate mental retardation, IQ in range 35-49	E310	E310.00	61152003	3643518014	NA	32
3003361000006114	Profound learning disability	^ESCTPR300336		31216003	1666271000000112	NA	32
12197931000006114	Borderline intellectual disability	^ESCT1219793		77287004	3643525019	NA	31
12359591000006114	Hirschsprung disease-intellectual disability syndrome	^ESCT1235959		703535000	3643142016	NA	32
12031261000006120	Human immunodeficiency virus type I enhancer binding protein 2 related intellectual disability	^ESCT1203126		765434008	3658494018	NA	31
295662012	Other specified mental retardation NOS	E31z	E31z.00	110359009	175156010	NA	32
398381000006119	[X]Mild mental retardation	Eu70	Eu70.00	86765009	507246016	NA	32
1821361000006110	Intellectual functioning disability	EMISNQIN133		228156007	1821361000006110	NA	17
1009651000006114	Cause of learning disabilities: Rett syndrome	EMISNQCA54		1009651000006105	1009651000006114	NA	37
342177013	Intellectual functioning disability	13VCA		228156007	342177013	NA	17
251223010	Learning difficulties	13Z4E	13Z4E00	161129001	251223010	NA	17
2740541000000115	Mental retardation with minimal impairment of behaviour	^ESCT1172264		1094021000000102	2740541000000115	NA	31
12003071000006114	Autosomal recessive intellectual disability due to TRAPPC9 (trafficking protein particle complex 9) deficiency	^ESCT1200307		763350002	3638652018	NA	31
2740401000000117	Moderate mental retardation with minimal impairment of behaviour	^ESCT1171809		1089811000000102	2740401000000117	NA	31
12003061000006120	Intellectual disability, obesity, brain malformation, facial dysmorphism syndrome	^ESCT1200306		763350002	3638651013	NA	31
2740511000000116	Mental retardation with significant impairment of behaviour	^ESCT1172262		1094011000000108	2740511000000116	NA	31
3756821000006110	Borderline learning disability	^ESCTBO375682		77287004	503502012	NA	31
7826481000006116	MEDNIK (mental retardation, enteropathy, deafness, peripheral neuropathy, ichtyosis, keratodermia) syndrome	^ESCTME782648		722035007	3330263019	NA	31
7855071000006118	Growth delay, deafness, intellectual disability syndrome	^ESCTGR785507		724385009	3481748010	NA	31
7780401000006119	X-linked intellectual disability, microcephaly, testicular failure syndrome	^ESCTXL778040		719013004	3314670013	NA	31
7683881000006112	Short stature-characteristic facies-mental retardation-macrodontia-skeletal anomalies syndrome	^ESCTSH768388		711156009	3047531014	NA	31
7810311000006110	Alopecia and intellectual disability with hypergonadotropic hypogonadism syndrome	^ESCTAL781031		720981000	3322770018	NA	31
7842381000006111	Microcephaly, seizure, intellectual disability, heart disease syndrome	^ESCTMI784238		723304001	3423989018	NA	31
7810331000006116	Alport syndrome, intellectual disability, midface hypoplasia, elliptocytosis syndrome	^ESCTAL781033		720982007	3322765013	NA	31
7830631000006119	CAHMR (cataract, hypertrichosis, mental retardation) syndrome	^ESCTCA783063		722379001	3331758012	NA	31
7852451000006112	Laryngeal abductor paralysis with intellectual disability syndrome	^ESCTLA785245		724178000	3431567010	NA	31
7780391000006116	X-linked intellectual disability Cilliers type	^ESCTXL778039		719013004	3314669012	NA	31
7558781000006111	PPMX - Mental retardation with psychosis, pyramidal signs, and macroorchidism	^ESCTPP755878		702356009	2995082012	NA	31
7826101000006119	Intellectual disability with cataract and kyphosis syndrome	^ESCTIN782610		722003007	3330098010	NA	31
7758101000006119	X-linked epilepsy with learning disability and behavior disorder syndrome	^ESCTXL775810		717223008	3308720018	NA	31
12359581000006112	Progressive epilepsy-intellectual disability syndrome Finnish type	^ESCT1235958		703526007	3643141011	NA	31
12022561000006112	Birk Barel mental retardation dysmorphism syndrome	^ESCT1202256		764861005	3655434017	NA	31
395061000006117	Learning disability	Eu81z-1	Eu81z11	1855002	478664016	NA	32
398811000006118	Moderate intellectual disability	Eu71	Eu71.00	61152003	3643518014	NA	32
