MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId
294736018	Subchronic hebephrenic schizophrenia	E1011	E101100	27387000	3425705018	NA	32
1975491000006118	Simple schizophrenia, continuous	EMISICD10|F2060		1975491000006102	1975491000006118	NA	32
1976101000006112	Schizophrenia, unspecified, episodic with stable deficit	EMISICD10|F2092		1976101000006108	1976101000006112	NA	32
1976931000006118	Residual schizophrenia, other	EMISICD10|F2058		1976931000006102	1976931000006118	NA	32
3527206014	Secondary psychotic syndrome with hallucinations and delusions	^ESCT1167527		737225007	3527206014	NA	31
2924621000006115	Severe mood disorder with psychotic features	^ESCTSE292462		26516009	44400015	NA	31
3552841000006115	Severe mixed bipolar I disorder with psychotic features, mood-congruent	^ESCTSE355284		64731001	107575015	NA	31
294757014	Acute exacerbation of subchronic paranoid schizophrenia	E1033	E103300	191554003	294757014	NA	32
294773015	Cyclic schizophrenia	E107-1	E107.11	191567000	294773015	NA	32
294815010	Recurrent manic episodes, severe, with psychosis	E1114	E111400	191595000	294815010	NA	32
107878010	Paranoid schizophrenia	E103	E103.00	64905009	107878010	NA	32
3067421000006119	Chronic disorganized schizophrenia with acute exacerbations	^ESCTCH306742		35218008	58770017	NA	31
2924901000006115	Severe bipolar disorder with psychotic features, mood-incongruent	^ESCTSE292490		26530004	44425012	NA	31
2806351000006114	Severe bipolar II disorder, most recent episode major depressive with psychotic features, mood-congruent	^ESCTSE280635		19300006	32548017	NA	31
12059201000006116	Bipolar disorder, most recent episode depression	^ESCT1205920		767631007	3673075018	NA	31
2919421000006112	Severe depressed bipolar I disorder with psychotic features, mood-incongruent	^ESCTSE291942		26203008	43895016	NA	31
296031017	Undifferentiated schizophrenia	Eu203	Eu20300	111484002	178724010	NA	32
223601000000119	Manic psychosis	E11-3	E11..13	231494001	346966018	NA	32
513751000006117	Bipolar affective disorder, current episode depression	E115	E115.00	191627008	294859018	NA	32
513871000006118	Bipolar disorder	E11-1	E11..11	13746004	23447014	NA	32
367951000006113	Borderline schizophrenia	Eu21-2	Eu21.12	274952002	410869013	NA	32
701071000006111	Mixed bipolar affective disorder, severe	E1163	E116300	764591000000108	1696181000000118	NA	32
2729991000000112	Recurrent depression with current severe episode without psychotic features	^ESCT1171782		1089631000000109	2729991000000112	NA	31
2715201000006111	Severe bipolar I disorder, single manic episode with psychotic features, mood-congruent	^ESCTSE271520		13581000	23183012	NA	31
3745281000006119	Subchronic residual schizophrenia	^ESCTSU374528		76566000	127152011	NA	31
2960501000006110	Severe bipolar I disorder, most recent episode manic, with psychotic features	^ESCTSE296050		28663008	47986014	NA	31
2648981000006119	Bipolar I disorder, single manic episode	^ESCTBI264898		9340000	16386015	NA	31
7860871000006110	Cognitive impairment with primary psychotic disorder	^ESCTCO786087		724760003	3449816018	NA	31
2976051000006113	Chronic undifferentiated schizophrenia	^ESCTCH297605		29599000	49520019	NA	31
3042901000006110	Severe major depression with psychotic features, mood-congruent	^ESCTSE304290		33736005	56329012	NA	31
2730071000000117	Mania with mood-incongruent psychotic features	^ESCT1171785		1089671000000106	2730071000000117	NA	31
3656651000006111	Chronic residual schizophrenia	^ESCTCH365665		71103003	118080013	NA	31
2648991000006116	Bipolar 1 disorder, single manic episode	^ESCTBI264899		9340000	2951653013	NA	31
4763731000006117	Subchronic catatonic schizophrenia with acute exacerbation	^ESCTSU476373		191547009	2692374013	NA	32
4763791000006118	Chronic paranoid schizophrenia with acute exacerbation	^ESCTCH476379		191555002	2693884010	NA	32
3504721000006117	Induced psychotic disorder	^ESCTIN350472		61831009	102769017	NA	32
3779051000006116	Severe bipolar I disorder, most recent episode manic, with psychotic features, mood-congruent	^ESCTSE377905		78640000	130490015	NA	31
2758341000006117	Bipolar II disorder, most recent episode major depressive	^ESCTBI275834		16295005	27584012	NA	31
12480451000006112	[X]Schizophrenia, schizotypal and delusional disorders	^ESCT1248045		417601000000102	939641000000117	NA	32
346955013	Childhood schizophrenia NOS	E14z-1	E14z.11	191687005	294933015	NA	32
3862661000006112	Chronic schizophrenia	^ESCTCH386266		83746006	138883015	NA	32
3087971000006112	Severe recurrent major depression without psychotic features	^ESCTSE308797		36474008	60885016	NA	32
294730012	Acute exacerbation of subchronic schizophrenia	E1003	E100300	111482003	178722014	NA	32
424671000006116	[X]Recurrent severe episodes of psychotic depression	Eu333-5	Eu33315	191613003	294840015	NA	32
425681000006117	[X]Schizophreniform disord NOS	Eu20y-2	Eu20y12	58214004	96745016	NA	32
412201000006113	[X]Other nonorganic psychotic disorders	Eu2y	Eu2y.00	191525009	2575698010	NA	32
418261000006112	[X]Paraphrenic schizophrenia	Eu200-1	Eu20011	64905009	1232626010	NA	32
401855010	[X]Other schizophrenia	Eu20y	Eu20y00	58214004	96745016	NA	32
123611000006110	Subchronic schizo-affective schizophrenia	E1071	E107100	191569002	294775010	NA	32
294744018	Unspecified catatonic schizophrenia	E1020	E102000	191542003	294742019	NA	32
294760019	Paranoid schizophrenia NOS	E103z	E103z00	64905009	107878010	NA	32
294809010	Manic disorder, single episode NOS	E110z	E110z00	268619003	401765010	NA	32
1974431000006118	Paranoid schizophrenia, episodic with stable deficit	EMISICD10|F2002		1974431000006102	1974431000006118	NA	32
1974621000006118	Hebephrenic schizophrenia, episodic with stable deficit	EMISICD10|F2012		1974621000006102	1974621000006118	NA	32
1974781000006113	Catatonic schizophrenia, episodic with progressive deficit	EMISICD10|F2021		1974781000006109	1974781000006113	NA	32
1975641000006112	Simple schizophrenia, course uncertain, period of observation too short	EMISICD10|F2069		1975641000006108	1975641000006112	NA	32
1975831000006115	Other schizophrenia, episodic remittent	EMISICD10|F2083		1975831000006104	1975831000006115	NA	32
1976911000006112	Undifferentiated schizophrenia, other	EMISICD10|F2038		1976911000006108	1976911000006112	NA	32
294807012	Single manic episode in partial remission	E1105	E110500	764731000000103	1696461000000116	NA	32
82151000006114	Severe bipolar disorder without psychotic features	E1173	E117300	53049002	88241016	NA	32
423471000006117	Prodromal schizophrenia	Eu21-5	Eu21.15	247804008	369985014	NA	32
1785861000006112	Bipolar II disorder	Eu319	Eu31900	83225003	138029017	NA	32
82171000006116	Severe bipolar disorder with psychotic features	E1174	E117400	4441000	7545018	NA	32
367051000006112	Severe depressed bipolar I disorder without psychotic features	Eu314	Eu31400	61403008	102016011	NA	32
513741000006119	Manic bipolar I disorder in partial remission	E1145	E114500	63249007	105141010	NA	32
294731011	Acute exacerbation of chronic schizophrenia	E1004	E100400	191531007	294731011	NA	32
294766013	Subchronic latent schizophrenia	E1051	E105100	191561004	294766013	NA	32
294768014	Acute exacerbation of subchronic latent schizophrenia	E1053	E105300	191563001	294768014	NA	32
294787015	Coenesthopathic schizophrenia	E10y1	E10y100	191577003	294787015	NA	32
296022017	[X]Schizophrenia, schizotypal and delusional disorders	Eu2	Eu2..00	417601000000102	939641000000117	NA	32
251628010	H/O: schizophrenia	1464	1464.00	161468000	251628010	NA	32
6357651000006113	Severe bipolar II disorder	^ESCTSE635765		371604007	1210233019	NA	31
3779041000006118	Severe manic bipolar I disorder with psychotic features, mood-congruent	^ESCTSE377904		78640000	130489012	NA	31
3405421000006118	Schizophreniform disorder without good prognostic features	^ESCTSC340542		55736003	92679012	NA	31
3743451000006110	Severe major depression, single episode, without psychotic features	^ESCTSE374345		76441001	126947013	NA	31
5023971000006116	Manic stupor	^ESCTMA502397		231495000	346968017	NA	31
8011471000006113	Severe manic bipolar I disorder	^ESCTSE801147		23741000119105	2952051013	NA	31
3788101000006118	Chronic undifferentiated schizophrenia with acute exacerbations	^ESCTCH378810		79204003	131428011	NA	31
3082681000006117	Schizophreniform disorder with good prognostic features	^ESCTSC308268		36158005	60330011	NA	31
2740851000006114	Severe recurrent major depression with psychotic features, mood-incongruent	^ESCTSE274085		15193003	25793014	NA	31
3089791000006117	Bipolar I disorder, most recent episode mixed, in partial remission	^ESCTBI308979		36583000	61059013	NA	31
3201661000006111	Bipolar II disorder, most recent episode major depressive with atypical features	^ESCTBI320166		43568002	72648018	NA	31
3246851000006112	Severe mixed bipolar I disorder without psychotic features	^ESCTSE324685		46229002	77092014	NA	31
2730051000000114	Mania with mood-congruent psychotic features	^ESCT1171784		1089661000000104	2730051000000114	NA	31
3773101000006118	Bipolar I disorder, single manic episode, in partial remission	^ESCTBI377310		78269000	129877017	NA	31
3528681000006111	Bipolar I disorder, most recent episode manic, in partial remission	^ESCTBI352868		63249007	105142015	NA	32
3068131000006110	Disorganized schizophrenia	^ESCTDI306813		35252006	58822019	NA	32
6357571000006119	Bipolar 1 disorder	^ESCTBI635757		371596008	2951720012	NA	32
2717981000006118	MDI - Manic-depressive illness	^ESCTMD271798		13746004	1221013017	NA	32
296118012	[X]Other manic episodes	Eu30y	Eu30y00	231494001	346965019	NA	32
456801000006115	Acute exacerbation subchronic schizo-affective schizophrenia	E1073	E107300	191571002	294777019	NA	32
376251000006112	[X]Cyclic schizophrenia	Eu252-1	Eu25211	270901009	405368015	NA	32
294754019	Unspecified paranoid schizophrenia	E1030	E103000	64905009	107878010	NA	32
294818012	Recurrent manic episode NOS	E111z	E111z00	191590005	294810017	NA	32
294892012	Unspecified manic-depressive psychoses	E11y0	E11y000	13746004	1221011015	NA	32
296095012	[X]Other schizoaffective disorders	Eu25y	Eu25y00	68890003	114425016	NA	32
1975481000006116	Residual schizophrenia, course uncertain, period of observation too short	EMISICD10|F2059		1975481000006100	1975481000006116	NA	32
1975551000006113	Simple schizophrenia, episodic remittent	EMISICD10|F2063		1975551000006109	1975551000006113	NA	32
1975781000006112	Other acute predominantly delusional psychotic disorders, with associated acute stress	EMISICD10|F2331		1975781000006108	1975781000006112	NA	32
1976001000006113	Schizophrenia, unspecified, continuous	EMISICD10|F2090		1976001000006109	1976001000006113	NA	32
1976121000006119	Schizophrenia, unspecified, episodic remittent	EMISICD10|F2093		1976121000006103	1976121000006119	NA	32
1976901000006114	Catatonic schizophrenia, other	EMISICD10|F2028		1976901000006105	1976901000006114	NA	32
294874016	Mixed bipolar affective disorder, severe, with psychosis	E1164	E116400	191641004	294874016	NA	32
43595011	Residual schizophrenia	E106	E106.00	26025008	43595011	NA	32
4763661000006117	Acute exacerbation of chronic disorganized schizophrenia	^ESCTAC476366		191539009	3432999012	NA	32
2833511000006116	Severe bipolar II disorder, most recent episode major depressive with psychotic features, mood-incongruent	^ESCTSE283351		20960007	35242011	NA	31
2730091000000118	Mania with psychotic features	^ESCT1171786		1089681000000108	2730091000000118	NA	31
296110017	Mania	Eu301	Eu30100	231494001	346965019	NA	32
425521000006115	Schizoaffective disorder, mixed type	Eu252	Eu25200	270901009	405368015	NA	32
425541000006110	Schizoaffective disorder	Eu25	Eu25.00	68890003	114425016	NA	32
513691000006116	Severe manic bipolar I disorder without psychotic features	E1143	E114300	162004	1352013	NA	32
996171000006114	Psychosis, schizophrenia and bipolar affective disorder resolved	212T	212T.00	200951000000109	305361000000112	NA	27
294828015	Single major depressive episode, severe, with psychosis	E1124	E112400	191604000	294828015	NA	32
294840015	Recurrent major depressive episodes, severe, with psychosis	E1134	E113400	191613003	294840015	NA	32
182801000006114	Recurrent major depressive episodes,partial/unspec remission	E1135	E113500	764691000000109	1696381000000115	NA	32
294845013	Recurrent major depressive episode NOS	E113z	E113z00	268621008	401767019	NA	32
3094951000006111	Major depressive disorder, single episode	^ESCTMA309495		36923009	61592011	NA	32
882831000006113	Severe depression	Eu322-99	Eu32299	397701000000102	882831000006113	NA	32
11903801000006120	Single major depressive episode, severe	^ESCT1190380		764631000000108	1696261000000115	NA	31
2724681000006112	Chronic major depressive disorder, single episode	^ESCTCH272468		14183003	24135018	NA	31
11903751000006114	Single major depressive episode	^ESCT1190375		268620009	401766011	NA	31
6337491000006116	Major depressive disorder	^ESCTMA633749		370143000	1208903011	NA	31
3140411000006112	Recurrent major depressive disorder with catatonic features	^ESCTRE314041		39809009	67125015	NA	31
3578861000006116	Recurrent major depressive disorder	^ESCTRE357886		66344007	110186015	NA	31
6081011000006117	Recurrent major depressive disorder with melancholic features	^ESCTRE608101		319768000	462884010	NA	31
3192061000006110	Major depressive disorder, single episode with atypical features	^ESCTMA319206		42925002	71628011	NA	31
12127571000006112	Recurrent major depressive disorder in partial remission co-occurrent with anxiety	^ESCT1212757		16265301000119106	3647431019	NA	31
2540711000006115	Chronic recurrent major depressive disorder	^ESCTCH254071		2618002	5460017	NA	31
9901281000006116	Severe major depressive disorder co-occurrent with anxiety single episode	^ESCTSE990128		16266991000119108	3447111015	NA	31
142521000006110	Major depression single episode, in partial remission	E1125	E112500	70747007	117520015	NA	32
182771000006112	Recurrent major depressive episodes, severe	E1133	E113300	764611000000100	1696221000000111	NA	32
223741000000112	Severe depression	Eu322-2	Eu32212	310497006	454084010	NA	32
424681000006118	Recurrent reactive depressive episodes, severe, with psychosis	Eu333-6	Eu33316	1086471000000103	2721771000000114	NA	32
142541000006115	Severe major depression, single episode	E1123	E112300	251000119105	2916281014	NA	32
3122721000006111	Recurrent major depressive disorder with atypical features	^ESCTRE312272		38694004	64391018	NA	31
8464961000006115	Recurrent reactive depressive episodes, severe, with psychosis	^ESCTRE846496		1086471000000103	8464961000006115	NA	32
11921141000006116	[X]Recurrent severe episodes/reactive depressive psychosis	^ESCT1192114		191613003	424681000006118	NA	32
424551000006113	[X]Recurr severe episodes/psychogenic depressive psychosis	Eu333-4	Eu33314	191613003	294840015	NA	32
424571000006115	[X]Recurrent depress disorder cur epi severe with psyc symp	Eu333	Eu33300	28475009	47670016	NA	32
6088151000006111	Major depression, melancholic type	^ESCTMA608815		320751009	463437013	NA	31
3578851000006118	Recurrent major depression	^ESCTRE357885		66344007	110183011	NA	31
3094941000006114	Major depression, single episode	^ESCTMA309494		36923009	3094941000006114	NA	32
294832014	Single major depressive episode NOS	E112z	E112z00	36923009	61590015	NA	32
182721000006111	Recurrent major depressive episodes	E113	E113.00	268621008	401767019	NA	32
3537261000006119	Major depressive disorder, single episode with melancholic features	^ESCTMA353726		63778009	105998019	NA	31
294836012	Recurrent major depressive episodes, unspecified	E1130	E113000	268621008	401767019	NA	32
3033261000006113	Recurrent major depression in partial remission	^ESCTRE303326		33135002	55297012	NA	31
401766011	Major depression, single episode	E112	E112.00	36923009	61590015	NA	32
7965131000006117	Severe major depression, single episode	^ESCTSE796513		251000119105	7965131000006117	NA	32
12127541000006116	Recurrent severe major depressive disorder co-occurrent with anxiety	^ESCT1212754		16264821000119108	3646266012	NA	31
294824018	Single major depressive episode, unspecified	E1120	E112000	36923009	61590015	NA	32
2993091000006116	Major depression in partial remission	^ESCTMA299309		30605009	51226016	NA	31
6337501000006112	Major depression	^ESCTMA633750		370143000	1228731019	NA	31
3628471000006116	Major depressive disorder, single episode with catatonic features	^ESCTMA362847		69392006	115270017	NA	31
7382291000006112	Severe major depression	^ESCTSE738229		450714000	2916746011	NA	31
3650771000006113	Major depression, single episode, in partial remission	^ESCTMA365077		70747007	2951663017	NA	32
8237831000006115	Recurrent major depressive episodes, in partial remission	^ESCTRE823783		764691000000109	1696381000000115	NA	32
6000721000006116	Severe depression	^ESCTSE600072		310497006	6000721000006116	NA	32
424531000006118	[X]Recurr depress disorder cur epi severe without psyc sympt	Eu332	Eu33200	310497006	454084010	NA	32
7965191000006118	Severe recurrent major depression	^ESCTSE796519		281000119103	2967289019	NA	31
