ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
3909041000033115	10270711000001105	Olmesartan medoxomil 20mg / Hydrochlorothiazide 25mg tablets	Olmesartan medoxomil 20mg / Hydrochlorothiazide 25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Olmesartan medoxomil	25.000mg + 20.000mg	02050502	24604
3909141000033116	10261511000001103	Olmetec Plus 20mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Olmetec Plus 20mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Olmesartan medoxomil	12.500mg + 20.000mg	NA	7126
3909241000033111	10261811000001100	Olmetec Plus 20mg/25mg tablets (Daiichi Sankyo UK Ltd)	Olmetec Plus 20mg/25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Olmesartan medoxomil	25.000mg + 20.000mg	NA	2328
3924141000033111	12502311000001102	Chlorothiazide 200mg/5ml oral suspension	Chlorothiazide 200mg/5ml oral suspension	Oral suspension	Oral	Chlorothiazide	40.000mg/1.000ml	02020100	1218
3995241000033112	10970311000001105	Irbesartan 300mg / Hydrochlorothiazide 25mg tablets	Irbesartan 300mg / Hydrochlorothiazide 25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Irbesartan	25.000mg + 300.000mg	02050502	74436
3995341000033119	10968611000001106	CoAprovel 300mg/25mg tablets (Sanofi)	CoAprovel 300mg/25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Irbesartan	25.000mg + 300.000mg	NA	8135
4424741000033110	13112711000001103	Losartan 100mg / Hydrochlorothiazide 12.5mg tablets	Losartan 100mg / Hydrochlorothiazide 12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Losartan potassium	12.500mg + 100.000mg	02050502	161319
4424841000033117	13094111000001102	Cozaar-Comp 100mg/12.5mg tablets (Organon Pharma (UK) Ltd)	Cozaar-Comp 100mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Losartan potassium	12.500mg + 100.000mg	NA	7056
4454541000033118	13454311000001101	Perindopril arginine 5mg / Indapamide 1.25mg tablets	Perindopril arginine 5mg / Indapamide 1.25mg tablets	Tablet/ Oral Tablet	Oral	Indapamide/ Perindopril arginine	1.250mg + 5.000mg	02050501	315471
4454641000033117	13444311000001104	Coversyl Arginine Plus 5mg/1.25mg tablets (Servier Laboratories Ltd)	Coversyl Arginine Plus 5mg/1.25mg tablets	Tablet/ Oral Tablet	Oral	Indapamide/ Perindopril arginine	1.250mg + 5.000mg	NA	86053
4548741000033111	13731911000001109	Telmisartan 80mg / Hydrochlorothiazide 25mg tablets	Telmisartan 80mg / Hydrochlorothiazide 25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	25.000mg + 80.000mg	02050502	17658
4548841000033118	13719711000001103	MicardisPlus 80mg/25mg tablets (Boehringer Ingelheim Ltd)	MicardisPlus 80mg/25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	25.000mg + 80.000mg	NA	1487
4571241000033110	13824811000001102	Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd)	Ethibide XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	9
4656741000033119	14242211000001100	Tensaid XL 1.5mg tablets (Viatris UK Healthcare Ltd)	Tensaid XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	551
5053141000033113	15436111000001104	Indipam XL 1.5mg tablets (Accord-UK Ltd)	Indipam XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	2510
5093641000033110	42206911000001109	Chlorothiazide 250mg tablets	Chlorothiazide 250mg tablets	Tablet/ Oral Tablet	Oral	Chlorothiazide	250.000mg	02020100	352
5128741000033110	15600711000001107	Mapemid XL 1.5mg tablets (Teva UK Ltd)	Mapemid XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	9
5376441000033114	16458411000001107	Timolol 10mg / Amiloride 2.5mg / Hydrochlorothiazide 25mg tablets (Essential Generics Ltd)	Timolol 10mg / Amiloride 2.5mg / Hydrochlorothiazide 25mg tablets	Tablet/ Oral Tablet	Oral	Amiloride hydrochloride/ Hydrochlorothiazide/ Timolol maleate	2.500mg + 25.000mg + 10.000mg	NA	869
5401741000033110	8306711000001109	Bendroflumethiazide 5mg/5ml oral suspension	Bendroflumethiazide 5mg/5ml oral suspension	Oral suspension	Oral	Bendroflumethiazide	1.000mg/1.000ml	02020100	75
5453941000033119	8307011000001105	Bendroflumethiazide 1.25mg/5ml oral suspension	Bendroflumethiazide 1.25mg/5ml oral suspension	Oral suspension	Oral	Bendroflumethiazide	250.000microgram/1.000ml	02020100	192
5566041000033114	16737911000001105	Rawel XL 1.5mg tablets (Krka UK Ltd)	Rawel XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	399
5566341000033111	42378711000001109	Olmesartan medoxomil 40mg / Hydrochlorothiazide 12.5mg tablets	Olmesartan medoxomil 40mg / Hydrochlorothiazide 12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Olmesartan medoxomil	12.500mg + 40.000mg	02050502	18939
5566441000033117	17220911000001102	Olmetec Plus 40mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Olmetec Plus 40mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Olmesartan medoxomil	12.500mg + 40.000mg	NA	2090
5816741000033112	14693611000001102	Varbim XL 1.5mg tablets (Teva UK Ltd)	Varbim XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	406
5899341000033118	8358511000001105	Chlorothiazide 150mg/5ml oral suspension	Chlorothiazide 150mg/5ml oral suspension	Oral suspension	Oral	Chlorothiazide	30.000mg/1.000ml	02020100	709
5899441000033112	8358711000001100	Chlorothiazide 25mg/5ml oral suspension	Chlorothiazide 25mg/5ml oral suspension	Oral suspension	Oral	Chlorothiazide	5.000mg/1.000ml	02020100	1273
5969841000033119	12538711000001107	Hydrochlorothiazide 5mg/5ml oral solution	Hydrochlorothiazide 5mg/5ml oral solution	Oral solution	Oral	Hydrochlorothiazide	1.000mg/1.000ml	02020100	143
5969941000033110	12538811000001104	Hydrochlorothiazide 5mg/5ml oral suspension	Hydrochlorothiazide 5mg/5ml oral suspension	Oral suspension	Oral	Hydrochlorothiazide	1.000mg/1.000ml	02020100	80
5991141000033110	12503011000001109	Chlorothiazide 250mg/5ml oral solution	Chlorothiazide 250mg/5ml oral solution	Oral solution	Oral	Chlorothiazide	50.000mg/1.000ml	02020100	2507
6045641000033115	18149011000001101	Neo-Naclex 2.5mg tablets (Advanz Pharma)	Neo-Naclex 2.5mg tablets	Tablet/ Oral Tablet	Oral	Bendroflumethiazide	2.500mg	NA	112
6180641000033112	18986411000001108	Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 20mg/5mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 12.500mg + 20.000mg	NA	10650
6180741000033115	18986711000001102	Sevikar HCT 40mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/5mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 12.500mg + 40.000mg	NA	5097
6180841000033113	18987011000001101	Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/10mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	10.000mg + 12.500mg + 40.000mg	NA	8778
6180941000033117	18987311000001103	Sevikar HCT 40mg/5mg/25mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/5mg/25mg tablets	Tablet/ Oral Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 25.000mg + 40.000mg	NA	2253
6181041000033110	18987611000001108	Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/10mg/25mg tablets	Tablet/ Oral Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	10.000mg + 25.000mg + 40.000mg	NA	9218
7681541000033117	18520511000001107	Spironolactone 4mg / Chlorothiazide 40mg capsules	Spironolactone 4mg / Chlorothiazide 40mg capsules	Capsule/ Oral capsule	Oral	Chlorothiazide/ Spironolactone	40.000mg + 4.000mg	02020400	143
8196441000033118	42213611000001107	Metolazone 2.5mg tablets	Metolazone 2.5mg tablets	Tablet/ Oral Tablet	Oral	Metolazone	2.500mg	02020100	46966
8196541000033117	21574911000001103	Zaroxolyn 2.5mg tablets (Imported (Canada))	Zaroxolyn 2.5mg tablets	Tablet/ Oral Tablet	NA	Metolazone	2.500mg	NA	211
8196641000033116	21574611000001109	Zaroxolyn 5mg tablets (Imported (Canada))	Zaroxolyn 5mg tablets	Tablet/ Oral Tablet	NA	Metolazone	5.000mg	NA	15
8197041000033112	21578911000001105	Indapamide 2.5mg/5ml oral suspension	Indapamide 2.5mg/5ml oral suspension	Oral suspension	Oral	Indapamide	500.000microgram/1.000ml	02020100	451
8263641000033112	21940011000001101	Perindopril tosilate 5mg / Indapamide 1.25mg tablets	Perindopril tosilate 5mg / Indapamide 1.25mg tablets	Tablet/ Oral Tablet	Oral	Indapamide/ Perindopril tosilate	1.250mg + 5.000mg	02050501	1291
9121841000033115	24331611000001104	Cardide SR 1.5mg tablets (Teva UK Ltd)	Cardide SR 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	3911
9159341000033112	24411411000001100	Actelsar HCT 40mg/12.5mg tablets (Actavis UK Ltd)	Actelsar HCT 40mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 40.000mg	NA	11
9159441000033118	24412511000001109	Actelsar HCT 80mg/12.5mg tablets (Actavis UK Ltd)	Actelsar HCT 80mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 80.000mg	NA	9
9159541000033117	24413611000001103	Actelsar HCT 80mg/25mg tablets (Accord-UK Ltd)	Actelsar HCT 80mg/25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	25.000mg + 80.000mg	NA	16
9278541000033112	16072811000001103	Spironolactone 3mg / Chlorothiazide 30mg capsules	Spironolactone 3mg / Chlorothiazide 30mg capsules	Capsule/ Oral capsule	Oral	Chlorothiazide/ Spironolactone	30.000mg + 3.000mg	02020400	135
9292641000033116	24573211000001101	Tolucombi 40mg/12.5mg tablets (Krka UK Ltd)	Tolucombi 40mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 40.000mg	NA	8
9292741000033113	24573411000001102	Tolucombi 80mg/12.5mg tablets (Krka UK Ltd)	Tolucombi 80mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 80.000mg	NA	3
9292841000033115	24573611000001104	Tolucombi 80mg/25mg tablets (Krka UK Ltd)	Tolucombi 80mg/25mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Telmisartan	25.000mg + 80.000mg	NA	1
12312641000033118	34494911000001106	Alkapamid XL 1.5mg tablets (HBS Healthcare Ltd)	Alkapamid XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	806
12988441000033113	36812711000001103	Lorvacs XL 1.5mg tablets (Torrent Pharma (UK) Ltd)	Lorvacs XL 1.5mg tablets	Modified-release tablet	Oral	Indapamide	1.500mg	NA	407
13443441000033115	38240211000001100	Lisoretic 10mg/12.5mg tablets (Bristol Laboratories Ltd)	Lisoretic 10mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Lisinopril	12.500mg + 10.000mg	NA	37
13443541000033119	38240011000001105	Lisoretic 20mg/12.5mg tablets (Bristol Laboratories Ltd)	Lisoretic 20mg/12.5mg tablets	Tablet/ Oral Tablet	Oral	Hydrochlorothiazide/ Lisinopril	12.500mg + 20.000mg	NA	24
13812841000033111	39565011000001104	Chlortalidone 12.5mg tablets	Chlortalidone 12.5mg tablets	Tablet/ Oral Tablet	Oral	Chlortalidone	12.500mg	02020100	1409
13813041000033113	39534311000001107	Hylaton 50mg tablets (Morningside Healthcare Ltd)	Hylaton 50mg tablets	Tablet/ Oral Tablet	Oral	Chlortalidone	50.000mg	NA	59
14021341000033119	40559411000001103	Xaqua 5mg tablets (Renascience Pharma Ltd)	Xaqua 5mg tablets	Tablet/ Oral Tablet	Oral	Metolazone	5.000mg	NA	991
247941000033110	NA	Chlorothiazide  Tablets  500 mg	NA	NA	NA	NA	NA	NA	9492
745041000033110	NA	Hydroflumethiazide  Tablets  50 mg	NA	NA	NA	NA	NA	NA	1396
898341000033114	NA	Metolazone  Tablets  500 micrograms	NA	NA	NA	NA	NA	NA	2134
901441000033118	NA	Mefruside  Tablets  25 mg	NA	NA	NA	NA	NA	NA	4318
902741000033119	NA	Methyclothiazide  Tablets  5 mg	NA	NA	NA	NA	NA	NA	4
5393041000033115	NA	Chlorothiazide And Spironolactone  Capsules  250 mg + 25 mg	NA	NA	NA	NA	NA	NA	1
92341000033113	NA	Atenixco 50  Tablets  12.5 mg	NA	NA	NA	NA	NA	NA	137
116941000033115	NA	Baycaron  Tablets  25 mg	NA	NA	NA	NA	NA	NA	5302
143741000033119	NA	Berkozide  Tablets  2.5 mg	NA	NA	NA	NA	NA	NA	19543
143841000033112	NA	Berkozide  Tablets  5 mg	NA	NA	NA	NA	NA	NA	12052
234641000033114	NA	Centyl  Tablets  2.5 mg	NA	NA	NA	NA	NA	NA	190
234741000033117	NA	Centyl  Tablets  5 mg	NA	NA	NA	NA	NA	NA	583
428741000033112	NA	Delvas  Tablets  	NA	NA	NA	NA	NA	NA	344
431241000033112	NA	Decaserpyl Plus  Tablets	NA	NA	NA	NA	NA	NA	65
523141000033112	NA	Enduron  Tablets  5 mg	NA	NA	NA	NA	NA	NA	183
546041000033117	NA	Esidrex  Tablets  25 mg	NA	NA	NA	NA	NA	NA	960
546141000033118	NA	Esidrex  Tablets  50 mg	NA	NA	NA	NA	NA	NA	230
546241000033113	NA	Esidrex K  Tablets	NA	NA	NA	NA	NA	NA	55
742141000033115	NA	Hydrenox  Tablets  50 mg	NA	NA	NA	NA	NA	NA	1272
742741000033116	NA	Hygroton  Tablets  100 mg	NA	NA	NA	NA	NA	NA	4252
742941000033118	NA	Hygroton K  Tablets	NA	NA	NA	NA	NA	NA	5506
743041000033111	NA	Hygroton-K  Tablets	NA	NA	NA	NA	NA	NA	12061
746141000033119	NA	Hypertane-50  Tablets  	NA	NA	NA	NA	NA	NA	1
796741000033111	NA	Kalspare Ls  Tablets	NA	NA	NA	NA	NA	NA	6
849941000033112	NA	Lopresoretic  Tablets	NA	NA	NA	NA	NA	NA	11517
921541000033114	NA	Midamor  Tablets  5 mg	NA	NA	NA	NA	NA	NA	12946
933541000033112	NA	Moduretic  Solution	NA	NA	NA	NA	NA	NA	3898
955541000033112	NA	Navidrex-K  Tablets	NA	NA	NA	NA	NA	NA	166326
955641000033113	NA	Natramid  Tablets  2.5 mg	NA	NA	NA	NA	NA	NA	171
965841000033117	NA	Neo-Bendromax  Tablets  2.5 mg	NA	NA	NA	NA	NA	NA	23462
965941000033113	NA	Neo-Bendromax  Tablets  5 mg	NA	NA	NA	NA	NA	NA	8738
1009041000033117	NA	Opumide  Tablets  2.5 mg	NA	NA	NA	NA	NA	NA	56
1132841000033118	NA	Prestim Forte  Tablets	NA	NA	NA	NA	NA	NA	1519
1257941000033113	NA	Saluric  Tablets  500 mg	NA	NA	NA	NA	NA	NA	4807
1276541000033115	NA	Serpasil Esidrex  Tablets	NA	NA	NA	NA	NA	NA	35
1366241000033116	NA	Sotazide  Tablets	NA	NA	NA	NA	NA	NA	11046
1372941000033118	NA	Spiro-Co 50  Tablets	NA	NA	NA	NA	NA	NA	576
1373041000033111	NA	Spiro-Co 25  Tablets	NA	NA	NA	NA	NA	NA	74
1451041000033115	NA	Tolerzide  Tablets	NA	NA	NA	NA	NA	NA	1132
1544141000033112	NA	Xuret  Tablets  500 micrograms	NA	NA	NA	NA	NA	NA	2353
1893341000033116	NA	Capto-Co  Tablets  12.5 mg/25 mg	NA	NA	NA	NA	NA	NA	135
