ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
8052741000033110	21112111000001109	Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (Cambridge Sensors Ltd)	Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge	NA	NA	NA	NA	NA	NA
8052841000033117	21112311000001106	Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Cambridge Sensors Ltd)	Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
8623241000033116	21193211000001108	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge	NA	NA	NA	NA	NA	NA
8243941000033112	21652711000001104	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
8244041000033114	21652911000001102	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
8244241000033118	21653111000001106	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
8244341000033111	21653411000001101	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	NA	NA	NA	NA	NA	NA
8244441000033117	21653611000001103	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
8244541000033116	21653911000001109	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge	NA	NA	NA	NA	NA	NA
8244641000033115	21654111000001108	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
8495541000033110	21698911000001108	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	NA	NA	NA	NA	NA	NA
8495641000033111	21699011000001104	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge	NA	NA	NA	NA	NA	NA
8280641000033118	22130711000001101	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8280841000033117	22131411000001103	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.3mm/30gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.3mm/30gauge	NA	NA	NA	NA	NA	NA
8281141000033116	22131711000001109	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8281241000033111	22132011000001104	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge	NA	NA	NA	NA	NA	NA
8281341000033118	22132311000001101	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8281441000033112	22132611000001106	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.3mm/30gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.3mm/30gauge	NA	NA	NA	NA	NA	NA
8281541000033113	22132911000001100	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8281641000033114	22133311000001106	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.3mm/30gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.3mm/30gauge	NA	NA	NA	NA	NA	NA
8281741000033117	22133711000001105	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8281841000033110	22134011000001105	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.3mm/30gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.3mm/30gauge	NA	NA	NA	NA	NA	NA
8281941000033119	22134311000001108	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8282041000033113	22134611000001103	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.3mm/30gauge (Covidien (UK) Commercial Ltd)	Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.3mm/30gauge	NA	NA	NA	NA	NA	NA
8538641000033119	22656711000001101	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (B.Braun Medical Ltd)	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge	NA	NA	NA	NA	NA	NA
8586041000033117	22750411000001100	Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Owen Mumford Ltd)	Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
8586541000033110	22767211000001109	Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge (Terumo UK Ltd)	Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge	NA	NA	NA	NA	NA	NA
8586641000033111	22767511000001107	Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge (Terumo UK Ltd)	Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge	NA	NA	NA	NA	NA	NA
8586341000033115	22777311000001105	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge	NA	NA	NA	NA	NA	NA
8586441000033114	22777411000001103	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge	NA	NA	NA	NA	NA	NA
8622241000033111	23056211000001109	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (GlucoRx Ltd)	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge	NA	NA	NA	NA	NA	NA
8622341000033118	23056411000001108	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (GlucoRx Ltd)	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
8622541000033113	23056611000001106	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (GlucoRx Ltd)	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
8622841000033110	23056811000001105	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (GlucoRx Ltd)	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
8623341000033114	23057011000001101	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (GlucoRx Ltd)	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge	NA	NA	NA	NA	NA	NA
8623441000033115	23057211000001106	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (GlucoRx Ltd)	GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
8880741000033117	23316711000001106	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Ypsomed Ltd)	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
8880841000033110	23316911000001108	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Ypsomed Ltd)	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	NA	NA	NA	NA	NA	NA
8881041000033112	23317111000001108	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Ypsomed Ltd)	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
8881241000033116	23383311000001101	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.25mm/31gauge (Becton, Dickinson UK Ltd)	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.25mm/31gauge	NA	NA	NA	NA	NA	NA
8881341000033114	23383511000001107	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge (Becton, Dickinson UK Ltd)	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge	NA	NA	NA	NA	NA	NA
8881441000033115	23384311000001104	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge (Becton, Dickinson UK Ltd)	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8881541000033119	23384611000001109	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge (Becton, Dickinson UK Ltd)	BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge	NA	NA	NA	NA	NA	NA
8954241000033119	23618511000001105	Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Cambridge Sensors Ltd)	Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
8963741000033119	23924311000001104	Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge (Ypsomed Ltd)	Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge	NA	NA	NA	NA	NA	NA
8966741000033113	23946511000001101	Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge	NA	NA	NA	NA	NA	NA
9161541000033110	24443411000001105	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Spirit Healthcare Ltd)	Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge	NA	NA	NA	NA	NA	NA
9161441000033114	24495211000001102	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge	NA	NA	NA	NA	NA	NA
9707541000033114	27968111000001109	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Owen Mumford Ltd)	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
9707641000033110	27968311000001106	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Owen Mumford Ltd)	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
9707741000033118	27968511000001100	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Owen Mumford Ltd)	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
9707841000033111	27968711000001105	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Owen Mumford Ltd)	TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
10019141000033111	28286211000001109	Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Owen Mumford Ltd)	Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
10021741000033116	28384111000001100	NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Diabetes Care Technology Ltd)	NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
10021841000033114	28384311000001103	NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Diabetes Care Technology Ltd)	NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
10021941000033118	28384511000001109	NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Diabetes Care Technology Ltd)	NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
10260741000033113	28974911000001103	GlucoRx FinePoint Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (GlucoRx Ltd)	GlucoRx FinePoint Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
12389141000033116	28975411000001107	GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (GlucoRx Ltd)	GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
10623141000033112	30757711000001101	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (A. Menarini Diagnostics Ltd)	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
10623241000033117	30757911000001104	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (A. Menarini Diagnostics Ltd)	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
10623341000033110	30758111000001101	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (A. Menarini Diagnostics Ltd)	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
10623441000033116	30758311000001104	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (A. Menarini Diagnostics Ltd)	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
10623541000033115	30758511000001105	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (A. Menarini Diagnostics Ltd)	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge	NA	NA	NA	NA	NA	NA
10639641000033119	30758911000001103	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (A. Menarini Diagnostics Ltd)	Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
10982741000033111	31344511000001107	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
10982841000033118	31344711000001102	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
10982941000033114	31345111000001104	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge	NA	NA	NA	NA	NA	NA
10983041000033116	31345311000001102	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
10983141000033117	31345511000001108	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	NA	NA	NA	NA	NA	NA
10983241000033112	31345711000001103	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
10983341000033119	31345911000001101	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge	NA	NA	NA	NA	NA	NA
10983441000033113	31346111000001105	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge	NA	NA	NA	NA	NA	NA
10983541000033114	31346311000001107	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (HTL-STREFA S.A.)	HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
11075341000033112	31771111000001104	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Becton, Dickinson UK Ltd)	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
11075441000033118	31771611000001107	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Becton, Dickinson UK Ltd)	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
11075541000033117	31772111000001109	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Becton, Dickinson UK Ltd)	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
11414441000033115	32442011000001100	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32.5gauge	Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32.5gauge	NA	NA	NA	NA	NA	NA
11414341000033114	32442511000001108	Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32.5gauge (Terumo UK Ltd)	Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32.5gauge	NA	NA	NA	NA	NA	NA
11536041000033117	32579311000001103	Mylife Clickfine AutoProtect hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Ypsomed Ltd)	Mylife Clickfine AutoProtect hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
11736441000033110	33044111000001106	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (Neon Diagnostics Ltd)	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge	NA	NA	NA	NA	NA	NA
11736541000033111	33044511000001102	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Neon Diagnostics Ltd)	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
11736641000033112	33044811000001104	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Neon Diagnostics Ltd)	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
11736741000033115	33045111000001105	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Neon Diagnostics Ltd)	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
11736841000033113	33045411000001100	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge (Neon Diagnostics Ltd)	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge	NA	NA	NA	NA	NA	NA
11736941000033117	33045711000001106	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Neon Diagnostics Ltd)	Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
11737041000033116	33045911000001108	Neon Verifine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Neon Diagnostics Ltd)	Neon Verifine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
11767441000033115	33430611000001101	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Prosum Medical Ltd)	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
11767541000033119	33430811000001102	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Prosum Medical Ltd)	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
11767641000033118	33431011000001104	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Prosum Medical Ltd)	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
11767941000033113	33431211000001109	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Prosum Medical Ltd)	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
11768141000033110	33431411000001108	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Prosum Medical Ltd)	PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
11814141000033119	33635411000001108	Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Neon Diagnostics Ltd)	Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
11814341000033116	33635611000001106	Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Neon Diagnostics Ltd)	Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge	NA	NA	NA	NA	NA	NA
13155741000033112	33636211000001103	Microdot Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (Cambridge Sensors Ltd)	Microdot Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge	NA	NA	NA	NA	NA	NA
12146841000033115	34046211000001108	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (B.Braun Medical Ltd)	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
12380741000033111	34703711000001104	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (B.Braun Medical Ltd)	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
12380841000033118	34703911000001102	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge (B.Braun Medical Ltd)	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge	NA	NA	NA	NA	NA	NA
12380941000033114	34704411000001108	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (B.Braun Medical Ltd)	Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	NA	NA	NA	NA	NA	NA
12419841000033117	34842911000001102	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Becton, Dickinson UK Ltd)	BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
