ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
1277641000033116	340911000001108	Seroquel 100mg tablets (Luye Pharma Ltd)	Seroquel 100mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	100.000mg	NA	19600
1277741000033113	476411000001108	Seroquel 200mg tablets (Luye Pharma Ltd)	Seroquel 200mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	200.000mg	NA	13829
1277841000033115	596211000001109	Seroquel 25mg tablets (Luye Pharma Ltd)	Seroquel 25mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	25.000mg	NA	28584
1366641000033118	319511000001103	Solian 200 tablets (Sanofi)	Solian 200 tablets	Tablet/ Oral Tablet	Oral	Amisulpride	200.000mg	NA	2835
1366741000033110	24311000001100	Solian 50 tablets (Sanofi)	Solian 50 tablets	Tablet/ Oral Tablet	Oral	Amisulpride	50.000mg	NA	3581
1384241000033110	593211000001102	Stemetil Eff 5mg sachets (Sanofi)	Stemetil Eff 5mg sachets	Effervescent granules	Oral	Prochlorperazine mesilate	5.000mg	NA	32832
1385341000033116	213711000001101	Stelazine 10mg Spansules (Mercury Pharma Group Ltd)	Stelazine 10mg Spansules	Modified-release capsule	Oral	Trifluoperazine hydrochloride	10.000mg	NA	49581
1385441000033110	710411000001106	Stelazine 15mg Spansules (Mercury Pharma Group Ltd)	Stelazine 15mg Spansules	Modified-release capsule	Oral	Trifluoperazine hydrochloride	15.000mg	NA	27518
1385541000033111	714111000001105	Stelazine 2mg Spansules (Mercury Pharma Group Ltd)	Stelazine 2mg Spansules	Modified-release capsule	Oral	Trifluoperazine hydrochloride	2.000mg	NA	137476
1385741000033115	47911000001107	Stemetil 25mg suppositories (Sanofi)	Stemetil 25mg suppositories	Suppository	Rectal	Prochlorperazine maleate	25.000mg	NA	19220
1385841000033113	620411000001105	Stemetil 5mg suppositories (Sanofi)	Stemetil 5mg suppositories	Suppository	Rectal	Prochlorperazine maleate	5.000mg	NA	12816
1385941000033117	636711000001103	Stelazine 1mg/5ml syrup (Mercury Pharma Group Ltd)	Stelazine 1mg/5ml syrup	Oral solution	Oral	Trifluoperazine hydrochloride	200.000microgram/1.000ml	NA	15966
1386041000033110	344011000001102	Stemetil 5mg/5ml syrup (Sanofi)	Stemetil 5mg/5ml syrup	Oral solution	Oral	Prochlorperazine mesilate	1.000mg/1.000ml	NA	22887
1386341000033112	325311000001103	Stelazine 1mg tablets (Mercury Pharma Group Ltd)	Stelazine 1mg tablets	Tablet/ Oral Tablet	Oral	Trifluoperazine hydrochloride	1.000mg	NA	220799
1386441000033118	45811000001107	Stelazine 5mg tablets (Mercury Pharma Group Ltd)	Stelazine 5mg tablets	Tablet/ Oral Tablet	Oral	Trifluoperazine hydrochloride	5.000mg	NA	195823
1386541000033117	367711000001104	Stemetil 25mg tablets (Sanofi)	Stemetil 25mg tablets	Tablet/ Oral Tablet	Oral	Prochlorperazine maleate	25.000mg	NA	2618
1386641000033116	97511000001109	Stemetil 5mg tablets (Sanofi)	Stemetil 5mg tablets	Tablet/ Oral Tablet	Oral	Prochlorperazine maleate	5.000mg	NA	1342714
1396441000033117	42279411000001104	Sulpiride 200mg tablets	Sulpiride 200mg tablets	Tablet/ Oral Tablet	Oral	Sulpiride	200.000mg	04020100	1187405
1396541000033116	246411000001108	Sulpitil 200mg tablets (Pfizer Ltd)	Sulpitil 200mg tablets	Tablet/ Oral Tablet	Oral	Sulpiride	200.000mg	NA	3284
1397641000033117	42279611000001101	Sulpiride 400mg tablets	Sulpiride 400mg tablets	Tablet/ Oral Tablet	Oral	Sulpiride	400.000mg	04020100	234163
1432341000033111	42279811000001102	Thioridazine 100mg/5ml oral suspension	Thioridazine 100mg/5ml oral suspension	Oral suspension	Oral	Thioridazine	20.000mg/1.000ml	04020100	4307
1432441000033117	42280211000001103	Thioridazine 25mg/5ml oral suspension	Thioridazine 25mg/5ml oral suspension	Oral suspension	Oral	Thioridazine	5.000mg/1.000ml	04020100	49228
1432541000033116	42280111000001109	Thioridazine 25mg/5ml oral solution	Thioridazine 25mg/5ml oral solution	Oral solution	Oral	Thioridazine hydrochloride	5.000mg/1.000ml	04020100	75159
1433641000033111	42279911000001107	Thioridazine 10mg tablets	Thioridazine 10mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	10.000mg	04020100	788235
1433741000033119	42279711000001105	Thioridazine 100mg tablets	Thioridazine 100mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	100.000mg	04020100	96969
1433841000033112	42280011000001108	Thioridazine 25mg tablets	Thioridazine 25mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	25.000mg	04020100	794828
1433941000033116	42280311000001106	Thioridazine 50mg tablets	Thioridazine 50mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	50.000mg	04020100	332995
1464141000033113	38750711000001100	Trifluoperazine 5mg/5ml oral solution sugar free	Trifluoperazine 5mg/5ml oral solution sugar free	Oral solution	Oral	Trifluoperazine hydrochloride	1.000mg/1.000ml	04020100	134313
1466941000033117	36143111000001105	Trifluoperazine 10mg modified-release capsules	Trifluoperazine 10mg modified-release capsules	Modified-release capsule	Oral	Trifluoperazine hydrochloride	10.000mg	04020100	95502
1467041000033116	36143211000001104	Trifluoperazine 15mg modified-release capsules	Trifluoperazine 15mg modified-release capsules	Modified-release capsule	Oral	Trifluoperazine hydrochloride	15.000mg	04020100	54193
1467141000033117	36143511000001101	Trifluoperazine 2mg modified-release capsules	Trifluoperazine 2mg modified-release capsules	Modified-release capsule	Oral	Trifluoperazine hydrochloride	2.000mg	04020100	203085
1467641000033110	36143311000001107	Trifluoperazine 1mg/5ml oral solution sugar free	Trifluoperazine 1mg/5ml oral solution sugar free	Oral solution	Oral	Trifluoperazine hydrochloride	200.000microgram/1.000ml	04020100	62490
1469441000033116	39708811000001101	Tranylcypromine 10mg tablets	Tranylcypromine 10mg tablets	Tablet/ Oral Tablet	Oral	Tranylcypromine sulfate	10.000mg	04030200	94209
1470641000033116	39706011000001108	Trifluoperazine 1mg tablets	Trifluoperazine 1mg tablets	Tablet/ Oral Tablet	Oral	Trifluoperazine hydrochloride	1.000mg	04020100	717192
1470741000033113	39706211000001103	Trifluoperazine 5mg tablets	Trifluoperazine 5mg tablets	Tablet/ Oral Tablet	Oral	Trifluoperazine hydrochloride	5.000mg	04020100	539840
1473341000033117	514611000001101	Triptafen tablets (Advanz Pharma)	Triptafen tablets	Tablet/ Oral Tablet	Oral	Amitriptyline hydrochloride/ Perphenazine	25.000mg + 2.000mg	NA	257112
1473441000033111	479411000001101	Triptafen-M tablets (Mercury Pharma Group Ltd)	Triptafen-M tablets	Tablet/ Oral Tablet	Oral	Amitriptyline hydrochloride/ Perphenazine	10.000mg + 2.000mg	NA	98617
1512741000033113	701911000001108	Nozinan 25mg tablets (Neuraxpharm UK Ltd)	Nozinan 25mg tablets	Tablet/ Oral Tablet	Oral	Levomepromazine maleate	25.000mg	NA	20117
1563441000033114	36151811000001100	Zuclopenthixol acetate 100mg/2ml solution for injection ampoules	Zuclopenthixol acetate 100mg/2ml solution for injection ampoules	Solution for injection	Intramuscular	Zuclopenthixol acetate	50.000mg/1.000ml	04020100	1635
1563541000033110	36152011000001103	Zuclopenthixol acetate 50mg/1ml solution for injection ampoules	Zuclopenthixol acetate 50mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Zuclopenthixol acetate	50.000mg/1.000ml	04020100	1598
1563641000033111	36152111000001102	Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules	Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Zuclopenthixol decanoate	200.000mg/1.000ml	04020200	110812
1563741000033119	36152211000001108	Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules	Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Zuclopenthixol decanoate	500.000mg/1.000ml	04020200	81316
1564041000033119	39707711000001108	Zuclopenthixol 10mg tablets	Zuclopenthixol 10mg tablets	Tablet/ Oral Tablet	Oral	Zuclopenthixol dihydrochloride	10.000mg	04020100	238881
1564141000033115	39707911000001105	Zuclopenthixol 2mg tablets	Zuclopenthixol 2mg tablets	Tablet/ Oral Tablet	Oral	Zuclopenthixol dihydrochloride	2.000mg	04020100	150873
1564241000033110	39708111000001108	Zuclopenthixol 25mg tablets	Zuclopenthixol 25mg tablets	Tablet/ Oral Tablet	Oral	Zuclopenthixol dihydrochloride	25.000mg	04020100	58697
1565141000033119	486611000001101	Zyprexa 10mg tablets (Neon Healthcare Ltd)	Zyprexa 10mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	10.000mg	NA	15836
1565241000033114	467011000001109	Zyprexa 5mg tablets (Neon Healthcare Ltd)	Zyprexa 5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	5.000mg	NA	13939
1565341000033116	776911000001109	Zyprexa 7.5mg tablets (Neon Healthcare Ltd)	Zyprexa 7.5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	7.500mg	NA	2668
1661141000033114	42275711000001108	Olanzapine 2.5mg tablets	Olanzapine 2.5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	2.500mg	04020100	2418595
1698441000033110	35931111000001108	Sulpiride 200mg/5ml oral solution sugar free	Sulpiride 200mg/5ml oral solution sugar free	Oral solution	Oral	Sulpiride	40.000mg/1.000ml	04020100	38573
1713941000033118	337311000001109	Zyprexa 2.5mg tablets (Neon Healthcare Ltd)	Zyprexa 2.5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	2.500mg	NA	8604
1719341000033115	8359411000001103	Chlorpromazine 100mg/5ml oral solution	Chlorpromazine 100mg/5ml oral solution	Oral solution	Oral	Chlorpromazine hydrochloride	20.000mg/1.000ml	04020100	20995
1844641000033118	39703111000001104	Quetiapine 150mg tablets	Quetiapine 150mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	150.000mg	04020100	1153956
1844741000033110	4111000001106	Seroquel 150mg tablets (AstraZeneca UK Ltd)	Seroquel 150mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	150.000mg	NA	5919
2077741000033115	42276011000001102	Olanzapine 5mg oral lyophilisates sugar free	Olanzapine 5mg oral lyophilisates sugar free	Oral lyophilisate	Oral	Olanzapine	5.000mg	04020100	142878
2077841000033113	42275411000001102	Olanzapine 10mg oral lyophilisates sugar free	Olanzapine 10mg oral lyophilisates sugar free	Oral lyophilisate	Oral	Olanzapine	10.000mg	04020100	194694
2077941000033117	91711000001108	Zyprexa 5mg Velotabs (Neon Healthcare Ltd)	Zyprexa 5mg Velotabs	Oral lyophilisate	Oral	Olanzapine	5.000mg	NA	8808
2078041000033119	897111000001104	Zyprexa 10mg Velotabs (Neon Healthcare Ltd)	Zyprexa 10mg Velotabs	Oral lyophilisate	Oral	Olanzapine	10.000mg	NA	11523
2188141000033115	526611000001101	Risperdal 500microgram tablets (Janssen-Cilag Ltd)	Risperdal 500microgram tablets	Tablet/ Oral Tablet	Oral	Risperidone	500.000microgram	NA	71934
2188241000033110	42279211000001103	Risperidone 500microgram tablets	Risperidone 500microgram tablets	Tablet/ Oral Tablet	Oral	Risperidone	500.000microgram	04020100	3275406
2216641000033113	42267811000001101	Amisulpride 400mg tablets	Amisulpride 400mg tablets	Tablet/ Oral Tablet	Oral	Amisulpride	400.000mg	04020100	309337
2216741000033116	254011000001107	Solian 400 tablets (Sanofi)	Solian 400 tablets	Tablet/ Oral Tablet	Oral	Amisulpride	400.000mg	NA	625
2640141000033112	38753511000001104	Promazine 50mg/5ml oral solution	Promazine 50mg/5ml oral solution	Oral solution	Oral	Promazine hydrochloride	10.000mg/1.000ml	04020100	142033
2644841000033114	35901111000001102	Amisulpride 100mg/ml oral solution sugar free	Amisulpride 100mg/ml oral solution sugar free	Oral solution	Oral	Amisulpride	100.000mg/1.000ml	04020100	44744
2644941000033118	3933811000001105	Solian 100mg/ml oral solution (Sanofi)	Solian 100mg/ml oral solution	Oral solution	Oral	Amisulpride	100.000mg/1.000ml	NA	700
2653841000033110	19809011000001101	Levinan 6mg tablets (Kyowa Kirin Ltd)	Levinan 6mg tablets	Tablet/ Oral Tablet	Oral	Levomepromazine maleate	6.000mg	NA	654
2658941000033110	145511000001103	Sulpor 200mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Sulpor 200mg/5ml oral solution	Oral solution	Oral	Sulpiride	40.000mg/1.000ml	NA	343
2758141000033116	30799611000001105	Haloperidol 200micrograms/ml oral solution sugar free	Haloperidol 200micrograms/ml oral solution sugar free	Oral solution	Oral	Haloperidol	200.000microgram/1.000ml	04020100	16384
2759641000033117	42275611000001104	Olanzapine 15mg tablets	Olanzapine 15mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	15.000mg	04020100	967006
2759741000033114	3434911000001100	Olanzapine 15mg oral lyophilisates sugar free	Olanzapine 15mg oral lyophilisates sugar free	Oral lyophilisate	Oral	Olanzapine	15.000mg	04020100	50679
2759841000033116	511111000001106	Zyprexa 15mg tablets (Neon Healthcare Ltd)	Zyprexa 15mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	15.000mg	NA	3177
2759941000033112	437611000001106	Zyprexa 15mg Velotabs (Neon Healthcare Ltd)	Zyprexa 15mg Velotabs	Oral lyophilisate	Oral	Olanzapine	15.000mg	NA	2121
2779841000033118	4520711000001102	Risperdal Consta 25mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)	Risperdal Consta 25mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Risperidone	25.000mg	NA	24134
2779941000033114	4166711000001102	Risperdal Consta 37.5mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)	Risperdal Consta 37.5mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Risperidone	37.500mg	NA	20459
2780041000033113	4167011000001101	Risperdal Consta 50mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)	Risperdal Consta 50mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Risperidone	50.000mg	NA	31556
2780141000033112	4559111000001109	Risperidone 25mg powder and solvent for suspension for injection vials	Risperidone 25mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Risperidone	25.000mg	04020200	20207
2780241000033117	4176911000001105	Risperidone 37.5mg powder and solvent for suspension for injection vials	Risperidone 37.5mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Risperidone	37.500mg	04020200	19608
2780341000033110	4177011000001109	Risperidone 50mg powder and solvent for suspension for injection vials	Risperidone 50mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Risperidone	50.000mg	04020200	25381
2835141000033114	42267611000001100	Amisulpride 100mg tablets	Amisulpride 100mg tablets	Tablet/ Oral Tablet	Oral	Amisulpride	100.000mg	04020100	595531
2835241000033119	2841911000001104	Solian 100 tablets (Sanofi)	Solian 100 tablets	Tablet/ Oral Tablet	Oral	Amisulpride	100.000mg	NA	918
2868841000033116	4054011000001109	Risperidone 1mg orodispersible tablets sugar free	Risperidone 1mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Risperidone	1.000mg	04020100	54039
2868941000033112	4054111000001105	Risperidone 2mg orodispersible tablets sugar free	Risperidone 2mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Risperidone	2.000mg	04020100	45947
2869041000033115	4039211000001101	Risperdal Quicklet 1mg orodispersible tablets (Janssen-Cilag Ltd)	Risperdal Quicklet 1mg orodispersible tablets	Orodispersible tablet	Oral	Risperidone	1.000mg	NA	8017
2869141000033116	4039711000001108	Risperdal Quicklet 2mg orodispersible tablets (Janssen-Cilag Ltd)	Risperdal Quicklet 2mg orodispersible tablets	Orodispersible tablet	Oral	Risperidone	2.000mg	NA	10630
2929741000033118	36053511000001109	Haloperidol 5mg/1ml solution for injection ampoules	Haloperidol 5mg/1ml solution for injection ampoules	Solution for injection	Intravenous/ Intramuscular	Haloperidol	5.000mg/1.000ml	04020100	182284
2929841000033111	3246911000001106	Haldol 5mg/1ml solution for injection ampoules (Janssen-Cilag Ltd)	Haldol 5mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Haloperidol	5.000mg/1.000ml	NA	469
2944041000033118	766011000001103	Stemetil 12.5mg/1ml solution for injection ampoules (Sanofi)	Stemetil 12.5mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Prochlorperazine mesilate	12.500mg/1.000ml	NA	32262
2969141000033110	196011000001108	Buccastem M 3mg tablets (Alliance Pharmaceuticals Ltd)	Buccastem M 3mg tablets	Buccal tablet	Buccal	Prochlorperazine maleate	3.000mg	NA	75168
2975841000033113	42278511000001106	Quetiapine 300mg tablets	Quetiapine 300mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	300.000mg	04020100	1464251
2975941000033117	4989111000001106	Seroquel 300mg tablets (Luye Pharma Ltd)	Seroquel 300mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	300.000mg	NA	8728
3030841000033118	5818311000001104	Olanzapine 10mg powder for solution for injection vials	Olanzapine 10mg powder for solution for injection vials	Powder for solution for injection	Intramuscular	Olanzapine	10.000mg	04020100	81
3063441000033119	38895311000001102	Levomepromazine 25mg/1ml solution for injection ampoules	Levomepromazine 25mg/1ml solution for injection ampoules	Solution for injection	Subcutaneous/ Intravenous/ Intramuscular	Levomepromazine hydrochloride	25.000mg/1.000ml	04020100	340108
3063541000033118	42273511000001102	Levomepromazine 25mg tablets	Levomepromazine 25mg tablets	Tablet/ Oral Tablet	Oral	Levomepromazine maleate	25.000mg	04020100	186519
3063641000033117	9536311000001104	Levomepromazine 6mg tablets	Levomepromazine 6mg tablets	Tablet/ Oral Tablet	Oral	Levomepromazine maleate	6.000mg	04020100	26736
3090541000033111	36058011000001108	Flupentixol 50mg/0.5ml solution for injection ampoules	Flupentixol 50mg/0.5ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	100.000mg/1.000ml	04020200	15430
3090641000033112	36068611000001107	Flupentixol 100mg/1ml solution for injection ampoules	Flupentixol 100mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	100.000mg/1.000ml	04020200	87854
3090741000033115	36068711000001103	Flupentixol 200mg/1ml solution for injection ampoules	Flupentixol 200mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	200.000mg/1.000ml	04020200	29403
3090841000033113	36068811000001106	Flupentixol 20mg/1ml solution for injection ampoules	Flupentixol 20mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	20.000mg/1.000ml	04020200	56335
3090941000033117	36068911000001101	Flupentixol 40mg/2ml solution for injection ampoules	Flupentixol 40mg/2ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	20.000mg/1.000ml	04020200	45424
3091041000033110	39692311000001104	Flupentixol 1mg tablets	Flupentixol 1mg tablets	Tablet/ Oral Tablet	Oral	Flupentixol dihydrochloride	1.000mg	04030400	472230
3091141000033114	39692511000001105	Flupentixol 500microgram tablets	Flupentixol 500microgram tablets	Tablet/ Oral Tablet	Oral	Flupentixol dihydrochloride	500.000microgram	04030400	643220
3091241000033119	39692411000001106	Flupentixol 3mg tablets	Flupentixol 3mg tablets	Tablet/ Oral Tablet	Oral	Flupentixol dihydrochloride	3.000mg	04020100	150904
3108841000033119	42040111000001108	Prochlorperazine 5mg effervescent granules sachets sugar free	Prochlorperazine 5mg effervescent granules sachets sugar free	Effervescent granules	Oral	Prochlorperazine mesilate	5.000mg	04060000	26966
3108941000033110	36021511000001106	Prochlorperazine 12.5mg/1ml solution for injection ampoules	Prochlorperazine 12.5mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Prochlorperazine mesilate	12.500mg/1.000ml	04060000	60179
3109141000033119	36021611000001105	Prochlorperazine 5mg/5ml oral solution	Prochlorperazine 5mg/5ml oral solution	Oral solution	Oral	Prochlorperazine mesilate	1.000mg/1.000ml	04060000	77523
3137541000033113	42268111000001109	Aripiprazole 10mg tablets	Aripiprazole 10mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	10.000mg	04020100	2026479
3137641000033114	42268211000001103	Aripiprazole 15mg tablets	Aripiprazole 15mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	15.000mg	04020100	1203549
3137741000033117	42268411000001104	Aripiprazole 30mg tablets	Aripiprazole 30mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	30.000mg	04020100	221783
3137841000033110	7637111000001104	Abilify 10mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 10mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	10.000mg	NA	16201
3137941000033119	7637411000001109	Abilify 15mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 15mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	15.000mg	NA	7966
3138041000033116	7637811000001106	Abilify 30mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 30mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	30.000mg	NA	2094
3141141000033114	7740511000001103	Stelazine Forte 1mg/ml oral solution (Mercury Pharma Group Ltd)	Stelazine Forte 1mg/ml oral solution	Oral solution	Oral	Trifluoperazine hydrochloride	1.000mg/1.000ml	NA	68
3158941000033116	7972911000001104	Denzapine 25mg tablets (Britannia Pharmaceuticals Ltd)	Denzapine 25mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	25.000mg	NA	967
3159041000033113	7974011000001109	Denzapine 100mg tablets (Britannia Pharmaceuticals Ltd)	Denzapine 100mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	100.000mg	NA	1710
3179941000033111	39692911000001103	Nortriptyline 10mg / Fluphenazine 500microgram tablets	Nortriptyline 10mg / Fluphenazine 500microgram tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride/ Nortriptyline hydrochloride	500.000microgram + 10.000mg	04030100	15317
3180441000033118	39731811000001104	Amitriptyline 25mg / Perphenazine 2mg tablets	Amitriptyline 25mg / Perphenazine 2mg tablets	Tablet/ Oral Tablet	Oral	Amitriptyline hydrochloride/ Perphenazine	25.000mg + 2.000mg	04030100	22834
3180541000033117	39731711000001107	Amitriptyline 10mg / Perphenazine 2mg tablets	Amitriptyline 10mg / Perphenazine 2mg tablets	Tablet/ Oral Tablet	Oral	Amitriptyline hydrochloride/ Perphenazine	10.000mg + 2.000mg	04030100	9005
3225241000033118	42268511000001100	Aripiprazole 5mg tablets	Aripiprazole 5mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	5.000mg	04020100	1325664
3225341000033111	9037911000001102	Abilify 5mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 5mg tablets	Tablet/ Oral Tablet	Oral	Aripiprazole	5.000mg	NA	10815
3226341000033115	8838911000001102	Zaponex 25mg tablets (Leyden Delta B.V.)	Zaponex 25mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	25.000mg	NA	81
3226441000033114	8839511000001103	Zaponex 100mg tablets (Leyden Delta B.V.)	Zaponex 100mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	100.000mg	NA	178
3246041000033119	9045911000001108	Risperidone 500microgram orodispersible tablets sugar free	Risperidone 500microgram orodispersible tablets sugar free	Orodispersible tablet	Oral	Risperidone	500.000microgram	04020100	81957
3246141000033115	9044211000001100	Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd)	Risperdal Quicklet 500microgram orodispersible tablets	Orodispersible tablet	Oral	Risperidone	500.000microgram	NA	9520
3849441000033112	8359711000001109	Chlorpromazine 50mg/5ml oral solution	Chlorpromazine 50mg/5ml oral solution	Oral solution	Oral	Chlorpromazine hydrochloride	10.000mg/1.000ml	04020100	2169
3858941000033110	36138211000001106	Chlorpromazine 25mg/1ml solution for injection ampoules	Chlorpromazine 25mg/1ml solution for injection ampoules	Solution for injection	Intravenous/ Intramuscular	Chlorpromazine hydrochloride	25.000mg/1.000ml	04020100	87
3866541000033110	42275811000001100	Olanzapine 20mg oral lyophilisates sugar free	Olanzapine 20mg oral lyophilisates sugar free	Oral lyophilisate	Oral	Olanzapine	20.000mg	04020100	47519
3866641000033111	9891011000001103	Zyprexa 20mg Velotabs (Neon Healthcare Ltd)	Zyprexa 20mg Velotabs	Oral lyophilisate	Oral	Olanzapine	20.000mg	NA	6292
3892541000033114	14015911000001104	Olanzapine 2.5mg/5ml oral suspension	Olanzapine 2.5mg/5ml oral suspension	Oral suspension	Oral	Olanzapine	500.000microgram/1.000ml	04020100	2666
3950341000033115	10675311000001102	Aripiprazole 10mg orodispersible tablets sugar free	Aripiprazole 10mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Aripiprazole	10.000mg	04020100	28591
3950441000033114	10675411000001109	Aripiprazole 15mg orodispersible tablets sugar free	Aripiprazole 15mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Aripiprazole	15.000mg	04020100	23636
3950541000033110	42268311000001106	Aripiprazole 1mg/ml oral solution	Aripiprazole 1mg/ml oral solution	Oral solution	Oral	Aripiprazole	1.000mg/1.000ml	04020100	91906
3950641000033111	10664611000001100	Abilify 10mg orodispersible tablets (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 10mg orodispersible tablets	Orodispersible tablet	Oral	Aripiprazole	10.000mg	NA	1010
3950741000033119	10664911000001106	Abilify 15mg orodispersible tablets (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 15mg orodispersible tablets	Orodispersible tablet	Oral	Aripiprazole	15.000mg	NA	782
3950841000033112	10667211000001109	Abilify 1mg/ml oral solution (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 1mg/ml oral solution	Oral solution	Oral	Aripiprazole	1.000mg/1.000ml	NA	1997
3996241000033117	42275911000001105	Olanzapine 20mg tablets	Olanzapine 20mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	20.000mg	04020100	1096663
3996341000033110	10878511000001107	Zyprexa 20mg tablets (Neon Healthcare Ltd)	Zyprexa 20mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	20.000mg	NA	2309
4012041000033116	11140811000001105	Risperidone 3mg orodispersible tablets sugar free	Risperidone 3mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Risperidone	3.000mg	04020100	15948
4012141000033117	11140911000001100	Risperidone 4mg orodispersible tablets sugar free	Risperidone 4mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Risperidone	4.000mg	04020100	15649
4012241000033112	11134611000001103	Risperdal Quicklet 3mg orodispersible tablets (Janssen-Cilag Ltd)	Risperdal Quicklet 3mg orodispersible tablets	Orodispersible tablet	Oral	Risperidone	3.000mg	NA	3134
4012341000033119	11134311000001108	Risperdal Quicklet 4mg orodispersible tablets (Janssen-Cilag Ltd)	Risperdal Quicklet 4mg orodispersible tablets	Orodispersible tablet	Oral	Risperidone	4.000mg	NA	4309
4200641000033118	11763211000001100	Paliperidone 3mg modified-release tablets	Paliperidone 3mg modified-release tablets	Modified-release tablet	Oral	Paliperidone	3.000mg	04020100	2632
4200741000033110	11763311000001108	Paliperidone 6mg modified-release tablets	Paliperidone 6mg modified-release tablets	Modified-release tablet	Oral	Paliperidone	6.000mg	04020100	3107
4200841000033117	11763411000001101	Paliperidone 9mg modified-release tablets	Paliperidone 9mg modified-release tablets	Modified-release tablet	Oral	Paliperidone	9.000mg	04020100	1919
