medcodeid	term_medcode
7966621000006118	Diabetic stage 5 chronic renal impairment due to type 2 diabetes mellitus
7966631000006115	Chronic kidney disease stage 5 due to type II diabetes mellitus
7966611000006114	Chronic kidney disease stage 5 due to type 2 diabetes mellitus
8040671000006114	Chronic kidney disease stage 5 due to hypertension
8030411000006118	Hypertensive heart AND chronic kidney disease stage 5
7507461000006117	Awaiting transplantation of kidney
7507471000006112	Awaiting renal transplant
7510311000006111	Benign hypertensive renal disease with renal failure
7513101000006118	Hypertensive renal disease with end stage renal failure
8048001000006110	End stage renal disease on dialysis due to hypertension
8030391000006118	Hypertensive heart AND chronic kidney disease on dialysis
8001631000006110	Hypertensive heart AND chronic kidney disease with congestive heart failure
7502601000006118	Arteriovenous fistula route
7564221000006119	Inadequate peritoneal dialysis
7315131000006112	Ultrasound scan of arteriovenous fistula
7315111000006118	Ultrasonography of arteriovenous fistula
7569841000006114	Vesicoureteric reflux after renal transplant
7569831000006116	Post-renal transplant vesicoureteric reflux
7570441000006114	Fluoroscopy guided peritoneal dialysis catheter procedure
7570451000006111	Peritoneal dialysis catheter procedure using fluoroscopic guidance
7570591000006118	Fluoroscopy guided dialysis catheter procedure
7570601000006114	Dialysis catheter procedure using fluoroscopic guidance
7589131000006114	Difficulty managing peritoneal dialysis
7590061000006113	Knowledge level about peritoneal dialysis
7590071000006118	Deficient knowledge of peritoneal dialysis
8044011000006117	Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus
8044021000006113	Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus
8027491000006113	Chronic kidney disease stage 5 due to type 1 diabetes mellitus
8027501000006117	Chronic kidney disease stage 5 due to type I diabetes mellitus
7593681000006118	Hypertension concurrent and due to end stage renal disease on dialysis
8040331000006118	Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus
8027531000006113	End stage renal disease on dialysis due to type 2 diabetes mellitus
8040341000006111	Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus
8027511000006119	End stage renal disease on dialysis due to type 1 diabetes mellitus
7966111000006117	Complies with analysis of peritoneal dialysate
7966181000006112	Inadequate monitoring of dose delivery of peritoneal dialysis
7965331000006115	Peritoneal dialysis finding
7965991000006115	Requires additional education about peritoneal dialysis
7966211000006111	Non-compliance with analysis of peritoneal dialysate
7966201000006113	Non-compliance with collection of peritoneal dialysate specimen
7966051000006115	Complies with collection of peritoneal dialysate specimen
7612311000006115	Spondyloarthropathy due to hemodialysis-associated amyloidosis
7612321000006111	Dialysis spondyloarthropathy
7966361000006116	Peritoneal dialysis prescription compliance
7965921000006117	Peritoneal dialysate analysis compliance
7613121000006116	Recurrent post-transplant renal disease
7615391000006116	Anemia co-occurrent and due to end stage renal disease
7615401000006119	Anaemia co-occurrent and due to end stage renal disease
7615371000006117	Anaemia in end stage renal disease
7615381000006119	Anemia in end stage renal disease
7965931000006119	Peritoneal dialysate collection compliance
7622651000006116	2H post peritoneal dialysis
7622641000006118	Two hours after peritoneal dialysis
7622661000006119	Four hours after peritoneal dialysis
7622671000006114	4H post peritoneal dialysis
7622691000006110	12H post peritoneal dialysis
7622681000006112	Twelve hours after peritoneal dialysis
7622721000006117	24H post peritoneal dialysis
7622711000006113	Twenty four hours after peritoneal dialysis
7622701000006110	One day after peritoneal dialysis
7626811000006117	Increase exchange volume of peritoneal dialysis
7626821000006113	Increase number of perfusion exchanges per 24 hours of peritoneal dialysis
1548781000006111	Percutaneous transluminal arterial embolisation of dural arteriovenous fistula
7643081000006112	Percutaneous transluminal arterial embolization of dural arteriovenous fistula
9351531000006119	Continuous cycling peritoneal dialysis dependence
9351521000006117	Dependence on continuous cycling peritoneal dialysis
9351541000006112	Dependence on continuous cyclic peritoneal dialysis
7643131000006112	Percutaneous transluminal arterial and venous embolization of dural arteriovenous fistula
1548771000006113	Percutaneous transluminal arterial and venous embolisation of dural arteriovenous fistula
7643111000006118	Percutaneous transluminal venous embolization of dural arteriovenous fistula
1548791000006114	Percutaneous transluminal venous embolisation of dural arteriovenous fistula
8087091000006113	Chronic kidney disease stage 5 due to benign hypertension
8041741000006117	Thrombosis of arteriovenous graft due to hemodialysis arteriovenous access device
8041751000006115	Thrombosis of arteriovenous graft caused by haemodialysis arteriovenous access device
8041761000006118	Thrombosis of arteriovenous graft caused by hemodialysis arteriovenous access device
8041731000006110	Thrombosis of arteriovenous graft due to haemodialysis arteriovenous access device
9479381000006115	Thrombosis of surgically created arteriovenous fistula
7659411000006114	Fluoroscopy guided angioplasty of arteriovenous fistula
7659421000006118	Angioplasty of arteriovenous fistula using fluoroscopic guidance
7663421000006114	Management of peritoneal dialysis
7664921000006117	Doppler ultrasound of arteriovenous fistula
7664931000006119	Doppler ultrasound scan of arteriovenous fistula
7664911000006113	Doppler ultrasonography of arteriovenous fistula
9351511000006113	Dependence on continuous ambulatory peritoneal dialysis
7688091000006111	Fluoroscopic angiography of arteriovenous graft
7691301000006112	Peritoneal dialysis catheterisation support kit
7691311000006110	Peritoneal dialysis catheterization support kit
7691501000006119	ESRD (End stage renal disease) due to benign hypertension
7691491000006110	End stage renal disease due to benign hypertension
7694951000006112	Replacement of continuous ambulatory peritoneal dialysis transfer set
7965381000006119	Error in prescription for peritoneal dialysis
7966231000006117	Compliant with peritoneal dialysis prescription
7966301000006117	Non-compliant with peritoneal dialysis prescription
7700671000006112	Cadaver donor for kidney transplant
8035251000006111	End stage renal disease due to hypertension
8035261000006113	ESRD (End stage renal disease) due to hypertension
7708331000006119	Sclerosing peritonitis as complication of peritoneal dialysis
7708341000006112	Sclerosing peritonitis due to peritoneal dialysis
7708351000006114	Hydrothorax as complication of peritoneal dialysis
7708361000006111	Hydrothorax due to peritoneal dialysis
7708411000006115	Abdominal hernia due to peritoneal dialysis
7708401000006118	Abdominal hernia as complication of peritoneal dialysis
7708441000006116	Haemoperitoneum as complication of peritoneal dialysis
7708461000006117	Hemoperitoneum as complication of peritoneal dialysis
7708451000006119	Hemoperitoneum due to peritoneal dialysis
7708471000006112	Haemoperitoneum due to peritoneal dialysis
7710041000006114	Transplant renal artery stenosis
7710051000006111	Renal artery stenosis of transplanted kidney
7710031000006116	Structure of renal artery of transplanted kidney
7714911000006116	CKD (chronic kidney disease) stage 5d
7714891000006118	Chronic kidney disease stage 5 on dialysis
7714901000006119	Chronic kidney disease 5d
7714931000006110	Chronic kidney disease 5t
7714921000006112	Chronic kidney disease stage 5 with transplant
7714941000006117	CKD (chronic kidney disease) stage 5t
7743081000006116	Doppler ultrasonography of arteriovenous graft
7743091000006118	Doppler ultrasound scan of arteriovenous graft
7743101000006112	Doppler ultrasound of arteriovenous graft
7767261000006115	Injection of arteriovenous fistula using fluoroscopic guidance
7767251000006117	Fluoroscopy guided injection of arteriovenous fistula
7761641000006110	Peritoneal dialysis care assessment
7766401000006118	Retrograde insertion of ureteric stent into ureter of transplanted kidney using fluoroscopic guidance
7766391000006115	Fluoroscopy guided retrograde insertion of ureteric stent into ureter of transplanted kidney
7766381000006118	Antegrade insertion of ureteric stent into ureter of transplanted kidney using fluoroscopic guidance
7766371000006116	Fluoroscopy guided antegrade insertion of ureteric stent into ureter of transplanted kidney
7770551000006113	Peritoneal dialysis care
8212361000006113	Anaemia in chronic kidney disease stage 5
8212371000006118	Anemia co-occurrent and due to chronic kidney disease stage 5
8212381000006115	Anaemia co-occurrent and due to chronic kidney disease stage 5
8212391000006117	Anemia in chronic kidney disease stage 5
7985891000006113	Transplantation of kidney and pancreas
7780081000006117	Insertion of arteriovenous shunt using fluoroscopic guidance
7780071000006115	Fluoroscopy guided insertion of arteriovenous shunt
9896121000006112	Hyperparathyroidism due to end stage renal disease on dialysis
7985971000006118	Laparoscopic biopsy of transplanted kidney
7785581000006115	Kidney transplant recipient
7932051000006112	Entire renal artery of transplanted kidney
7960171000006111	Home-use peritoneal dialysis connection kit
7960181000006114	Home-use peritoneal dialysis connection kit housing
7960191000006112	Home-use peritoneal dialysis connection kit frame
7960271000006116	Peritoneal dialysis catheter adaptor, reusable
7960281000006118	Peritoneal dialysis catheter adaptor/dialysate line holder
3514486019	Failure of surgically constructed arteriovenous fistula
3527360016	Transplanted kidney present
3633852017	Fluoroscopic angiogram of arteriovenous shunt
3620864015	Fluoroscopic angiography of arteriovenous shunt
12019461000006111	Fluoroscopy guided removal of nephrostomy tube from transplanted kidney
12019471000006116	Removal of nephrostomy tube from transplanted kidney using fluoroscopic guidance
12031641000006115	Allotransplantation of left kidney
12031651000006118	Allotransplantation of right kidney
272283013	Declotting of thigh vein loop
