readcode,term_readcode,cal,os,matchtotal,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode
F11x7#,Cerebral degeneration due to Creutzfeldt-Jakob disease,0,1,1,542651000006110#,Cerebral degeneration due to Jakob - Creutzfeldt disease,F11x7,F11x700,192818008,297019011,NA,32,F11x700#
XaA1S#,New variant of Creutzfeldt-Jakob disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaA1S#
XabVp#,Sporadic Creutzfeldt-Jakob disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XabVp#
X007Q#,Alternating hemiplegia of childhood,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X007Q#
X00DE#,Lacunar ataxic hemiparesis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DE#
X76n9#,Hemiparesis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X76n9#
XE15T#,Hemiplegia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE15T#
XE15U#,Spastic hemiplegia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE15U#
Xa0fr#,Right hemiplegia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0fr#
Xa0fs#,Left hemiplegia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0fs#
Xa0ft#,Right hemiparesis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0ft#
Xa0fu#,Left hemiparesis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0fu#
XaELO#,Residual hemiplegia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaELO#
XaL3N#,Hemiparesis NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaL3N#
Y3466#,Hemiplegic,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Y3466#
Eu022#,[X]Dementia in Huntington's disease,0,1,1,295687017#,Dementia due to Huntington chorea,Eu022,Eu02200,442344002,2820374011,NA,32,Eu02200#
F134.#,Huntington's disease,0,1,1,97642017#,Huntington's chorea,F134,F134.00,58756001,97642017,NA,32,F134.00#
X003p#,Juvenile onset Huntington's disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X003p#
X003q#,Late onset Huntington's disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X003q#
X003r#,Akinetic-rigid form of Huntington's disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X003r#
F1304#,Progressive supranuclear palsy,0,1,1,48512013#,Progressive supranuclear ophthalmoplegia,F1304,F130400,28978003,48512013,NA,32,F130400#
X002i#,Western Pacific motor neurone disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X002i#
X002j#,Madras-type motor neurone disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X002j#
X002l#,Paraneoplastic motor neurone disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X002l#
X005c#,Acute relapsing multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X005c#
X005d#,Chronic progressive multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X005d#
X005e#,Remittent-progressive multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X005e#
X00AX#,Chr inflamm demyelinat polyradiculoneuropathy with cns demye,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00AX#
XaKA8#,Specialised services for pts with multiple sclerosis ESA,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaKA8#
XaKvm#,Multiple sclerosis review,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaKvm#
XaKvn#,Multiple sclerosis multidisciplinary review,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaKvn#
XaKzg#,Multiple sclerosis care plan agreed,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaKzg#
XaOzZ#,Benign multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaOzZ#
XaP0X#,Malignant multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaP0X#
XaP0r#,Primary progressive multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaP0r#
XaP1B#,Relapsing and remitting multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaP1B#
XaP1V#,Secondary progressive multiple sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaP1V#
XaPSY#,Management of multiple sclerosis in onset phase,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaPSY#
XaPSZ#,Management of multiple sclerosis in early disease phase,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaPSZ#
XaPSa#,Management of multiple sclerosis in stable disability phase,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaPSa#
XaPSb#,Management of MS in progressive disability phase,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaPSb#
XaPSc#,Management of multiple sclerosis in palliative phase,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaPSc#
XaX9A#,Multiple sclerosis monitoring administration,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaX9A#
XaX9F#,Multiple sclerosis monitoring first letter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaX9F#
XaX9H#,Multiple sclerosis monitoring second letter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaX9H#
XaX9J#,Multiple sclerosis monitoring telephone invitation,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaX9J#
XaX9L#,Multiple sclerosis monitoring third letter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaX9L#
XaXsg#,Referral to community multiple sclerosis team,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaXsg#
F3800#,Persistent neonatal myasthenia gravis,0,1,1,297580012#,Persistent neonatal myasthenia gravis,F3800,F380000,193206003,297580012,NA,32,F380000#
F381.#,Myasthenic syndrome due to disease EC,0,1,1,297583014#,Myasthenic syndrome due to disease EC,F381,F381.00,193209005,297583014,NA,32,F381.00#
F3810#,Eaton Lambert myasthenic syndrome,0,1,1,2168441000000115#,Lambert-Eaton syndrome,F3810-1,F381011,56989000,2168441000000115,NA,32,F381011#
F3810#,Eaton Lambert myasthenic syndrome,0,1,1,94780015#,Eaton-Lambert syndrome,F3810,F381000,56989000,94780015,NA,32,F381000#
F3813#,(Myasth syndr due to diab amyotroph) or (diab amyotroph),0,1,1,65526011#,Diabetic amyotrophy,F3813-1,F381311,39058009,65526011,NA,32,F381311#
F3813#,(Myasth syndr due to diab amyotroph) or (diab amyotroph),0,1,1,399419012#,Myasthenic syndrome due to diabetic amyotrophy,F3813,F381300,267604001,399419012,NA,32,F381300#
F383.#,Congenital and developmental myasthenia,0,1,1,297593019#,Congenital and developmental myasthenia,F383,F383.00,193216006,297593019,NA,32,F383.00#
Fyu84#,[X]Other myasthenic syndromes in neoplastic disease CE,0,1,1,412051000006115#,[X]Other myasthenic syndromes in neoplastic disease CE,Fyu84,Fyu8400,91637004,151829017,NA,32,Fyu8400#
Fyu85#,[X]Myasthenic syndromes/other diseases classified elsewhere,0,1,1,399201000006114#,[X]Myasthenic syndromes/other diseases classified elsewhere,Fyu85,Fyu8500,91637004,151829017,NA,32,Fyu8500#
X00Cb#,Genetically determined myasthenia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00Cb#
X00Ce#,Congenital myasthenia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00Ce#
X00Cu#,Myasthenia gravis associated with thymoma,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00Cu#
X00Cv#,Generalised myasthenia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00Cv#
X00Cw#,Myopathy in myasthenia gravis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00Cw#
XE15n#,Myasthenic syndrome due to diabetic amyotrophy,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE15n#
X003a#,Juvenile Parkinson's disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X003a#
XaOfZ#,Cerebral degeneration in Parkinson's disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaOfZ#
XaQwf#,History of Parkinson's disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaQwf#
XaZYZ#,Lindop Parkinson's assessment scale,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZYZ#
XaZxQ#,Referral to Parkinson's service,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZxQ#
XaaRV#,Referral to community Parkinson's service,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaaRV#
Xab7w#,Seen by Parkinson's disease service,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xab7w#
XabbC#,Referral to community Parkinson disease clin nurse spcialist,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XabbC#
XaeUN#,"Multiple system atrophy, Parkinson variant",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaeUN#
F140.#,Friedreich ataxia,0,1,1,18091019#,Friedreich ataxia,F140,F140.00,10394003,2840401010,NA,32,F140.00#
F142.#,Primary cerebellar degeneration,0,1,1,39846012#,Primary cerebellar degeneration,F142,F142.00,23732000,39846012,NA,32,F142.00#
F142z#,Primary cerebellar degeneration NOS,0,1,1,297108011#,Primary cerebellar degeneration NOS,F142z,F142z00,23732000,39846012,NA,32,F142z00#
F1440#,Alcoholic cerebellar degeneration,0,1,1,478046010#,Cerebellar ataxia due to alcoholism,F1440,F144000,361272001,478046010,NA,32,F144000#
X002R#,Prog spinocerebellar ataxia with retained tendon reflexes,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X002R#
X002U#,Secondary cerebellar degeneration,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X002U#
XaeUM#,"Multiple system atrophy, cerebellar variant",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaeUM#
X76je#,Spastic quadriplegia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X76je#
XM1Pw#,Congenital quadriplegia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XM1Pw#
A413.#,Progressive multifocal leucoencephalopathy,0,1,1,37365019#,PML - Progressive multifocal leukoencephalopathy,A413-1,A413.11,22255007,481280018,NA,32,A413.11#
A413.#,Progressive multifocal leucoencephalopathy,0,1,1,481281019#,Progressive multifocal leucoencephalopathy,A413,A413.00,22255007,481281019,NA,32,A413.00#
F0301#,Subacute sclerosing panencephalitis,0,1,1,641041000006119#,Encephalitis due to subacute sclerosing panencephalitis,F0301,F030100,192685000,296838010,NA,32,F030100#
F11x8#,Cerebral degeneration due to multifocal leucoencephalopathy,0,1,1,542661000006112#,Cerebral degeneration due to progressive multifocal leucoencephalopathy,F11x8,F11x800,192819000,297021018,NA,32,F11x800#
