readcode,term_readcode,cal,os,matchtotal,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode
J61y0#,Chronic yellow atrophy,0,1,1,504762019#,Chronic yellow liver atrophy,J61y0,J61y000,81675001,504762019,NA,32,J61y000#
J61yz#,Other non-alcoholic chronic liver disease NOS,0,1,1,303464018#,Other non-alcoholic chronic liver disease NOS,J61yz,J61yz00,328383001,467154010,NA,32,J61yz00#
J61z.#,Chronic liver disease NOS,0,1,1,303465017#,Chronic liver disease,J61z,J61z.00,328383001,467154010,NA,32,J61z.00#
J62..#,Liver abscess and sequelae of chronic liver disease,0,1,1,303466016#,Liver abscess and sequelae of chronic liver disease,J62,J62..00,197324004,303466016,NA,32,J62..00#
J623.#,Portal hypertension,0,1,1,57989014#,Portal hypertension,J623,J623.00,34742003,57989014,NA,32,J623.00#
J624.#,Hepatorenal syndrome,0,1,1,85441018#,Hepatorenal syndrome,J624,J624.00,51292008,85441018,NA,32,J624.00#
J62z.#,Liver abscess and chronic liver disease causing sequelae NOS,0,1,1,303489012#,Liver abscess and chronic liver disease causing sequelae NOS,J62z,J62z.00,197324004,303466016,NA,32,J62z.00#
J630.#,Chronic passive congestion of liver,0,1,1,555881000006114#,Chronic passive liver congestion,J630,J630.00,34736002,57977012,NA,32,J630.00#
J6353#,Toxic liver disease with chronic persistent hepatitis,0,1,1,303515012#,Toxic liver disease with chronic persistent hepatitis,J6353,J635300,197359004,303515012,NA,32,J635300#
J6354#,Toxic liver disease with chronic lobular hepatitis,0,1,1,303516013#,Toxic liver disease with chronic lobular hepatitis,J6354,J635400,197360009,303516013,NA,32,J635400#
J6355#,Toxic liver disease with chronic active hepatitis,0,1,1,303517016#,Toxic liver disease with chronic active hepatitis,J6355,J635500,197361008,303517016,NA,32,J635500#
J63A.#,Hepatic granulomas in sarcoidosis,0,1,1,303525019#,Hepatic granulomas in sarcoidosis,J63A,J63A.00,197368002,303525019,NA,32,J63A.00#
PB61.#,Atresia of bile ducts,0,1,1,128627011#,Biliary atresia,PB61,PB61.00,77480004,128627011,NA,32,PB61.00#
PB61.#,Atresia of bile ducts,0,1,1,511611000006113#,Bile duct atresia,PB61-1,PB61.11,77480004,503590014,NA,32,PB61.11#
PB610#,Congenital absence of bile duct,0,1,1,3268012#,Congenital absence of bile duct,PB610,PB61000,1287007,3268012,NA,32,PB61000#
PB610#,Congenital absence of bile duct,0,1,1,3269016#,Agenesis of bile duct,PB610-1,PB61011,1287007,3268012,NA,32,PB61011#
PB611#,Congenital hypoplasia of bile duct,0,1,1,113108015#,Congenital hypoplasia of bile duct,PB611,PB61100,68094008,113108015,NA,32,PB61100#
PB614#,Atresia of bile duct (& [intrahepatic] or [extrahepatic],0,1,1,768541000006118#,Intrahepatic atresia of bile duct,PB614-1,PB61411,253807009,377894011,NA,32,PB61411#
PB614#,Atresia of bile duct (& [intrahepatic] or [extrahepatic],0,1,1,221941000000113#,Atresia of bile duct,PB614,PB61400,77480004,503590014,NA,32,PB61400#
PB614#,Atresia of bile duct (& [intrahepatic] or [extrahepatic],0,1,1,660151000006116#,Extrahepatic atresia of bile duct,PB614-2,PB61412,82821008,505285010,NA,32,PB61412#
PB615#,Congenital absence of hepatic ducts,0,1,1,314032018#,Congenital absence of hepatic ducts,PB615,PB61500,204781002,314032018,NA,32,PB61500#
PB615#,Congenital absence of hepatic ducts,0,1,1,314033011#,Agenesis of hepatic ducts,PB615-1,PB61511,204781002,314033011,NA,32,PB61511#
PB616#,Atresia of hepatic ducts,0,1,1,314034017#,Atresia of hepatic ducts,PB616,PB61600,204782009,314034017,NA,32,PB61600#
PB61z#,Biliary atresia NOS,0,1,1,314035016#,Biliary atresia NOS,PB61z,PB61z00,77480004,128627011,NA,32,PB61z00#
PB635#,Alagille syndrome,0,1,1,53033015#,Alagille syndrome,PB635,PB63500,31742004,53033015,NA,32,PB63500#
SP143#,Hepatorenal syndrome as a complication of care,0,1,1,325081012#,Hepatorenal syndrome as a complication of care,SP143,SP14300,213231008,325081012,NA,32,SP14300#
X2063#,Oesophageal varices,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X2063#
X20Uu#,Balln tamponade oesophagus using Sengstaken-Blakemore tube,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X20Uu#
X20Uv#,Balloon tamponade of oesophagus using Minnesota tube,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X20Uv#
X20Zz#,Exploration of liver transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X20Zz#
X306h#,Chronic viral hepatitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X306h#
X306i#,Chronic viral hepatitis B,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X306i#
X306j#,Chronic viral hepatitis B with hepatitis D,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X306j#
X306k#,Chronic viral hepatitis C,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X306k#
X306l#,Chronic non-A non-B hepatitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X306l#
X306r#,Alcoholic hepatitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X306r#
X3071#,Alcoholic liver disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3071#
X3072#,Alcoholic fibrosis and sclerosis of liver,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3072#
X3073#,Alcoholic hepatic failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3073#
X3076#,Hepatic failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3076#
X3077#,Liver failure NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3077#
X3078#,Hepatic failure NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3078#
X3079#,Fulminant hepatic failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3079#
X307A#,Subfulminant hepatic failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307A#
X307C#,Chronic hepatic failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307C#
X307G#,Chronic lobular hepatitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307G#
X307I#,Drug-induced chronic hepatitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307I#
X307L#,Cirrhosis of liver,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307L#
X307M#,Cirrhosis of liver NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307M#
X307N#,Florid cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307N#
X307O#,Cryptogenic cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307O#
X307P#,Indian childhood cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307P#
X307Q#,Micronodular cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307Q#
X307R#,Portal cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307R#
X307S#,"Laennec's cirrhosis, non-alcoholic",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307S#
X307T#,Infectious cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307T#
X307U#,Hypoxia-associated cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307U#
X307V#,Toxic cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307V#
X307W#,Fibrosis of liver,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307W#
X307X#,Congenital hepatic fibrosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307X#
X307Y#,Pericellular fibrosis of congenital syphilis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307Y#
X307Z#,Hepatic sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307Z#
X307a#,Portal and splenic vein sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307a#
X307b#,Hepatic fibrosis with hepatic sclerosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307b#
X307c#,Intrahepatic phlebosclerosis and fibrosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307c#
X307x#,Liver transplant disorder,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307x#
X307y#,Liver transplant rejection,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307y#
X307z#,Liver transplant failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X307z#
X3085#,Ichthyosis congenita with biliary atresia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X3085#
X7847#,Intrahepatic biliary atresia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X7847#
X7848#,Extrahepatic biliary atresia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X7848#
XE0CP#,Other specified open operation on oesophageal varices,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0CP#
XE0b4#,Alcoholic cirrhosis of liver,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0b4#
XE0b5#,Cirrhosis - non-alcoholic,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0b5#
XE0b6#,Multilobular portal cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0b6#
XE0b7#,Cardiac portal cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0b7#
XE0b8#,Juvenile portal cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0b8#
XE0bA#,Non-alcoholic cirrhosis NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0bA#
XE0bC#,Other sequelae of chronic liver disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0bC#
XE0dD#,(Cirrhos &/or chron liver dis) or (alcoholic liver disease),0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0dD#
XE0dF#,Alcoholic liver damage NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0dF#
XE0dH#,Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent]),0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0dH#
XE0dJ#,Biliary cirrhosis (& [primary]),0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0dJ#
XE2up#,Cirrhosis secondary to cholestasis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE2up#
Xa9C7#,Cardiac cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa9C7#
XaBE3#,Chronic alcoholic hepatitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBE3#
XaBM6#,Oesophageal varices in cirrhosis of the liver,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBM6#
XaC1d#,Oesophageal varices in alcoholic cirrhosis of the liver,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaC1d#
XaE6u#,Oesophageal varices NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaE6u#
XaJTk#,Autoimmune hepatitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaJTk#
XaJxp#,Acute hepatic failure due to drugs,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaJxp#
XaLdJ#,Fibreopt endoscop rubber band ligation of upper GIT varices,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaLdJ#
XaLde#,Transplantation of liver cells,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaLde#
XaLdf#,Orthotopic transplantation of whole liver,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaLdf#
XaMMe#,Orthotopic transplantation of liver NEC,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaMMe#
XaMuG#,Compensation for liver failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaMuG#
XaMuH#,Other specified compensation for liver failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaMuH#
XaMuI#,Compensation for liver failure NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaMuI#
XaREa#,Liver disease due to cystic fibrosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaREa#
XaXi9#,Cystic fibrosis related cirrhosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaXi9#
XaYbp#,Viral hepatitis with hepatic coma,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaYbp#
ZV427#,[V]Liver transplanted,0,1,1,460651015#,Transplanted liver present,ZV427,ZV42700,737297006,3527364013,NA,32,ZV42700#
ZV7C0#,[V]Assessment for liver transplant,0,1,1,461319017#,[V]Assessment for liver transplant,ZV7C0,ZV7C000,400381000000101,1004021000000115,NA,32,ZV7C000#
