readcode,term_readcode,cal,os,matchtotal,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode
X01AS#,Continuous haemodiafiltration,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X01AS#
X01AT#,Continuous arteriovenous haemodiafiltration,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X01AT#
X01AU#,Continuous venovenous haemodiafiltration,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X01AU#
X01AY#,Plasma filtration,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X01AY#
X30D2#,Xenograft renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30D2#
X30J0#,End stage renal failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30J0#
X30J1#,"End stage renal failure, untreated by RRT",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30J1#
X30J2#,End stage renal failure on dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30J2#
X30J3#,End stage renal failure with renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30J3#
X30Lp#,Disorder associated with dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lp#
X30Lq#,Acute disorder of haemodialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lq#
X30Lr#,Dialysis disequilibrium,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lr#
X30Ls#,First use syndrome of dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Ls#
X30Lt#,Anaphylactoid reaction to dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lt#
X30Lu#,Hyperchloraemic acidosis associated with dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lu#
X30Lv#,Hard water syndrome,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lv#
X30Lw#,Long-term disorder of dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lw#
X30Lx#,Beta-2 microglobulin amyloidosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lx#
X30Ly#,Beta-2 microglobulin arthropathy,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Ly#
X30Lz#,Matrix stone formation of dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Lz#
X30M0#,Aluminium intoxication,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M0#
X30M1#,Aluminium bone disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M1#
X30M2#,Aluminium-related osteomalacia,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M2#
X30M3#,Aluminium-related fracturing osteodystrophy,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M3#
X30M4#,Polyserositis syndrome of dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M4#
X30M5#,Underdialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M5#
X30M6#,Adynamic bone disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M6#
X30M7#,Disorders associated with peritoneal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M7#
X30M8#,Pain during inflow of dialysate,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M8#
X30M9#,Pain during outflow of dialysate,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30M9#
X30MB#,Bloodstained peritoneal dialysis effluent,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MB#
X30MC#,Peritoneal dialysis catheter exit site infection,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MC#
X30MD#,Peritoneal dialysis catheter tunnel infection,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MD#
X30ME#,Loss of ultrafiltration,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30ME#
X30MF#,Loss of solute clearance,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MF#
X30MG#,Disorder of peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MG#
X30MH#,Obstruction of peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MH#
X30MI#,Migration of peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MI#
X30MJ#,Omental wrapping around peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MJ#
X30MK#,Poor drainage of peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MK#
X30ML#,Extrusion of peritoneal dialysis catheter cuff,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30ML#
X30MM#,Misplacement of acute peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MM#
X30MN#,Renal transplant disorder,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MN#
X30MO#,Primary non-function of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MO#
X30MP#,Renal transplant rejection,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MP#
X30MQ#,Hyperacute rejection of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MQ#
X30MR#,Accelerated rejection of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MR#
X30MS#,Very mild acute rejection of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MS#
X30MT#,Acute rejection of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MT#
X30MU#,Acute rejection of renal transplant - grade I,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MU#
X30MV#,Acute rejection of renal transplant - grade II,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MV#
X30MW#,Acute rejection of renal transplant - grade III,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MW#
X30MX#,Chronic rejection of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MX#
X30MY#,Chronic rejection of renal transplant - grade 1,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MY#
X30MZ#,Chronic rejection of renal transplant - grade II,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30MZ#
X30Ma#,Chronic rejection of renal transplant - grade III,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Ma#
X30Mb#,Acute-on-chronic rejection of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Mb#
X30Mc#,Failed renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Mc#
X30Md#,Perfusion injury of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Md#
X30Mg#,Transplant glomerulopathy,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Mg#
X30Mh#,Transplant glomerulopathy - early form,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Mh#
X30Mi#,Transplant glomerulopathy - late form,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30Mi#
X30NN#,Perirenal and periureteric post-transplant lymphocele,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X30NN#
X40bz#,Renewal of chronic ambulatory peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40bz#
X40c0#,Adjustment chronic ambulatory peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c0#
X40c1#,Aspiration chronic ambulatory peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c1#
X40c2#,Flushing of chronic ambulatory peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c2#
X40c3#,Continuous ambulatory peritoneal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c3#
X40c4#,Continuous cycling peritoneal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c4#
X40c5#,Intermittent peritoneal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c5#
X40c6#,Tidal peritoneal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c6#
X40c7#,Night-time intermittent peritoneal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X40c7#
XE0Fh#,Creation of arteriovenous fistula NEC,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0Fh#
XE0Fj#,Repair of acquired arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0Fj#
XE0Jf#,Compensation for renal failure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0Jf#
XE0Jg#,Renal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0Jg#
XE0kD#,Renal dialysis (& haemodialysis),0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0kD#
XE21r#,Mechanical failure of apparatus during kidney dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE21r#
XE2u6#,Chronic ambulatory peritoneal dialysis catheter procedure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE2u6#
Xa0Ex#,Peritoneal dialysis-associated peritonitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0Ex#
Xa0FB#,Percutaneous balloon angioplasty of arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0FB#
Xa0Gm#,Percutaneous embolectomy of arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0Gm#
Xa0H7#,Percutaneous thrombolysis of arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0H7#
Xa0HK#,Unexplained episode of renal transplant dysfunction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0HK#
Xa0HL#,Pre-existing disease in renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0HL#
Xa0ol#,Procedure related to surgical arteriovenous connection,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0ol#
Xa0x1#,Removal of arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0x1#
Xa1dw#,Transplant kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa1dw#
Xa24I#,Acquired renal arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa24I#
Xa3x6#,Kidney replacement,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa3x6#
Xa402#,Extracorporeal kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa402#
Xa8S7#,Haemodialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa8S7#
Xa9zl#,Dependence on renal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa9zl#
XaBrA#,Haemodialysis procedure,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBrA#
XaC2Z#,[X] Peritoneal dialysis associated peritonitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaC2Z#
XaE9T#,Donor renal transplantation,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaE9T#
XaLiG#,Thrombectomy of arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaLiG#
XaLiH#,Creation of graft fistula for dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaLiH#
XaM1o#,"Allotransplantation of kidney from cadaver, heart-beating",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaM1o#
XaM1p#,"Allotransplantation kidney from cadaver, heart non-beating",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaM1p#
XaM2A#,Automated peritoneal dialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaM2A#
XaMKM#,Allotransplantation of kidney from cadaver NEC,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaMKM#
XaMMt#,Peritoneal dialysis NEC,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaMMt#
XaMtq#,Extracorporeal albumin haemodialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaMtq#
XaOmL#,Ligation of arteriovenous dialysis fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaOmL#
XaOoH#,Ligation of arteriovenous dialysis graft,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaOoH#
XaREO#,Continuous ambulatory peritoneal dialysis associated perit,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaREO#
XaZWa#,Urological complication of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZWa#
XaZYx#,Vascular complication of renal transplant,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZYx#
XaZc8#,Ruptured aneurysm of dialysis vascular access,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZc8#
XaZcQ#,Aneurysm of superficialised artery of dialysis AV fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZcQ#
XaZcU#,Aneurysm of dialysis arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZcU#
XaZcX#,Aneurysm of needle site of dialysis arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZcX#
XaZcd#,Aneurysm of anastomotic site of dialysis AV fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZcd#
XaZdk#,Thrombus in peritoneal dialysis catheter,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZdk#
XaZe2#,Rupture of artery of transplanted kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZe2#
XaZe3#,Rupture of vein of transplanted kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZe3#
XaZe7#,Stenosis of vein of transplanted kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZe7#
XaZkw#,Aneurysm of vein of transplanted kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZkw#
XaZl0#,Aneurysm of artery of transplanted kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZl0#
XaZlu#,Stenosis of dialysis vascular access,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZlu#
XaZlv#,Thrombosis of dialysis vascular access,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZlv#
XaZmp#,Anaphylactoid reaction due to haemodialysis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZmp#
Xaa2O#,Thrombosis of artery of transplanted kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa2O#
Xaa2Q#,Thrombosis of vein of transplanted kidney,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa2Q#
Xaa5S#,Occlusion of dialysis vascular access,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5S#
Xaa5T#,Infection of dialysis vascular access,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5T#
Xaa5U#,Haemorrhage of dialysis vascular access,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5U#
Xaa5W#,Stenosis of dialysis arteriovenous graft,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5W#
Xaa5X#,Stenosis of dialysis arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5X#
Xaa5e#,Thrombosis of dialysis arteriovenous graft,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5e#
Xaa5f#,Thrombosis of dialysis arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5f#
Xaa5g#,Thrombosis of dialysis arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5g#
Xaa5h#,Occlusion of dialysis arteriovenous graft,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5h#
Xaa5i#,Occlusion of dialysis arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5i#
Xaa5j#,Occlusion of dialysis arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa5j#
Xaa6n#,Infection of dialysis arteriovenous graft,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa6n#
Xaa6o#,Infection of dialysis arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa6o#
Xaa7F#,Infection of dialysis arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa7F#
Xaa7H#,Haemorrhage of dialysis arteriovenous graft,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa7H#
Xaa7I#,Haemorrhage of dialysis arteriovenous fistula,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa7I#
Xaa7J#,Haemorrhage of dialysis arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa7J#
Xaa7K#,Rupture of dialysis arteriovenous graft,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xaa7K#
XaaEx#,Stenosis of arterial side of dialysis arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaaEx#
XaaEy#,Stenosis of venous side of dialysis arteriovenous shunt,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaaEy#
