readcode,term_readcode,cal,os,matchtotal,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode
XaQbK#,Pure motor lacunar syndrome,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaQbK#
X00DD#,Pure sensorimotor lacunar infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DD#
X00DC#,Pure sensory lacunar infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DC#
XaQbM#,Pure sensory lacunar syndrome,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaQbM#
Y1fa4#,Quality and Outcomes Framework stroke and transient ischaemic attack quality indicator-related care invitation (procedure),0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Y1fa4#
XaJi5#,Ref to multidisciplinary stroke function improvement service,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaJi5#
XaBED#,Right sided cerebral infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBED#
XaBM5#,"Right sided intracerebral haemorrhage, unspecified",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBM5#
Xa0NW#,Rupt intern carotid-posterior communicat art zone aneurysm,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NW#
Xa0NV#,Rupturd intern carotid-anter communic art zone aneurysm,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NV#
A94y6#,Rupture of syphilitic cerebral aneurysm,0,1,1,287283010#,Rupture of syphilitic cerebral aneurysm,A94y6,A94y600,186893003,287283010,NA,32,A94y600#
Xa0NJ#,Ruptured aneurysm of anterior cerebral artery,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NJ#
Xa0NO#,Ruptured aneurysm of anterior communicating artery,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NO#
Xa0NR#,Ruptured aneurysm of basilar artery,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NR#
Xa0NK#,Ruptured aneurysm of middle cerebral artery,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NK#
Xa0NN#,Ruptured aneurysm of posterior cerebral artery,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NN#
Xa0NQ#,Ruptured aneurysm of posterior communicating artery,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NQ#
Xa0NS#,Ruptured aneurysm of posterior inferior cerebellar artery,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NS#
G600.#,Ruptured berry aneurysm,0,1,1,300242011#,Ruptured berry aneurysm,G600,G600.00,195154000,300242011,NA,32,G600.00#
X204F#,Ruptured cerebral aneurysm,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X204F#
Xa0N3#,Ruptured cerebral arteriovenous malformation,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0N3#
Xa0NX#,Ruptured internal carotid bifurcation aneurysm,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0NX#
G681.#,Sequelae of intracerebral haemorrhage,0,1,1,300407010#,Sequelae of intracerebral haemorrhage,G681,G681.00,195241001,300407010,NA,32,G681.00#
G682.#,Sequelae of other non-traumatic intracranial haemorrhage,0,1,1,149551000006111#,Sequelae of other nontraumatic intracranial haemorrhage,G682,G682.00,363302008,482447013,NA,32,G682.00#
G680.#,Sequelae of subarachnoid haemorrhage,0,1,1,300406018#,Sequelae of subarachnoid haemorrhage,G680,G680.00,195240000,300406018,NA,32,G680.00#
XE2bF#,Spontaneous subarachnoid haemorrhage,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE2bF#
XaR68#,Stroke 6 month review,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaR68#
XaEGq#,Stroke NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaEGq#
XE2aB#,Stroke and cerebrovascular accident unspecified,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE2aB#
XaIzF#,Stroke annual review,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaIzF#
XM1PL#,Stroke in the puerperium,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XM1PL#
X00DR#,Stroke of uncertain pathology,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DR#
XaYbE#,Stroke self-management plan agreed,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaYbE#
XaYZQ#,Stroke self-management plan review,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaYZQ#
G60z.#,Subarachnoid haemorrhage NOS,0,1,1,300257016#,Subarachnoid haemorrhage NOS,G60z,G60z.00,21454007,481028017,NA,32,G60z.00#
G601.#,Subarachnoid haemorrhage from carotid siphon and bifurcation,0,1,1,300244012#,Subarachnoid haemorrhage from carotid siphon and bifurcation,G601,G601.00,195155004,300244012,NA,32,G601.00#
X00Df#,Subarachnoid haemorrhage from rupt arteriovenous malformat,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00Df#
G606.#,Subarachnoid haemorrhage from vertebral artery,0,1,1,300253017#,Subarachnoid haemorrhage from vertebral artery,G606,G606.00,195160000,300253017,NA,32,G606.00#
X00DN#,Subcortical cerebral haemorrhage,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DN#
Q200.#,Subdural and cerebral haemorrhage due to birth trauma,0,1,1,894091000006111#,Cerebral haemorrhage - birth,Q200-99,Q200.99,206196005,894091000006111,NA,32,Q200.99#
Q200.#,Subdural and cerebral haemorrhage due to birth trauma,0,1,1,316130010#,Subdural and cerebral haemorrhage due to birth trauma,Q200,Q200.00,206188000,316130010,NA,32,Q200.00#
X00DO#,Thalamic haemorrhage,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DO#
X00D6#,Total anterior cerebral circulation infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00D6#
XA0BG#,Traumatic intracerebral haemorrhage,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XA0BG#
XE1m2#,Traumatic intracranial haemorrhage,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE1m2#
G632.#,Vertebral artery occlusion,0,1,1,884481000006115#,Vertebral artery occluded,G632-99,G632.99,195182007,884481000006115,NA,32,G632.99#
G632.#,Vertebral artery occlusion,0,1,1,300309012#,Vertebral artery occlusion,G632,G632.00,195182007,300309012,NA,32,G632.00#
G651.#,Vertebral artery syndrome,0,1,1,58046010#,Vertebral artery syndrome,G651,G651.00,34781003,58046010,NA,32,G651.00#
G6510#,Vertebrobasilar artery syndrome,0,1,1,67501000006115#,Vertebrobasilar artery syndrome,G6510,G651000,195199008,300343015,NA,32,G651000#
Gyu6F#,"[X]Intracerebral haemorrhage in hemisphere, unspecified",0,1,1,300956017#,"[X]Intracerebral haemorrhage in hemisphere, unspecified",Gyu6F,Gyu6F00,274100004,409860011,NA,32,Gyu6F00#
Gyu66#,[X]Occlusion and stenosis of other cerebral arteries,0,1,1,300943012#,Cerebral artery occlusion,Gyu66,Gyu6600,20059004,33759015,NA,32,Gyu6600#
Gyu65#,[X]Occlusion and stenosis of other precerebral arteries,0,1,1,300942019#,[X]Occlusion and stenosis of other precerebral arteries,Gyu65,Gyu6500,266253001,395777014,NA,32,Gyu6500#
Gyu62#,[X]Other intracerebral haemorrhage,0,1,1,300939013#,Cerebral haemorrhage,Gyu62,Gyu6200,274100004,409860011,NA,32,Gyu6200#
Fyu57#,[X]Other vascular syndroms/brain in cerebrovasculr diseases,0,1,1,417171000006111#,[X]Other vascular syndroms/brain in cerebrovasculr diseases,Fyu57,Fyu5700,62914000,104563015,NA,32,Fyu5700#
F4K7.#,Retrobulbar haemorrhage,0,1,1,298916015#,Retrobulbar haemorrhage,F4K7,F4K7.00,194179009,298916015,NA,32,F4K7.00#
Gyu60#,[X]Subarachnoid haemorrhage from other intracranial arteries,0,1,1,300935019#,[X]Subarachnoid haemorrhage from other intracranial arteries,Gyu60,Gyu6000,21454007,36011016,NA,32,Gyu6000#
Gyu61#,[X]Other subarachnoid haemorrhage,0,1,1,300936018#,[X]Other subarachnoid haemorrhage,Gyu61,Gyu6100,21454007,481028017,NA,32,Gyu6100#
Gyu6E#,"[X]Subarachnoid haemorrh from intracranial artery, unspecif",0,1,1,428181000006115#,Subarachnoid hemorrhage,Gyu6E,Gyu6E00,21454007,481028017,NA,32,Gyu6E00#
L4400#,Puerperal cerebrovascular disorder unspecified,0,1,1,307879017#,Puerperal cerebrovascular disorder unspecified,L4400,L440000,6594005,11941010,NA,32,L440000#
L4401#,Puerperal cerebrovascular disorder - delivered,0,1,1,307880019#,Puerperal cerebrovascular disorder - delivered,L4401,L440100,200330000,307880019,NA,32,L440100#
L4402#,Puerperal cerebrovascular disorder - delivered with p/n comp,0,1,1,200591000006119#,Puerperal cerebrovascular disorder - delivered with postnatal complication,L4402,L440200,200331001,307881015,NA,32,L440200#
L4403#,Puerperal cerebrovascular disorder with antenatal comp,0,1,1,200621000006117#,Puerperal cerebrovascular disorder with antenatal complication,L4403,L440300,200332008,307882010,NA,32,L440300#
L4404#,Puerperal cerebrovascular disorder with postnatal comp,0,1,1,200631000006119#,Puerperal cerebrovascular disorder with postnatal complication,L4404,L440400,200333003,307883017,NA,32,L440400#
L440z#,Puerperal cerebrovascular disorder NOS,0,1,1,307884011#,Puerperal cerebrovascular disorder NOS,L440z,L440z00,6594005,11941010,NA,32,L440z00#
Q412.#,Perinatal subarachnoid haemorrhage,0,1,1,480952017#,Perinatal subarachnoid haemorrhage,Q412,Q412.00,21202004,480952017,NA,32,Q412.00#
Q4120#,Subarachnoid haemorrhage due to birth injury,0,1,1,316519019#,Subarachnoid haemorrhage due to birth injury,Q4120,Q412000,206399009,316519019,NA,32,Q412000#
S62..#,(Haemor foll inj: [named variants]) or (traum cerebral haem),0,1,1,320836010#,Subdural haemorrhage following injury,S62-3,S62..13,209987007,320836010,NA,32,S62..13#
S62..#,(Haemor foll inj: [named variants]) or (traum cerebral haem),0,1,1,896531000006110#,Cerebral h'ge after injury,S62-99,S62..99,82894007,896531000006110,NA,32,S62..99#
S62..#,(Haemor foll inj: [named variants]) or (traum cerebral haem),0,1,1,391042012#,Subarachnoid haemorrhage following injury,S62-2,S62..12,450375008,2915309017,NA,32,S62..12#
S62..#,(Haemor foll inj: [named variants]) or (traum cerebral haem),0,1,1,505322013#,Cerebral haemorrhage following injury,S62,S62..00,450418003,2916363013,NA,32,S62..00#
S62..#,(Haemor foll inj: [named variants]) or (traum cerebral haem),0,1,1,505324014#,Traumatic cerebral haemorrhage,S62-4,S62..14,450418003,2916058017,NA,32,S62..14#
S62..#,(Haemor foll inj: [named variants]) or (traum cerebral haem),0,1,1,660121000006113#,Traumatic intracranial haemorrhage,S62-1,S62..11,450410005,2915482010,NA,32,S62..11#
S6200#,Subarachnoid h'ge inj no open intracran wound + unspec consc,0,1,1,123431000006119#,Subarachnoid h'ge inj no open intracran wound + unspec consc,S6200,S620000,28048009,46957015,NA,32,S620000#
S6201#,Subarachnoid h'ge inj no open intracran wnd+no loss consc,0,1,1,123411000006113#,Subarachnoid h'ge inj no open intracran wnd+no loss consc,S6201,S620100,28048009,46957015,NA,32,S620100#
S6202#,Subarachnoid h'ge inj no open intracran wnd+<1hr loss consc,0,1,1,123391000006113#,Subarachnoid h'ge inj no open intracran wnd+<1hr loss consc,S6202,S620200,28048009,46957015,NA,32,S620200#
S6203#,Subarachnoid h'ge inj no open intracran wound + 1-24hr LOC,0,1,1,123421000006117#,Subarachnoid h'ge inj no open intracran wound + 1-24hr LOC,S6203,S620300,28048009,46957015,NA,32,S620300#
S6204#,Subarachnoid h'ge inj no open intracran wnd+>24 LOC+recovery,0,1,1,123401000006110#,Subarachnoid h'ge inj no open intracran wnd+>24 LOC+recovery,S6204,S620400,28048009,46957015,NA,32,S620400#
S6205#,Subarach h'ge inj no open intracran wnd+>24hrs LOC-restored,0,1,1,123321000006111#,Subarach h'ge inj no open intracran wnd+>24hrs LOC-restored,S6205,S620500,28048009,46957015,NA,32,S620500#
S6206#,Subarach h'ge inj no open intracran wnd+LOC unspec duration,0,1,1,123331000006114#,Subarach h'ge inj no open intracran wnd+LOC unspec duration,S6206,S620600,28048009,46957015,NA,32,S620600#
S620z#,Subarach h'ge inj no open intracran wnd + concussion unspec,0,1,1,123311000006115#,Subarach h'ge inj no open intracran wnd + concussion unspec,S620z,S620z00,28048009,46957015,NA,32,S620z00#
S621.#,Open traumatic subarachnoid haemorrhage,0,1,1,320735017#,Subarachnoid haemorrhage following injury with open intracranial wound,S621,S621.00,5251007,496337012,NA,32,S621.00#
S6210#,Subarachnoid h'ge inj + open intracran wound + unspec consc,0,1,1,123361000006117#,Subarachnoid h'ge inj + open intracran wound + unspec consc,S6210,S621000,5251007,9804011,NA,32,S621000#
S6211#,Subarachnoid h'ge inj + open intracranial wound + no LOC,0,1,1,123381000006110#,"Subarachnoid haemorrhage following injury with open intracranial wound, with no loss of consciousness",S6211,S621100,209940000,320739011,NA,32,S621100#
S6212#,Subarachnoid h'ge inj + open intracran wound+<1hr loss consc,0,1,1,123371000006112#,Subarachnoid haemorrhage following injury with open intracranial wound AND brief loss of consciousness (less than one hour),S6212,S621200,59633005,498500014,NA,32,S621200#
S6213#,Subarachnoid h'ge inj + open intracran wnd+1-24hr loss consc,0,1,1,123341000006116#,Subarachnoid haemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours),S6213,S621300,87253004,507490011,NA,32,S621300#
S6214#,Subarach h'ge inj + open intracran wnd +>24hr LOC + recovery,0,1,1,123281000006117#,Subarachnoid haemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level,S6214,S621400,73439007,502436011,NA,32,S621400#
S6215#,Subarach h'ge inj + open intracran wnd+>24hr LOC -restored,0,1,1,123291000006119#,Subarachnoid haemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,S6215,S621500,69178005,501220014,NA,32,S621500#
S6216#,Subarach h'ge inj + open intracran wnd+LOC unspec duration,0,1,1,123301000006118#,Subarach h'ge inj + open intracran wnd+LOC unspec duration,S6216,S621600,5251007,9804011,NA,32,S621600#
S621z#,Subarachnoid h'ge inj + open intracran wnd+concussion unspec,0,1,1,123351000006119#,Subarachnoid h'ge inj + open intracran wnd+concussion unspec,S621z,S621z00,5251007,9804011,NA,32,S621z00#
X00DE#,Lacunar ataxic hemiparesis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DE#
X00DF#,Dysarthria-clumsy hand syndrome,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00DF#
X00Dg#,Subarachnoid haemorrhage due to ruptured aneurysm,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X00Dg#
