medcodeid	term_medcode
6201811000006119	Basic bicarbonate hemodialysis liquid concentrate
6201821000006110	Acetate haemodialysis liquid concentrate
6201831000006113	Acetate hemodialysis liquid concentrate
6201851000006118	Acidic bicarbonate hemodialysis dry concentrate
6201841000006115	Acidic bicarbonate haemodialysis dry concentrate
6201861000006116	Basic bicarbonate haemodialysis dry concentrate
6201871000006111	Basic bicarbonate hemodialysis dry concentrate
6201881000006114	Sodium bicarbonate haemodialysis dry concentrate cartridge
6201891000006112	Sodium bicarbonate hemodialysis dry concentrate cartridge
6201911000006114	Acetate hemodialysis dry concentrate
6201901000006111	Acetate haemodialysis dry concentrate
6201921000006118	Glucose free acid haemodialysis liquid concentrate
6201931000006115	No glucose acid haemodialysis liquid concentrate
6201941000006113	No glucose acid hemodialysis liquid concentrate
6201951000006110	Glucose free acid hemodialysis liquid concentrate
6201971000006117	Potassium free acid hemodialysis liquid concentrate
6201981000006119	No potassium acid hemodialysis liquid concentrate
6201961000006112	Potassium free acid haemodialysis liquid concentrate
6201991000006116	No potassium acid haemodialysis liquid concentrate
6202001000006119	Glucose free acetate haemodialysis liquid concentrate
6202011000006116	No glucose acetate haemodialysis liquid concentrate
6202021000006112	No glucose acetate hemodialysis liquid concentrate
6202031000006110	Glucose free acetate hemodialysis liquid concentrate
6202071000006113	No potassium acetate haemodialysis liquid concentrate
6202041000006117	Potassium free acetate haemodialysis liquid concentrate
6202061000006118	No potassium acetate hemodialysis liquid concentrate
6202051000006115	Potassium free acetate hemodialysis liquid concentrate
6202101000006115	No potassium continuous hemodialysis solution
6202091000006114	No potassium continuous haemodialysis solution
6202081000006111	Potassium free continuous haemodialysis solution
6202111000006117	Potassium free continuous hemodialysis solution
6202121000006113	Glucose free continuous haemodialysis solution
6202151000006116	No glucose continuous haemodialysis solution
6202131000006111	Glucose free continuous hemodialysis solution
6202141000006118	No glucose continuous hemodialysis solution
6202181000006112	No potassium hemofiltration solution
6202191000006110	Potassium free hemofiltration solution
6202161000006119	Potassium free haemofiltration solution
6202171000006114	No potassium haemofiltration solution
6202201000006113	Glucose free haemofiltration solution
6202231000006117	No glucose haemofiltration solution
6202211000006111	Glucose free hemofiltration solution
6202221000006115	No glucose hemofiltration solution
6202301000006117	Acetate free continuous hemodialysis solution
6202291000006118	Acetate free continuous haemodialysis solution
6202311000006119	Lactate free continuous haemodialysis solution
6202321000006110	Lactate free continuous hemodialysis solution
6202331000006113	Acetate free haemofiltration solution
6202341000006115	Acetate free hemofiltration solution
6202361000006116	Lactate free hemofiltration solution
6202351000006118	Lactate free haemofiltration solution
6210341000006119	Peritoneal dialysis catheter
6210351000006117	Chronic ambulatory peritoneal dialysis catheter
2751501000006118	Chronic haemodialysis diet
2751511000006115	Chronic hemodialysis diet
2868911000006114	Anesthesia for renal transplant, recipient
2868901000006111	Anaesthesia for renal transplant, recipient
6242211000006115	Renal failure associated with renal vascular disease
2963201000006119	Haemodialysis education
2963231000006110	Hemodialysis education
2963221000006112	Haemodialysis training
2963211000006116	Hemodialysis training
6260591000006115	Dialysis observable
6260601000006111	Measure of dialysis
6269211000006118	Finding of adequacy of dialysis
6269201000006116	Adequacy of dialysis - finding
6296951000006115	Patch repair of arteriovenous fistula
3256361000006119	Familial gout with renal failure
3256371000006114	Familial juvenile gouty nephropathy
3256381000006112	Familial juvenile hyperuricaemia nephropathy
3256351000006116	Familial gout nephropathy
3256391000006110	Familial juvenile hyperuricemia nephropathy
3331281000006115	HRF - Hepatorenal failure
3331291000006117	Hepatorenal failure
85441018	Hepatorenal syndrome
3344951000006117	Anaesthesia for shunt revision, dialysis
3344961000006115	Anesthesia for shunt revision, dialysis
3753591000006115	Plastic repair of arteriovenous aneurysm
3753601000006111	Plasty procedure of arteriovenous fistula
3753581000006118	Repair of arteriovenous fistula
3933131000006119	Anesthesia for repair of arteriovenous fistula
3933121000006117	Anaesthesia for repair of arteriovenous fistula
4611411000006114	Returned peritoneal lavage fluid sample
4611391000006114	Peritoneal dialysate sample
261136015	Peritoneal dialysis sample
500381000006116	Autotransplantation of adrenal medulla to caudate nucleus of brain
4119181000006112	Kidney donor
4119171000006114	Donor of kidney for transplant
11926091000006118	Hypertensive renal disease with renal failure
741701000006114	Hypertensive heart and renal disease with (congestive) heart failure
299673010	Hypertensive heart and renal disease with renal failure
789941000006117	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure
303951011	Renal function impairment with growth failure
5030461000006114	Retinal dialysis
5059341000006114	Transplant renal vein thrombosis
354417015	Acute-on-chronic renal failure
4218231000006113	Kidney transplant evaluation
4259221000006112	Pre-dialysis
4259231000006110	Post-dialysis
4269021000006114	Dialysate
4269011000006118	Dialysis fluid
4316601000006114	Dialysis fluid specimen
4316611000006112	Dialysis fluid sample
4350231000006112	Peritoneal dialysis fluid specimen
2732451000006111	Peritoneal dialysis excluding cannulation
2863331000006112	Removal of thrombus from arteriovenous shunt or cannula
3076321000006115	Peritoneal dialysis solution
3135211000006116	Removal of arteriovenous shunt for renal dialysis
3346301000006113	Renal homotransplantation excluding donor and recipient nephrectomy
3389671000006112	Arteriovenous shunt for renal dialysis by external cannula
3389681000006110	Creation of arteriovenous shunt or fistula for dialysis by external cannula
3389691000006113	Formation of arteriovenous fistula by external cannula for renal dialysis
6434791000006114	Peritoneal dialysis solution
6434781000006111	Solution for peritoneal dialysis
6434801000006110	Peritoneal dialysis solution (dose form)
6434821000006117	Haemodialysis solution
6434811000006113	Solution for haemodialysis
6434831000006119	Hemodialysis solution
6434841000006112	Haemodialysis solution concentrate
6434851000006114	Hemodialysis solution concentrate
6435281000006118	Dialysis dosage form
6447751000006111	Assess dialysis care
6447741000006114	Dialysis care assessment
460912010	[V]Preparatory care for dialysis
6447761000006113	Dialysis care
6447781000006115	Teach dialysis care
6447791000006117	Dialysis training
6447771000006118	Dialysis care education
6447811000006118	Manage dialysis care
6447801000006116	Dialysis care management
6467301000006117	Peritoneal dialysis solution
6593721000006112	Dialysis catheter
6665631000006113	Hemodialysis-associated secondary amyloidosis of skin
6665621000006110	Haemodialysis-associated secondary amyloidosis of skin
6669781000006118	Skin lesion associated with haemodialysis
6669791000006115	Skin lesion associated with hemodialysis
6686181000006114	Haemodialysis-associated pseudoporphyria
6686201000006110	Pseudoporphyria in haemodialysis
6686211000006113	Pseudoporphyria in hemodialysis
6686191000006112	Hemodialysis-associated pseudoporphyria
6686231000006119	Hemodialysis-associated pruritus
6686241000006112	Pruritus due to haemodialysis
6686221000006117	Haemodialysis-associated pruritus
6686251000006114	Pruritus due to hemodialysis
6703951000006115	Peritoneal dialysis leakage
6707511000006119	Hemodialysis access status
6707501000006117	Haemodialysis access status
6707491000006113	Hemodialysis access site status
6707481000006110	Haemodialysis access site status
6712491000006112	Creation of upper extremity arteriovenous fistula
6712481000006114	Creation of upper limb arteriovenous fistula
6713671000006115	Creation of lower limb arteriovenous fistula
6713681000006117	Creation of lower extremity arteriovenous fistula
6724211000006116	Dialysis access maintenance
6724221000006112	Dialysis access site care
6765381000006112	Haemodialysis-associated hypotension
6765391000006110	Hemodialysis-associated hypotension
6822401000006113	Icodextrin 7.5% peritoneal dialysis solution
6822411000006111	Icodextrin 7.5% solution
2474415018	Dialysis fluid examination
6832651000006112	Dialysis fluid urea measurement
6832661000006114	Dialysis fluid urea level
6832691000006118	Dialysis fluid creatinine measurement
6832701000006118	Dialysis fluid creatinine level
6832741000006116	Dialysis fluid glucose level
6832731000006114	Dialysis fluid glucose measurement
6833321000006115	Peritoneal dialysis fluid cell count
6835811000006119	Dialysis fluid potassium measurement
6835821000006110	Dialysis fluid potassium level
6835831000006113	Dialysis fluid sodium measurement
6835841000006115	Dialysis fluid sodium level
6799211000006113	Traumatic iridodialysis
6858011000006117	History of renal failure
6901111000006113	Referral for dialysis
6920341000006113	Dialysis fluid
6947411000006118	Hemodialysis fluid
6947401000006116	Haemodialysis fluid
6922501000006119	Dialysis unit
6948351000006111	Renal transplant venogram
6948341000006114	Fluoroscopic venography of renal transplant
6932441000006115	Renal transplant angiogram
6932431000006113	Fluoroscopic angiography of renal transplant
6933861000006111	Fluoroscopy and angioplasty of renal transplant
6933851000006114	Fluoroscopic angioplasty of renal transplant
6935161000006118	Haemofiltration solution
6935171000006113	Hemofiltration solution
5618981000006110	Continuous ambulatory peritoneal dialysis diet
5618971000006112	Continuous ambulatory peritoneal dialysis (CAPD) diet
5618961000006117	CAPD diet
5307351000006112	AV fistula recirculation
5307361000006114	Arteriovenous fistula recirculation
7043231000006112	Chronic progressive renal failure
7043241000006119	Chronic progressive renal insufficiency
7022061000006117	Solution for haemofiltration
7022071000006112	Solution for hemofiltration
7094321000006114	Pretransplant evaluation of kidney recipient
7097941000006112	Dependence on dialysis due to end stage renal disease
7095851000006114	Dependence on peritoneal dialysis due to end stage renal disease
7096531000006112	Dependence on hemodialysis due to end stage renal disease
7096521000006114	Dependence on haemodialysis due to end stage renal disease
7090481000006112	Hypertension secondary to kidney transplant
7083761000006118	Procedure involving peritoneal dialysis catheter
7083771000006113	Peritoneal dialysis catheter procedure
7091221000006116	Pretransplant evaluation of live kidney donor
387351000000117	Examination of live donor after kidney transplant
7130251000006116	Mechanical complication of peritoneal dialysis catheter
7118481000006117	Hematoma of dialysis access site
7118471000006115	Haematoma of dialysis access site
7161701000006111	Insertion of dialysis catheter using doppler ultrasound (US) guidance
7161691000006111	Insertion of dialysis catheter using doppler ultrasound guidance
7182801000006112	Active warming of patient using peritoneal dialysis fluid
7182791000006111	Active warming of subject using peritoneal dialysis fluid
7145851000006114	Insertion of tunnelled dialysis catheter using fluoroscopic guidance
7145861000006111	Insertion of tunneled dialysis catheter using fluoroscopic guidance
7145841000006112	Fluoroscopy guided insertion of tunnelled dialysis catheter
7145871000006116	Fluoroscopic guidance for insertion of tunnelled dialysis catheter
7182701000006116	Fluoroscopy guided percutaneous thrombolysis of transplanted renal artery
7182721000006114	Fluoroscopic guidance for percutaneous thrombolysis of transplanted renal artery
7151301000006116	Fluoroscopic guidance for replacement of dialysis catheter
7151281000006115	Fluoroscopy guided replacement of dialysis catheter
7151291000006117	Replacement of dialysis catheter using fluoroscopic guidance
7148101000006112	Peritonitis due to infected peritoneal dialysis catheter
7171101000006117	Fluoroscopic PTA of dialysis fistula
7171121000006110	PTA of dialysis fistula
7181841000006115	Fluoroscopic percutaneous transluminal cutting balloon angioplasty of dialysis fistula
7181861000006116	Cutting balloon PTA of dialysis fistula
7181851000006118	Percutaneous transluminal cutting balloon angioplasty of dialysis fistula using fluoroscopic guidance
7181961000006112	Active warming of patient using haemodialysis circuit
7181951000006110	Active warming of subject using hemodialysis circuit
7181941000006113	Active warming of subject using haemodialysis circuit
7141651000006111	Fluoroscopy guided percutaneous mechanical thrombectomy of dialysis fistula
7141671000006118	Fluoroscopic guidance for percutaneous mechanical thrombectomy of dialysis fistula
7150611000006118	Doppler ultrasonography (US) of transplanted kidney
7150631000006112	Doppler ultrasound scan of transplanted kidney
7150641000006119	Doppler ultrasound of transplanted kidney
7150621000006114	Doppler ultrasonography of transplanted kidney
7150601000006116	US doppler scan of transplanted kidney
7129081000006113	Infection of peritoneal dialysis catheter
7164601000006118	Insertion of peritoneal dialysis catheter using fluoroscopy guidance
7164581000006111	Fluoroscopy guided insertion of peritoneal dialysis catheter
7164611000006115	Peritoneal dialysis catheter insertion
7164591000006114	Fluoroscopic guidance for insertion of peritoneal dialysis catheter
7140271000006110	Percutaneous embolization of dialysis fistula using fluoroscopic guidance
7140281000006113	Fluoroscopic guidance for percutaneous embolisation of dialysis fistula
7140261000006115	Percutaneous embolisation of dialysis fistula using fluoroscopic guidance
7140251000006117	Fluoroscopy guided percutaneous embolisation of dialysis fistula
7133991000006114	Fluoroscopic guidance for percutaneous thrombolysis of dialysis fistula
7133981000006111	Percutaneous thrombolysis of dialysis fistula using fluoroscopic guidance
7133971000006113	Fluoroscopy guided percutaneous thrombolysis of dialysis fistula
7184571000006110	Active cooling of patient using peritoneal dialysis fluid
7184561000006115	Active cooling of subject using peritoneal dialysis fluid
7171111000006119	Percutaneous transluminal angioplasty of dialysis fistula using fluoroscopic guidance
7137951000006113	Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent
7140291000006111	Fluoroscopy guided percutaneous aspiration thrombectomy of dialysis fistula
7140301000006112	Percutaneous aspiration thrombectomy of dialysis fistula using fluoroscopic guidance
7140311000006110	Fluoroscopic guidance for percutaneous aspiration thrombectomy of dialysis fistula
7141661000006113	Percutaneous mechanical thrombectomy of dialysis fistula using fluoroscopic guidance
7192731000006113	Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent graft
7137441000006116	Fluoroscopic percutaneous angiography of dialysis fistula with insertion of drug eluting stent
7214301000006113	Tissue specimen from transplanted kidney
7211601000006117	Peritoneal dialysis therapy discontinued
7238481000006111	Ultrasonography guided biopsy of transplanted kidney
7238471000006113	Biopsy of transplanted kidney using ultrasound guidance
7224371000006114	Shaving of peritoneal dialysis catheter cuff
7237331000006116	MR angiography of transplanted kidney
7237321000006119	Magnetic resonance angiography of transplanted kidney
7212371000006110	Specimen from transplanted kidney obtained by biopsy
7212381000006113	Renal transplant biopsy sample
7207591000006118	Replacement of peritoneal dialysis catheter
7213941000006111	Acute postoperative renal failure
7239051000006116	Malposition of peritoneal dialysis catheter
7213991000006119	Doppler ultrasonography of arteriovenous fistula for haemodialysis
7214001000006111	Doppler ultrasonography of arteriovenous fistula for hemodialysis
7228541000006119	Measurement of electrolytes in dialysate
7243731000006111	Temporary peritoneal dialysis catheter in situ
7218201000006110	Peritoneal dialysis catheter in situ
7231921000006113	Assessment of adequacy of dialysis
7234181000006112	Peritoneal dialysis subcutaneous leakage
7234171000006114	Leakage of peritoneal dialysate into subcutaneous tissue of abdominal wall
7207581000006116	Laparoscopic insertion of peritoneal dialysis catheter
7239671000006118	Obstruction of peritoneal dialysis catheter by fibrin formation
7230311000006111	Measurement of recirculation in haemodialysis vascular access
7230321000006115	Measurement of recirculation in hemodialysis vascular access
7221961000006117	Peritoneal dialysis catheter fell out
7235301000006116	Peritoneal dialysis pleural leakage
7235291000006117	Leakage of peritoneal dialysate into pleural cavity
7240521000006114	Encapsulating peritoneal sclerosis (EPS) associated with peritoneal dialysis
7240511000006118	Encapsulating peritoneal sclerosis associated with peritoneal dialysis
7224131000006114	Haemodialysis therapy discontinued
7224141000006116	Hemodialysis therapy discontinued
7220901000006110	Measurement of static venous pressure in hemodialysis vascular access
7220891000006111	Measurement of static venous pressure in haemodialysis vascular access
7238631000006113	Refashioning of arteriovenous fistula
7229111000006116	Transposed popliteal to great saphenous arteriovenous fistula
7255041000006115	Measurement of calcium in dialysis fluid specimen
7267341000006117	Measurement of creatinine clearance normalised to body surface area in peritoneal dialysis fluid specimen
7267351000006115	Measurement of creatinine clearance normalized to body surface area in peritoneal dialysis fluid specimen
7261621000006111	Measurement of creatinine clearance in peritoneal dialysis fluid specimen
7262731000006112	Cloudy peritoneal dialysis effluent
7272731000006116	Dependent on hemodialysis
7272711000006110	Dependence on haemodialysis
7272721000006119	Dependence on hemodialysis
7279961000006115	Dependence on peritoneal dialysis
7279701000006119	Radionuclide imaging of transplanted kidney
7279711000006116	Radionuclide study of transplanted kidney
7289841000006118	Quantitative measurement of creatinine in 4 hour postperitoneal dialysis fluid specimen
7289851000006116	Quantitative measurement of mass concentration of creatinine in 4 hour postperitoneal dialysis fluid specimen
7286491000006115	Quantitative measurement of mass concentration of creatinine in 2 hour postperitoneal dialysis fluid specimen
7286481000006118	Quantitative measurement of creatinine in 2 hour postperitoneal dialysis fluid specimen
7286511000006114	Quantitative measurement of mass concentration of creatinine corrected for glucose concentration in overnight peritoneal dialysis fluid specimen
7286501000006111	Quantitative measurement of mass concentration of creatinine corrected for glucose concentration in overnight peritoneal dialysis fluid
7293931000006117	Quantitative measurement of glucose in first peritoneal dialysis fluid specimen
7293941000006110	Quantitative measurement of mass concentration of glucose in first peritoneal dialysis fluid specimen
7293001000006112	Quantitative measurement of glucose in predialysis peritoneal dialysis fluid specimen
7293011000006110	Quantitative measurement of mass concentration of glucose in predialysis peritoneal dialysis fluid specimen
7286231000006118	Quantitative measurement of mass concentration of creatinine in predialysis serum or plasma specimen
7286221000006116	Quantitative measurement of mass concentration of creatinine in predialysis serum or plasma
7286241000006111	Quantitative measurement of creatinine in postdialysis serum or plasma specimen
7286251000006113	Quantitative measurement of mass concentration of creatinine in postdialysis serum or plasma specimen
7293281000006110	Quantitative measurement of concentration of glucose in peritoneal dialysis fluid at 4 hours postperitoneal dialysis
7293291000006113	Quantitative measurement of mass concentration of glucose in peritoneal dialysis fluid specimen at 4 hours postperitoneal dialysis
7285721000006115	Quantitative measurement of mass concentration of glucose in peritoneal dialysis fluid specimen
7285711000006111	Quantitative measurement of glucose in peritoneal dialysis fluid specimen
7295391000006118	Machine hemodialysate specimen obtained before mixing
7295381000006116	Machine haemodialysate specimen obtained before mixing
7298521000006118	Machine hemodialysate specimen obtained after mixing
7298511000006114	Machine haemodialysate specimen obtained after mixing
7300461000006115	Predialysis dialysis fluid specimen
7300451000006117	Dialysis fluid specimen obtained before dialysis
7309621000006119	Machine hemodialysate specimen using water distribution system
7309611000006110	Machine haemodialysate specimen using water distribution system
7309591000006116	Haemodialysate specimen from haemodialysis machine using water distribution system
7309601000006112	Hemodialysate specimen from hemodialysis machine using water distribution system
7309381000006110	Dialysis fluid specimen obtained after dialysis
7309391000006113	Postdialysis dialysis fluid specimen
7307261000006115	Machine hemodialysate specimen using reverse osmosis system
7307231000006112	Haemodialysate specimen from haemodialysis machine using reverse osmosis system
7307241000006119	Hemodialysate specimen from hemodialysis machine using reverse osmosis system
7307251000006117	Machine haemodialysate specimen using reverse osmosis system
7300651000006115	Peritoneal dialysis fluid specimen obtained before dialysis
7300661000006118	Predialysis peritoneal dialysis fluid specimen
7299511000006115	Inadequate dialysis blood flow
7299501000006118	Inadequate flow to support prescribed dialysis blood flow
7302341000006111	Postdialysis peritoneal dialysis fluid specimen
7302331000006118	Peritoneal dialysis fluid specimen obtained after dialysis
7323971000006119	Hemodialysis technique
7323961000006114	Haemodialysis technique
7315121000006114	Ultrasonography of dialysis shunt
7316181000006117	Duration of haemodialysis session
7316191000006119	Duration of hemodialysis session
7338641000006112	Dialysis fluid specimen obtained after continuous ambulatory peritoneal dialysis
7318211000006119	Change of prescription for haemodialysis
7318221000006110	Adjustment of prescription for haemodialysis
7318231000006113	Adjustment of prescription for hemodialysis
7318241000006115	Change of prescription for hemodialysis
7356461000006111	Outpatient freestanding dialysis treatment centre
7356441000006112	Outpatient freestanding dialysis treatment facility
7356451000006114	Outpatient freestanding dialysis treatment center
7344691000006110	Peritoneal dialysis technique
7369251000006114	Replacement of peritoneal dialysis transfer set
7354791000006117	Removal of haemodialysis catheter
7354801000006116	Removal of hemodialysis catheter
7970081000006117	Patient awaiting renal transplant
7970091000006119	Awaiting renal transplant
7384301000006116	Haemodialysis catheter
7384311000006118	Hemodialysis catheter
7384281000006115	Insertion of nontunneled haemodialysis catheter
7384291000006117	Insertion of nontunneled hemodialysis catheter
7384271000006118	Nontunneled hemodialysis catheter
7384261000006113	Nontunneled haemodialysis catheter
7970461000006118	Anemia, pre-end stage renal disease on erythropoietin protocol
7970471000006113	Anemia, pre-ESRD erythropoietin protocol
8047971000006118	Malignant hypertensive chronic kidney disease stage 5
8087651000006114	Malignant hypertensive end stage renal disease
8088131000006111	Malignant hypertensive end stage renal disease on dialysis
7405931000006118	Hemodialysis system control/monitor
7405921000006116	Haemodialysis system control/monitor
7400351000006119	Haemodialysis system blood leak detector
7400361000006117	Hemodialysis system blood leak detector
7407851000006113	Peritoneal dialysis catheter adaptor
7408901000006116	Hemodialysis system blood line clamp
7408891000006115	Haemodialysis system blood line clamp
7401751000006112	Peritoneal dialysis catheter, acute/chronic
7408921000006114	Haemodialysis system dialysate temperature alarm
7408931000006112	Hemodialysis system dialysate temperature alarm
7401321000006119	Hemodialysis system dialysate level detector
7401311000006110	Haemodialysis system dialysate level detector
7408801000006110	Hemodialysis dialysate delivery system, multi-patient
7408791000006114	Haemodialysis dialysate delivery system, multi-patient
7400641000006114	Haemodialysis fistula dressing
7400651000006111	Hemodialysis fistula dressing
7402961000006117	Hemodialysis catheter, nonimplantable
7402951000006119	Haemodialysis catheter, nonimplantable
7408701000006119	Hemodialysis system dialyzer holder
7408691000006119	Haemodialysis system dialyser holder
7402391000006112	Haemodialysis system volume control unit
7402401000006114	Hemodialysis system volume control unit
7400861000006114	Peritoneal/extracorporeal dialysis dressing procedure kit
7406431000006117	Hemodialysis system bicarbonate mixer
7406421000006115	Haemodialysis system bicarbonate mixer
7404651000006116	Peritoneal dialysis catheter, chronic
7405131000006116	Haemodialysis system transducer protector
7405141000006114	Hemodialysis system transducer protector
7445631000006119	Bound solute dialysis system pump/monitor
7404601000006115	Hemodialysis system blood pump
7404591000006111	Haemodialysis system blood pump
7405471000006112	Hemodialysis system blood level detector
7405461000006117	Haemodialysis system blood level detector
7405061000006114	Haemodialysis system blood volume monitor
7405071000006119	Hemodialysis system blood volume monitor
7452161000006110	Bound solute dialysis dialysate
7404881000006111	Hemodialysis conductivity standard solution
7404871000006113	Haemodialysis conductivity standard solution
7407701000006118	Haemodialysis system central monitor
7407711000006115	Hemodialysis system central monitor
7401851000006118	Peritoneal dialysis dialysate
7407241000006112	Haemodialysis dialyser reprocessing system
7407251000006114	Hemodialysis dialyzer reprocessing system
7446231000006110	Bound solute dialysis system application software
7405731000006115	Peritoneal dialysis system sterile connection unit
7408741000006117	Haemofiltration system
7408751000006115	Hemofiltration system
7405861000006119	Hemodialysis arm clamp
7405851000006116	Haemodialysis arm clamp
7400811000006111	Peritoneal dialysis system dialysate filter
7449711000006119	Bound solute dialysis system component set
7401661000006117	Hemodialysis system dialysate delivery unit
7401651000006119	Haemodialysis system dialysate delivery unit
7407751000006119	Hemodialysis system dialysate flowmeter
7407741000006116	Haemodialysis system dialysate flowmeter
7400671000006118	Peritoneal dialysis system
7408241000006113	Haemodialysis system dialysate pyrogen-filtration set
7408251000006110	Hemodialysis system dialysate pyrogen-filtration set
7403371000006117	Hemodialysis system, institutional/home-use
7403361000006112	Haemodialysis system, institutional/home-use
7401361000006113	Haemodialysis start/stop set
7401371000006118	Hemodialysis start/stop set
7401591000006114	Hemodialysis dialysate electrical conductivity meter
7401581000006111	Haemodialysis dialysate electrical conductivity meter
7406491000006118	Hemodialysis system plasma filtration unit
7406481000006116	Haemodialysis system plasma filtration unit
7404671000006114	Peritoneal dialysis catheterization kit
7404661000006119	Peritoneal dialysis catheterisation kit
7403041000006111	Hemodialysis dialysate
7403031000006118	Haemodialysis dialysate
7406671000006116	Hemodialysis dialysate tubing
7406661000006111	Haemodialysis dialysate tubing
7408571000006119	Hemodialysis system fluid mixer
7408561000006114	Haemodialysis system fluid mixer
7408131000006114	Hemodialysis tubing set, reprocessed
7408121000006111	Haemodialysis tubing set, reprocessed
7400831000006117	Hemodialysis chair, manual
7400821000006115	Haemodialysis chair, manual
7408721000006112	Haemodialysis tubing set, single-use
7408731000006110	Hemodialysis tubing set, single-use
7447221000006114	Bound solute dialysis system
7448891000006111	Continuous ambulatory peritoneal dialysis (CAPD) transfer set
7401551000006115	Haemodialysis treatment kit
7401561000006118	Hemodialysis treatment kit
7402651000006110	Hemodialysis chair, electric
7402641000006113	Haemodialysis chair, electric
7407811000006112	Hemodialysis system, institutional
7407801000006114	Haemodialysis system, institutional
7407591000006117	Hemodialysis dialysate tester
7407581000006115	Haemodialysis dialysate tester
7403941000006112	Haemodialysis needle
7403951000006114	Hemodialysis needle
7401021000006117	Hemodialysis catheter, implantable
7401011000006113	Haemodialysis catheter, implantable
7408831000006119	Hemodialysis system air/foam detector
7408821000006117	Haemodialysis system air/foam detector
7402561000006111	Haemodialysis system dialysate pyrogen filter
7402571000006116	Hemodialysis system dialysate pyrogen filter
7405661000006115	Peritoneal dialysis dialysate warmer
7406851000006110	Peritoneal dialysis system tubing set
7408491000006117	Peritoneal dialysis catheter, acute
7405881000006112	Hemodialysis dialysate tank
7405871000006114	Haemodialysis dialysate tank
7481701000006114	Complication associated with dialysis catheter
7484161000006113	Leakage of peritoneal dialysis catheter
7482341000006116	Infection associated with peritoneal dialysis catheter
7483511000006116	Malfunction of peritoneal dialysis catheter
7484191000006117	Mode of dialysis access by patient choice
7484221000006112	Normal renal function of transplanted kidney
7487661000006110	Dialysis catheter in situ unusable
7487651000006113	Dialysis catheter in situ usable
7966621000006118	Diabetic stage 5 chronic renal impairment due to type 2 diabetes mellitus
7966631000006115	Chronic kidney disease stage 5 due to type II diabetes mellitus
7966611000006114	Chronic kidney disease stage 5 due to type 2 diabetes mellitus
8040671000006114	Chronic kidney disease stage 5 due to hypertension
8030411000006118	Hypertensive heart AND chronic kidney disease stage 5
7504161000006117	SLED - Sustained low-efficiency dialysis
7504151000006119	Sustained low-efficiency dialysis
7507461000006117	Awaiting transplantation of kidney
7507471000006112	Awaiting renal transplant
7510311000006111	Benign hypertensive renal disease with renal failure
7513101000006118	Hypertensive renal disease with end stage renal failure
7514951000006119	Misplacement of haemodialysis catheter
7514961000006117	Misplacement of hemodialysis catheter
8048001000006110	End stage renal disease on dialysis due to hypertension
8030391000006118	Hypertensive heart AND chronic kidney disease on dialysis
8001631000006110	Hypertensive heart AND chronic kidney disease with congestive heart failure
7502601000006118	Arteriovenous fistula route
7541851000006116	Hollow-fiber hemodialysis dialyzer, low flux, single-use
7541841000006118	Hollow-fibre haemodialysis dialyser, low flux, single-use
7541941000006111	Parallel-plate haemodialysis dialyser, disposable-insert
7541951000006113	Parallel-plate hemodialysis dialyzer, disposable-insert
7542241000006113	Parallel-plate haemodialysis dialyser, high-permeability
7542251000006110	Parallel-plate hemodialysis dialyzer, high-permeability
7542381000006112	Parallel-plate haemodialysis dialyser, standard
7542391000006110	Parallel-plate hemodialysis dialyzer, standard
7542971000006110	Hollow-fibre haemodialysis dialyser, low flux, reusable
7542981000006113	Hollow-fiber hemodialysis dialyzer, low flux, reusable
7543151000006110	Hollow-fibre haemodialysis dialyser, high flux, reusable
7543161000006112	Hollow-fiber hemodialysis dialyzer, high flux, reusable
7543271000006112	Hollow-fibre haemodialysis dialyser, high flux, single-use
7543281000006110	Hollow-fiber hemodialysis dialyzer, high flux, single-use
7550431000006119	Sodium carbonate haemodialysis system cleaning cartridge
7550441000006112	Sodium carbonate hemodialysis system cleaning cartridge
7550461000006111	Citric acid hemodialysis system cleaning cartridge
7550451000006114	Citric acid haemodialysis system cleaning cartridge
7555431000006114	Hemodialysis system operation software
7555421000006111	Haemodialysis system operation software
7555781000006119	Haemodialysis tubing set, reusable
7555791000006116	Hemodialysis tubing set, reusable
7564221000006119	Inadequate peritoneal dialysis
7564241000006114	Inadequate hemodialysis
7564231000006116	Inadequate haemodialysis
7315131000006112	Ultrasound scan of arteriovenous fistula
7315111000006118	Ultrasonography of arteriovenous fistula
7569841000006114	Vesicoureteric reflux after renal transplant
7569831000006116	Post-renal transplant vesicoureteric reflux
7570441000006114	Fluoroscopy guided peritoneal dialysis catheter procedure
7570451000006111	Peritoneal dialysis catheter procedure using fluoroscopic guidance
7570591000006118	Fluoroscopy guided dialysis catheter procedure
7570601000006114	Dialysis catheter procedure using fluoroscopic guidance
7589131000006114	Difficulty managing peritoneal dialysis
7590061000006113	Knowledge level about peritoneal dialysis
7590071000006118	Deficient knowledge of peritoneal dialysis
8044011000006117	Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus
8044021000006113	Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus
8027491000006113	Chronic kidney disease stage 5 due to type 1 diabetes mellitus
8027501000006117	Chronic kidney disease stage 5 due to type I diabetes mellitus
