medcodeid	term_medcode
5010821000006110	Limb girdle myasthenia
5010811000006119	Pseudomyopathic myasthenia
5010891000006112	Penicillamine-induced myasthenia
5010901000006111	Transient neonatal myasthenia
5010911000006114	Ocular myasthenia
5012491000006111	Congenital pseudobulbar palsy
5112121000006111	Addison disease with adrenoleucodystrophy
5112111000006115	Addison's disease with adrenoleucodystrophy
5116021000006114	Galactocerebroside beta-galactosidase deficiency - early onset
5116031000006112	Infantile Krabbe disease
5116631000006117	Neonatal adrenoleukodystrophy
5116621000006115	Neonatal adrenoleucodystrophy
5116771000006112	Pseudo-neonatal adrenoleucodystrophy
11790731000006116	Pseudoadrenoleukodystrophy
5116781000006110	Acyl-coenzyme A oxidase deficiency
5116801000006114	Straight-chain acyl-CoA oxidase deficiency
5116791000006113	Peroxisomal acyl-CoA oxidase deficiency
5116761000006117	Acyl-CoA oxidase deficiency
5130041000006112	Keratoderma with mental retardation and spastic paraplegia
5142931000006117	Autosomal recessive muscular dystrophy with abnormal dystrophin-associated glycoprotein
5142941000006110	Severe autosomal recessive muscular dystrophy of childhood - North African type
5142991000006118	Congenital muscular dystrophy with arthrogryposis multiplex congenita
5143041000006115	Adult onset autosomal recessive muscular dystrophy with normal dystrophin
5254241000006110	Mask-like facial expression
5254231000006117	Parkinsonian facies
5277271000006113	Paraplegic posture
5277731000006115	Progressive pseudobulbar palsy
5279851000006110	Paraplegic gait
5279881000006119	Parkinsonian shift
5279891000006116	Parkinsonian shuffle
5279871000006117	Parkinsonian gait
5279861000006112	Extrapyramidal gait
5280091000006113	Parkinsonian ataxia
5485651000006119	Symptomatic parkinsonism
402512016	O/E-festination-Parkinson gait
402513014	O/E - festination
5509101000006115	On examination - festination-Parkinson gait
402514015	O/E - Parkinson gait
5528021000006112	Hemiplegic posture
5528031000006110	Posture paraplegic in flexion
5528041000006117	Posture paraplegic in extension
5528051000006115	Parkinsonian flexion posture
5595791000006112	Subacute idiopathic demyelinating polyradiculoneuropathy
5595781000006114	Subacute inflammatory demyelinating polyradiculoneuropathy
359101000006114	Cerebral degeneration presenting primarily with dementia
5651361000006115	Spastic diplegia
5838441000006113	Metachromatic leucodystrophy due to deficiency of cerebroside sulphatase activator
5838451000006110	Metachromatic leukodystrophy due to deficiency of cerebroside sulfatase activator
5930421000006111	Parkinsonian features
5983301000006110	Parkinsonian tremor
3157091000006112	Metachromatic leucodystrophy, congenital type
3157101000006118	Metachromatic leukodystrophy, congenital type
3162681000006112	Galactocerebroside beta-galactosidase deficiency - late onset
3162631000006111	Adult-type globoid cell leukodystrophy
3162671000006114	Globoid cell leucodystrophy late onset
3162651000006116	Adult type Krabbe disease
3162661000006119	Late onset Krabbe disease
3162611000006117	Globoid cell leucodystrophy, late-onset
3162621000006113	Globoid cell leukodystrophy, late-onset
3162641000006118	Adult-type Krabbe's disease
109618012	Supranuclear paralysis
3573321000006114	Supranuclear palsy
3809951000006112	Aspartoacylase deficiency
3809941000006110	Canavan-van-Bogaert-Bertrand disease
3809931000006117	Canavan's disease
3809981000006116	Canavan-van Bogaert-Bertrand disease
3809971000006119	Spongiform leucodystrophy
3809911000006111	Spongy degeneration of central nervous system
3809961000006114	Spongy degeneration of white matter in infancy
3809921000006115	Spongy degeneration of white matter
821141000006113	Hepatolenticular degeneration (Wilson's disease)
3938641000006113	Wilson disease
3938571000006116	Copper storage disease
3938561000006111	Hepatolenticular degeneration syndrome
3938621000006118	Progressive lenticular degeneration
3938601000006111	Kinnier-Wilson disease
3938611000006114	Neurohepatic degeneration
3938581000006118	Hepatocerebral degeneration
3938591000006115	Hepatolenticular degeneration
3938631000006115	WD - Wilson's disease
146760018	Wilson's disease
4768641000006112	Cerebral degenerations usually manifest in childhood
4428171000006111	Menopausal muscular dystrophy syndrome
3560801000006112	Drug-induced myasthenia
3603971000006110	Massive calcification in paraplegic
3684041000006116	Neuroleptic-induced Parkinsonism
3684051000006119	Neuroleptic-induced parkinsonism
3812351000006117	Myasthenia gravis panel measurement
6348811000006112	Paraplegic cerebral palsy
1232670018	X-linked adrenoleucodystrophy
1825141000006111	Adrenoleucodystrophy
3563081000006116	Schilder-Addison complex
3563051000006112	Adrenoleukodystrophy
3563071000006119	Bronze Schilder disease
3563111000006110	ALD - adrenoleukodystrophy
3563061000006114	Adrenomyeloneuropathy
3563091000006118	Siemerling-Creutzfeldt disease
1785557019	Metachromatic leucodystrophy
6568061000006113	MLD
6568101000006111	Familial progressive cerebral sclerosis
6568091000006117	van Bogaert-Nijssen disease
6568051000006111	Sulfatide lipidosis
6568031000006116	Metachromatic leukodystrophy
6568111000006114	MLD - Metachromatic leucodystrophy
6568081000006115	Metachromatic leukoencephaly
6568041000006114	Sulphatide lipidosis
6687061000006118	Ichthyosis, cerebellar degeneration and hepatosplenomegaly
6703111000006118	Alternating hemiplegia
6867151000006110	Ocular myasthenia with strabismus
6892141000006112	Measles virus, viral envelope M protein variant
6892151000006114	SSPE virus - subacute sclerosing panencephalitis virus
6892161000006111	Subacute sclerosing panencephalitis virus
297025010	Other cerebral degeneration NOS
399393010	Cerebral degeneration
542741000006119	Cerebral degeneration in lipidoses EC
6949051000006117	Cerebral degeneration in generalized lipidosis
6949041000006119	Cerebral degeneration associated with generalized lipidosis
6949031000006112	Cerebral degeneration associated with generalised lipidosis
6949061000006115	Cerebral degeneration in lipidoses
6956291000006113	Progressive multifocal leucoencephalopathy associated with AIDS
6956321000006116	Progressive multifocal leucoencephalopathy associated with acquired immunodeficiency syndrome
6956311000006112	Progressive multifocal leukoencephalopathy associated with acquired immunodeficiency syndrome
6956301000006114	Progressive multifocal leukoencephalopathy associated with AIDS
7054961000006112	Monoplegia of lower limb affecting dominant side
7066481000006112	Monoplegia of lower limb affecting non-dominant side
7060541000006115	Monoplegia of upper limb affecting non-dominant side
7068491000006111	Monoplegia of dominant upper limb as a late effect of cerebrovascular accident
7047371000006114	Monoplegia of dominant lower limb as a late effect of cerebrovascular accident
7103601000006116	Dementia due to Creutzfeldt-Jakob disease
295686014	Dementia due to Creutzfeldt Jakob disease
7210141000006118	Cerebral degeneration due to Parkinson disease
7210131000006111	Cerebral degeneration due to Parkinson's disease
3863971000006116	Metachromatic leukodystrophy without arylsulfatase deficiency
3863961000006111	Metachromatic leucodystrophy without arylsulphatase deficiency
7254191000006114	Spastic hemiplegia of nondominant side
7253911000006117	Complete quadriplegia due to lesion at C1-C4 level
7253901000006115	Complete quadriplegia due to spinal cord lesion between first and fourth cervical vertebra
7253921000006113	Complete tetraplegia due to lesion at C1-C4 level
7255301000006115	Incomplete tetraplegia due to lesion at C5-C7 level
7255281000006119	Incomplete quadriplegia due to spinal cord lesion between fifth and seventh cervical vertebra
7255291000006116	Incomplete quadriplegia due to lesion at C5-C7 level
7253681000006116	Incomplete tetraplegia due to spinal cord lesion at C1-C4 level
7253671000006119	Incomplete quadriplegia due to spinal cord lesion at C1-C4 level
7253661000006114	Incomplete quadriplegia due to spinal cord lesion between first and fourth cervical vertebra
7254111000006116	Hemiplegia of nondominant side
7256661000006119	Spastic hemiplegia of dominant side
7257491000006114	Monoplegia of upper limb of dominant side
7259321000006110	Flaccid hemiplegia of nondominant side
7258531000006113	Flaccid hemiplegia of dominant side
7257921000006117	Complete quadriplegia due to spinal cord lesion between fifth and seventh cervical vertebra
7257941000006112	Complete tetraplegia due to lesion at C5-C7 level
7257931000006119	Complete quadriplegia due to lesion at C5-C7 level
7260511000006114	Hemiplegia of dominant side
317132012	Transient monoplegia
8089521000006110	Complete paraplegia
8038521000006111	Functional quadriplegia
8038531000006114	Functional tetraplegia
8089531000006113	Incomplete paraplegia
8014271000006111	Ataxic hemiparesis
8030671000006113	Paraplegia with neurogenic bladder
8023791000006112	Myasthenia gravis without exacerbation
8030661000006118	Neurogenic bladder due to quadriplegia
8023781000006114	Myasthenia gravis with exacerbation
8031761000006117	Dementia due to Parkinsons disease
8031751000006119	Dementia due to Parkinson's disease
8031771000006112	Dementia due to Parkinson disease
7506981000006115	X-linked torsion dystonia parkinsonism syndrome
7506951000006111	Dystonia musculorum deformans
7506961000006113	Lubag
7506971000006118	XDP - X-linked dystonia parkinsonism
7506941000006114	X-linked dystonia parkinsonism
7506991000006117	Torsion dystonia parkinsonism Filipino type
7507251000006115	Chronic paraplegia
7507241000006117	Acute paraplegia
7510741000006111	Dementia associated with multiple sclerosis
7512221000006111	Chronic incomplete quadriplegia due to spinal cord lesion between fifth and seventh cervical vertebra
7512201000006118	Chronic incomplete quadriplegia due to spinal cord lesion between first and fourth cervical vertebra
7512211000006115	Acute complete quadriplegia due to spinal cord lesion between fifth and seventh cervical vertebra
7512191000006116	Acute complete quadriplegia due to spinal cord lesion between first and fourth cervical vertebra
7518141000006110	Perry syndrome
7518151000006112	Parkinsonism with alveolar hypoventilation and mental depression
8024641000006111	Altered behaviour in Huntington's dementia
8024661000006110	Altered behavior in dementia due to Huntington chorea
8024651000006113	Altered behavior in Huntington's dementia
7520661000006114	Myoclonic epilepsy myopathy sensory ataxia
7520681000006116	Spinocerebellar ataxia with epilepsy
7520671000006119	MEMSA - myoclonic epilepsy myopathy sensory ataxia
8024681000006117	Dementia due to multiple sclerosis with altered behavior
8024671000006115	Dementia due to multiple sclerosis with altered behaviour
7528231000006116	Progressive bulbar palsy with sensorineural deafness
7528221000006119	Brown-Vialetto-Van Laere syndrome
7528241000006114	Pontobulbar palsy with deafness
8010631000006115	Quadriplegia with quadriparesis
7500131000006117	Hemiparesis/hemiplegia (one sided weakness/paralysis)
7500121000006115	Paralytic syndrome on one side of the body
7558431000006116	Salih congenital muscular dystrophy
7558421000006119	Early onset myopathy with fatal cardiomyopathy
7558441000006114	Salih myopathy
7558021000006110	DYT12 - dystonia 12
7558011000006119	Rapid onset dystonia parkinsonism
7558031000006113	Dystonia 12
7557901000006115	Non-spastic cerebral palsy
7557911000006117	Extrapyramidal cerebral palsy
7557951000006116	Mixed cerebral palsy
7559241000006115	Huntington disease-like syndrome disorder
7559231000006113	Huntington disease phenocopy syndrome
7559221000006110	Huntington disease-like syndrome
7560551000006115	Wilhelmsen-Lynch disease
7560561000006118	Disinhibition-dementia-parkinsonism-amytrophy complex
7560531000006110	Frontotemporal dementia with parkinsonism-17
7560541000006117	Familial Pick's disease
7560571000006113	FTDP-17 - Frontotemporal dementia with parkinsonism 17
7557961000006119	Bilateral cerebral palsy
7557971000006114	Bilateral spastic cerebral palsy
7557921000006113	Dystonic cerebral palsy
7557931000006111	Choreic cerebral palsy
7557991000006110	Pentaplegic cerebral palsy
7557981000006112	Triplegic cerebral palsy
7557941000006118	Chorea-athetoid cerebral palsy
7560241000006119	Dysmyelinating leukodystrophy and spastic paraparesis
7560251000006117	Spastic paraplegia 35
7560231000006112	Fatty acid hydroxylase associated neurodegeneration
7560911000006114	Friedreich ataxia phenotype with selective vitamin E deficiency
7560871000006111	Ataxia with vitamin E deficiency
7560891000006112	Friedreich-like ataxia
7560881000006114	Familial isolated vitamin E deficiency
7560901000006111	Ataxia with isolated vitamin E deficiency
7577621000006117	IBMPFD - Inclusion body myopathy with early onset Paget disease and frontotemporal dementia
7577601000006110	Muscular dystrophy limb-girdle with Paget disease of bone
7577611000006113	Pagetoid neuroskeletal syndrome
7577581000006117	Lower motor neuron degeneration with Paget-like bone disease
7577571000006115	Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia
7577591000006119	Pagetoid amyotrophic lateral sclerosis
3994601000006110	Portuguese-Azorean disease
3994641000006112	Spinocerebellar ataxia type 3
3994611000006113	Machado-Joseph disease
3994621000006117	MJD - Machado-Joseph disease
3994631000006119	Machado Joseph disease
3994591000006119	Azorean disease
7649851000006110	Kjellin syndrome
7649841000006113	Spastic paraplegia type 15
7683931000006118	Spinocerebellar ataxia 36
7683901000006114	Spinocerebellar ataxia type 36
7683911000006112	Costa de Morte ataxia
7683921000006116	Asidan ataxia
8042771000006117	Cerebral degeneration due to hypothyroidism
7704681000006118	Progressive multifocal leukoencephalopathy co-occurrent with human immunodeficiency virus infection
7704671000006116	Progressive multifocal leucoencephalopathy co-occurrent with human immunodeficiency virus infection
8042761000006112	Cerebral degeneration due to alcoholism
7730651000006111	Alpha-sarcoglycanopathy LGMD2D (limb girdle muscular dystrophy type 2D)
7730641000006114	Autosomal recessive limb girdle muscular dystrophy type 2D
7730661000006113	Autosomal recessive limb girdle muscular dystrophy type 2A
7730681000006115	Calpain-3 deficiency limb girdle muscular dystrophy type 2A
7730671000006118	Primary calpainopathy
7730791000006112	Young onset Parkinson disease
7730821000006115	Early onset Parkinson's disease
7730811000006111	Early onset Parkinson disease
7730801000006113	Young onset Parkinson's disease
7732641000006113	Bedouin spastic ataxia syndrome
7732661000006112	Spastic ataxia and corneal dystrophy
7732671000006117	Mousa-Al Din-Al Nassar syndrome
7732651000006110	Spinocerebellar degeneration co-occurrent with macular corneal dystrophy
7733101000006113	Autosomal recessive spastic paraplegia type 11
7733111000006111	Nakamura Osame syndrome
7733121000006115	Spastic paraplegia, intellectual disability and thin corpus callosum
7732041000006117	Congenital muscular dystrophy with infantile cataract and hypogonadism syndrome
7734211000006115	Lethal arthrogryposis co-occurrent with anterior horn cell disease
7734201000006118	Vuopala disease
7734191000006116	Lethal arthrogryposis with anterior horn cell disease
7731161000006110	Autosomal recessive cerebelloparenchymal disorder type 3
7731181000006117	SCAR2 (spinocerebellar ataxia autosomal recessive 2)
7731171000006115	Cerebelloparenchymal disorder III
7735591000006112	Iatrogenic Jakob-Creutzfeldt disease
7735601000006116	Iatrogenic Creutzfeldt-Jakob disease
7736781000006112	Spinocerebellar ataxia type 7
7736791000006110	Ataxia with pigmentary retinopathy
7736801000006111	Cerebellar syndrome pigmentary maculopathy
7737021000006114	Parkinsonism co-occurrent with dementia of Guadeloupe
7737011000006118	Parkinsonism with dementia of Guadeloupe
7737191000006112	Spinocerebellar ataxia type 1
7737201000006110	Spinocerebellar ataxia type 2
7737211000006113	Spinocerebellar ataxia type 6
7737221000006117	Spinocerebellar ataxia type 8
7737231000006119	Spinocerebellar ataxia type 10
7737241000006112	Spinocerebellar ataxia type 4
7737491000006116	Spastic paraplegia type 7
7737911000006117	fCJD (Familial Creutzfeldt-Jakob disease)
7737921000006113	Inherited Creutzfeldt-Jakob disease
7737901000006115	Familial Creutzfeldt-Jakob
7738251000006110	Spinocerebellar ataxia type 28
7738261000006112	Spinocerebellar ataxia type 29
7738271000006117	Congenital nonprogressive spinocerebellar ataxia
7738281000006119	Spinocerebellar ataxia type 31
7742521000006116	Laxova Opitz syndrome
7742511000006112	Early onset parkinsonism and intellectual disability syndrome
7742531000006118	Waisman syndrome
7742541000006111	Fryns macrocephaly
7742551000006113	Macrocephaly with spastic paraplegia and dysmorphism syndrome
7750331000006110	Hereditary late onset Parkinson disease
7750321000006112	Autosomal dominant late onset Parkinson disease
7751071000006117	Acute inflammatory demyelinating polyradiculoneuropathy
7751081000006119	Guillain-Barré syndrome acute inflammatory demyelinating polyradiculoneuropathic form
7751091000006116	Spinocerebellar ataxia type 15/16
7768741000006114	Autosomal recessive limb girdle muscular dystrophy type 2C
7768751000006111	Limb girdle muscular dystrophy due to gamma-sarcoglycan deficiency
7768771000006118	Limb girdle muscular dystrophy due to delta-sarcoglycan deficiency
7768761000006113	Autosomal recessive limb girdle muscular dystrophy type 2F
7768781000006115	Autosomal dominant limb girdle muscular dystrophy type 1B
7768801000006116	Limb girdle muscular dystrophy due to dysferlin deficiency
7768791000006117	Autosomal recessive limb girdle muscular dystrophy type 2B
7768821000006114	Limb girdle muscular dystrophy due to deficiency of fukutin related protein
7768811000006118	Autosomal recessive limb girdle muscular dystrophy type 2I
7773891000006114	Juvenile amyotrophic lateral sclerosis
7773901000006113	JALS - juvenile amyotrophic lateral sclerosis
297043014	Orthostatic hypotension co-occurrent and due to Parkinson's disease
7777601000006111	Spinocerebellar ataxia type 26
7777611000006114	Spinocerebellar ataxia type 25
7777621000006118	Spinocerebellar ataxia type 20
7777631000006115	Spinocerebellar ataxia type 23
7777651000006110	Spinocerebellar ataxia type 21
7778281000006117	Limb girdle muscular dystrophy due to beta-sarcoglycan deficiency
7778271000006115	Autosomal recessive limb girdle muscular dystrophy type 2E
7781581000006118	Spastic paraplegia due to NTE (neuropathy target esterase) mutation
7781561000006111	Autosomal recessive spastic paraplegia type 39
7781571000006116	Spastic paraplegia due to neuropathy target esterase mutation
7783331000006114	Spinocerebellar ataxia type 11
7783341000006116	Spinocerebellar ataxia type 12
7783351000006119	Spinocerebellar ataxia type 13
7783361000006117	Spinocerebellar ataxia type 14
7783901000006119	Huntington disease-like 4
7783891000006118	Spinocerebellar ataxia type 17
7783911000006116	Spinocerebellar ataxia type 18
7783921000006112	Spinocerebellar ataxia type 19
7783931000006110	Spinocerebellar ataxia type 27
7783941000006117	Spinocerebellar ataxia type 30
7783951000006115	Spinocerebellar ataxia type 32
7783971000006113	Erythrokeratodermia with ataxia
7783961000006118	Spinocerebellar ataxia type 34
7783981000006111	Spinocerebellar ataxia and erythrokeratodermia
7784781000006111	Spinocerebellar ataxia type 35
7784791000006114	Spinocerebellar ataxia type 37
7784801000006110	Spinocerebellar ataxia with altered vertical eye movement
7784811000006113	Spinocerebellar ataxia type 5
7790241000006117	Psychosis co-occurrent and due to Parkinson's disease
7791391000006111	X-linked ataxia deafness syndrome
7791381000006113	X-linked spinocerebellar ataxia type 3
7791371000006110	X-linked sideroblastic anemia with spinocerebellar ataxia
7791361000006115	X-linked sideroblastic anaemia with spinocerebellar ataxia
7791401000006113	X-linked spinocerebellar ataxia type 4
7791411000006111	X-linked ataxia dementia syndrome
7794211000006113	Limb girdle muscular dystrophy due to myotilin deficiency
7794221000006117	Limb-girdle muscular dystrophy 1A myotilin myopathy
7794201000006110	Autosomal dominant limb girdle muscular dystrophy type 1A
7794251000006114	Limb-girdle muscular dystrophy 1C caveolin myopathy
7794241000006112	Limb girdle muscular dystrophy due to caveolin-3 deficiency
7794231000006119	Autosomal dominant limb girdle muscular dystrophy type 1C
7794261000006111	Autosomal dominant limb girdle muscular dystrophy type 1D
7794271000006116	Autosomal dominant limb girdle muscular dystrophy type 1E
7794281000006118	Autosomal dominant limb girdle muscular dystrophy type 1F
7794291000006115	Autosomal dominant limb girdle muscular dystrophy type 1G
7803941000006116	PLA2G6 (phospholipase A2 group VI) related dystonia parkinsonism
7803931000006114	Dystonia parkinsonism Paisan-Ruiz type
7803921000006111	Adult-onset dystonia parkinsonism
7804921000006113	Limb girdle muscular dystrophy due to telethonin deficiency
7804911000006117	Autosomal recessive limb girdle muscular dystrophy type 2G
7804931000006111	Autosomal recessive limb girdle muscular dystrophy type 2K
7804941000006118	Limb girdle muscular dystrophy with intellectual disability syndrome
7807671000006114	Corneal cerebellar syndrome
7807691000006110	Spinocerebellar degeneration and corneal dystrophy syndrome
7807681000006112	Der Kaloustian Jarudi Khoury syndrome
7809761000006118	Bilateral anterior opercular syndrome
7809771000006113	Facio-pharyngo-glosso-masticatory diplegia
7809751000006115	Foix Chavany Marie syndrome
7763061000006116	Hereditary sensory and autonomic neuropathy with spastic paraplegia
7763071000006111	HSAN (hereditary sensory and autonomic neuropathy) with spastic paraplegia
7765111000006116	Juvenile primary lateral sclerosis
7813961000006119	Huntington disease-like 2
7826441000006110	Volcke Soekarman syndrome
7826431000006117	Macrocephaly, short stature, paraplegia syndrome
7826751000006116	Oculogastrointestinal muscular dystrophy
7826761000006119	Visceral myopathy with familial external ophthalmoplegia syndrome
7826831000006115	Odontoleukodystrophy
7826841000006113	Dentoleukoencephalopathy
7826861000006112	Leucodystrophy with oligodontia
7826851000006110	Leukodystrophy with oligodontia
7828621000006116	Spastic paraplegia, intellectual disability, palmoplantar hyperkeratosis syndrome
7828631000006118	Fitzsimmons McLachlan Gilbert syndrome
7831581000006114	Early-onset dystonia parkinsonism
7831571000006111	Dystonia 16
7833271000006112	Parkinsonism due to human immunodeficiency virus infection
7833281000006110	Parkinsonism following infection
7833291000006113	Post-infectious Parkinsonism
7834061000006111	Parkinsonism due to hereditary spastic paraplegia
7836111000006119	Infantile dystonia parkinsonism
7836121000006110	Parkinsonism-dystonia infantile
7836101000006117	Dopamine transporter deficiency syndrome
7838691000006117	Atypical Parkinsonism
7838701000006117	Parkinsonism due to heredodegenerative disorder
7838921000006112	Amyotrophic lateral sclerosis plus syndrome
7841131000006115	Flaccid diplegia of upper extremities
7841121000006118	Flaccid diplegia of upper limbs
7841151000006110	Spastic diplegia of upper extremities
7841141000006113	Spastic diplegia of upper limbs
7841171000006117	Diplegia of lower extremeties
7841161000006112	Diplegia of lower limbs
7841181000006119	Flaccid monoplegia of upper limb
7841191000006116	Flaccid monoplegia of upper extremity
7841211000006115	Spastic monoplegia of upper extremity
7841201000006118	Spastic monoplegia of upper limb
7841231000006114	Flaccid monoplegia of lower extremity
7841221000006111	Flaccid monoplegia of lower limb
7841241000006116	Spastic monoplegia of lower limb
7841251000006119	Spastic monoplegia of lower extremity
3001471000006111	Postpolio muscular atrophy
3001491000006112	Progressive muscular atrophy following poliomyelitis
3001451000006118	Post poliomyelitis syndrome
3001481000006114	Post-polio progressive muscular atrophy
52052015	Postpolio syndrome
7842441000006113	Limb girdle muscular dystrophy with epidermolysis bullosa simplex
7842431000006115	Epidermolysis bullosa simplex with muscular dystrophy
7843681000006111	Muscular dystrophy Selcen type
7843691000006114	Selcen muscular dystrophy
7845921000006118	Spastic tetraplegia, retinitis pigmentosa, intellectual disability syndrome
7845931000006115	Spastic quadriplegia, retinitis pigmentosa, intellectual disability syndrome
7845971000006117	Spastic paraplegia type 2
7845951000006110	Spastic gait type 2
7845941000006113	X-linked spastic paraplegia type 2
7845961000006112	Spastic paraparesis type 2
7847971000006111	Autosomal dominant spastic paraplegia type 36
7847981000006114	Autosomal dominant spastic paraplegia type 4
7847991000006112	Autosomal recessive spastic paraplegia type 44
7848001000006119	Autosomal recessive spastic paraplegia type 46
7848011000006116	Autosomal recessive spastic paraplegia type 53
7848021000006112	Autosomal recessive spastic paraplegia type 54
7848051000006115	Spastic paraplegia due to partial TFG deficiency
7848041000006117	Autosomal recessive spastic paraplegia type 57
7848031000006110	Autosomal recessive spastic paraplegia type 55
7850171000006114	Parkinson disease 9
7850151000006116	Kufor Rakeb syndrome
7850161000006119	PARK9 - Parkinson disease 9
7853091000006118	Ophthalmoplegia, hypotonia, ataxia, hypoacusis, athetosis syndrome
7853071000006119	Infantile onset spinocerebellar ataxia
7853081000006116	Ohaha syndrome
7854211000006119	Hypomyelinating leucodystrophy with atrophy of basal ganglia and cerebellum
7854241000006115	Hypomyelination with atrophy of basal ganglia and cerebellum syndrome
7854221000006110	Hypomyelinating leukodystrophy with atrophy of basal ganglia and cerebellum
7854231000006113	H-ABC - hypomyelination, atrophy of basal ganglia and cerebellum
7864571000006119	Autosomal recessive limb girdle muscular dystrophy type 2J
7864581000006116	Limb-girdle muscular dystrophy 2J titin gene mutation
7864601000006114	Limb-girdle muscular dystrophy 2O POMGNT1 (protein o-mannose beta-1,2-n-acetylglucosaminyltransferase) gene mutation
7864591000006118	Autosomal recessive limb girdle muscular dystrophy type 2O
7864611000006112	Limb-girdle muscular dystrophy 2O POMGNT1 gene mutation
7857651000006111	Infectious parkinsonism
7857641000006114	Infection causing parkinsonism
7865901000006115	SPOAN (spastic paraplegia, optic atrophy, neuropathy) syndrome
7865891000006119	Spastic paraplegia, optic atrophy, neuropathy syndrome
7866021000006118	Atypical juvenile parkinsonism
7867251000006115	Fitzsimmons Guilbert syndrome
7867241000006117	Paraplegia, brachydactyly, cone-shaped epiphysis syndrome
7868441000006115	SCAR1 - spinocerebellar ataxia autosomal recessive 1
7868421000006110	Autosomal recessive cerebellar ataxia with oculomotor apraxia type 2
7868451000006118	Spinocerebellar ataxia with axonal neuropathy type 2
7868431000006113	AOA2 - ataxia oculomotor apraxia type 2
7868691000006110	Congenital muscular dystrophy Paradas type
7868701000006110	Congenital myopathy Paradas type
7868211000006115	ARCA2 - autosomal recessive cerebellar ataxia type 2
7868231000006114	Autosomal recessive spinocerebellar ataxia type 9
7868201000006118	Autosomal recessive ataxia due to ubiquinone deficiency
7868221000006111	Autosomal recessive ataxia due to coenzyme Q10 deficiency
7861151000006116	Progressive relapsing multiple sclerosis
7860881000006113	Sporadic Parkinson disease
7860891000006111	Parkinsonism due to and following injury of head
7860901000006110	Post-traumatic parkinsonism
7874861000006119	Autosomal recessive muscular dystrophy due to Torsin-1A-interacting protein 1 deficiency
7874841000006118	Autosomal recessive limb girdle muscular dystrophy type 2Y
7874851000006116	Autosomal recessive muscular dystrophy due to LAP1B (lamin-associated protein 1B) deficiency
7874871000006114	Muscular dystrophy with progressive weakness, distal contracture and rigid spine
7876351000006118	CAMOS syndrome
7876381000006114	SCAR5 - spinocerebellar ataxia autosomal recessive 5
7876361000006116	CAMOS (cerebellar ataxia, mental retardation, optic atrophy, skin abnormalities) syndrome
7876371000006111	Cerebellar ataxia, intellectual disability, optic atrophy, skin abnormalities syndrome
7861121000006113	X-linked hereditary spastic paraplegia
7860911000006113	Parkinsonism due to mass lesion of brain
7861751000006117	Functional parkinsonism
7861721000006114	Functional hemiparesis
7880621000006113	Autosomal recessive spastic paraplegia type 32
7880631000006111	Autosomal recessive spastic paraplegia type 26
7880641000006118	GM2 synthase deficiency
7880661000006119	Lison syndrome
7880651000006116	Autosomal recessive spastic paraplegia type 23
7880671000006114	Spastic paraparesis, vitiligo, premature graying, characteristic facies syndrome
7880681000006112	Spastic paraparesis, vitiligo, premature greying, characteristic facies syndrome
7880691000006110	Autosomal recessive spastic paraplegia type 64
7880701000006110	Autosomal recessive spastic paraplegia type 63
7880711000006113	Autosomal recessive spastic paraplegia type 61
7880741000006112	Autosomal recessive limb girdle muscular dystrophy type 2P
7880751000006114	Autosomal recessive limb girdle muscular dystrophy type 2Q
7880761000006111	Autosomal recessive limb girdle muscular dystrophy type 2L
7880771000006116	Autosomal recessive limb girdle muscular dystrophy type 2N
7880781000006118	Autosomal recessive limb girdle muscular dystrophy type 2M
7880851000006115	Spastic paraplegia with Paget disease of bone syndrome
7951381000006111	Autosomal recessive limb girdle muscular dystrophy type 2S
7951391000006114	Autosomal recessive limb girdle muscular dystrophy type 2T
7951411000006114	Autosomal recessive limb girdle muscular dystrophy due to desmin deficiency
7951401000006111	Autosomal recessive limb girdle muscular dystrophy type 2R
7951421000006118	Autosomal recessive spastic paraplegia type 18
7951431000006115	Autosomal recessive spastic paraplegia type 25
7951441000006113	Autosomal recessive spastic paraplegia disc herniation syndrome
7963241000006119	Spinocerebellar ataxia type 40
7963251000006117	Spinocerebellar ataxia type 38
7860921000006117	Chorea co-occurrent and due to Huntington disease-like condition
7860931000006119	Chorea with Huntington disease-like condition
7951601000006113	Autosomal dominant spastic paraplegia type 10
7951611000006111	Autosomal dominant spastic paraplegia type 6
7951621000006115	Autosomal dominant familial spastic paraplegia type 3
7951771000006112	Spastic paraplegia with precocious puberty syndrome
7952691000006110	Multiple sclerosis, ichthyosis, factor VIII deficiency syndrome
7952701000006110	Autosomal dominant spastic paraplegia type 29
7952771000006116	Spinocerebellar ataxia dysmorphism syndrome
7953511000006111	Spastic paraplegia, nephritis, deafness syndrome
7953521000006115	Fitzsimmons Watson Mellor syndrome
7958141000006110	Spastic paraplegia, glaucoma, intellectual disability syndrome
3504836014	Monoplegia of right dominant lower limb
3504838010	Monoplegia of left dominant lower limb
3504840017	Monoplegia of left nondominant lower limb
3504846011	Monoplegia of left arm
3504845010	Monoplegia of left upper limb
3509796015	Monoplegia of right nondominant lower limb
3509797012	Monoplegia of right nondominant leg
3509802018	Monoplegia of right arm
3509801013	Monoplegia of right upper limb
3509868016	Flaccid hemiplegia of left dominant side
3509873010	Flaccid hemiplegia of right nondominant side
