medcodeid	term_medcode
6349691000006113	Polymerase chain reaction positive for hepatitis C viral ribonucleic acid genotype 1A
6349671000006112	PCR positive for hepatitis C viral RNA (genotype 1A)
6349681000006110	Polymerase chain reaction (PCR) positive for hepatitis C viral ribonucleic acid (genotype 1A)
6342191000006114	Acute cholangiohepatitis
7019781000006112	Acute hepatitis B with hepatic coma
7019801000006111	Hepatic coma due to acute hepatitis B
7019791000006110	Acute viral hepatitis B with hepatic coma
7024461000006115	Hepatic coma due to chronic hepatitis B
7024441000006119	Chronic hepatitis B with hepatic coma
7024451000006117	Chronic viral hepatitis B with hepatic coma
12758671000006118	Hepatitis D infection
12758651000006111	Hepatitis B with delta agent superinfection
12758641000006114	Viral hepatitis B with hepatitis D superinfection
1805791000006114	Viral hepatitis D
12758681000006115	Viral hepatitis B with delta agent superinfection
12722521000006116	Hepatitis B with hepatitis D superinfection
12758661000006113	Hepatitis B with delta agent coinfection
12758691000006117	Viral hepatitis delta
7032521000006119	Orthohepadnavirus
7032541000006114	Genus: Hepatitis B virus group
7032531000006116	Hepatitis B virus group
7032551000006111	Genus Orthohepadnavirus
7043971000006117	Drug-induced cirrhosis of liver
7043981000006119	Drug-induced hepatic cirrhosis
7068151000006114	Fulminant hepatitis
7170221000006110	Chronic rejection of liver transplant
7167121000006113	Hyperacute rejection of liver transplant
7167181000006112	Accelerated rejection of liver transplant
7133411000006113	Acute rejection of liver transplant
7210651000006110	Specimen from transplanted liver obtained by biopsy
7263471000006113	Hepatitis B and hepatitis C
7260251000006113	Hepatitis B associated with Human immunodeficiency virus infection
7261021000006117	Steatohepatitis
7300021000006118	Sequela of chronic liver disease
7328421000006117	Reactivation of hepatitis B viral hepatitis
7329241000006118	Endoscopy of upper gastrointestinal tract and banding of varix of esophagus
7329191000006118	Endoscopy of upper gastrointestinal tract and banding of varix of oesophagus
7329231000006111	Endoscopy of upper gastrointestinal tract and banding of esophageal varices
7329201000006115	Endoscopy of upper gastrointestinal tract and banding of oesophageal varices
7329221000006113	Oesophagogastroduodenoscopy and banding of oesophageal varices
7329211000006117	Esophagogastroduodenoscopy and banding of esophageal varices
7329251000006116	Banding of varix of stomach
7329261000006119	Banding of gastric varices
7329291000006110	Endoscopy of upper gastrointestinal tract and injection of varix of oesophagus
7329311000006114	Endoscopy of upper gastrointestinal tract and injection of oesophageal varices
7329331000006115	Oesophagogastroduodenoscopy and injection of oesophageal varices
7329321000006118	Esophagogastroduodenoscopy and injection of esophageal varices
7329341000006113	Endoscopy of upper gastrointestinal tract and injection of varix of esophagus
7329301000006111	Endoscopy of upper gastrointestinal tract and injection of esophageal varices
7328881000006116	Endoscopy of upper gastrointestinal tract and injection of varix of stomach
7328891000006118	Esophagogastroduodenoscopy and injection of gastric varices
7328901000006119	Oesophagogastroduodenoscopy and injection of gastric varices
7328911000006116	Endoscopy of upper gastrointestinal tract and injection of gastric varices
7329361000006112	Endoscopy of upper gastrointestinal tract and banding of gastric varices
7329351000006110	Endoscopy of upper gastrointestinal tract and banding of varix of stomach
7329371000006117	Esophagogastroduodenoscopy and banding of gastric varices
7329381000006119	Oesophagogastroduodenoscopy and banding of gastric varices
7329171000006119	Injection of varix of stomach
7329181000006116	Injection of gastric varices
7376511000006111	Hepatic encephalopathy in fulminant hepatic failure
7488491000006118	Hepatitis C virus subtype 1b
7488631000006119	Hepatitis C virus subtype 1c
7488571000006115	Hepatitis C virus genotype 1
7488651000006114	Hepatitis C virus subtype 4b
7488681000006118	Hepatitis C virus subtype 4e
7488551000006113	Hepatitis C virus subtype 6a
7488521000006116	Hepatitis C virus subtype 3a
7488581000006117	Hepatitis C virus genotype 2
7488601000006110	Hepatitis C virus genotype 4
7488621000006117	Hepatitis C virus genotype 6
7488531000006118	Hepatitis C virus subtype 3b
7488671000006116	Hepatitis C virus subtype 4d
7488561000006110	Hepatitis C virus subtype 4a
7488501000006114	Hepatitis C virus subtype 2a
7488611000006113	Hepatitis C virus genotype 5
7488511000006112	Hepatitis C virus subtype 2b
7488641000006112	Hepatitis C virus subtype 2c
7488591000006119	Hepatitis C virus genotype 3
7488541000006111	Hepatitis C virus subtype 5a
7488661000006111	Hepatitis C virus subtype 4c
7488481000006116	Hepatitis C virus subtype 1a
305599019	Acute liver necrosis following abortive pregnancy
7498361000006116	Induced termination of pregnancy complicated by acute necrosis of liver
7966991000006113	Chronic hepatitis C with stage 4 fibrosis
7966981000006110	Cirrhosis of liver due to chronic hepatitis C
7507931000006118	Transgastric plication of gastric varices
7516751000006110	Transgastric plication of oesophageal varices
7516761000006112	Transgastric plication of esophageal varices
7518231000006111	NAIC - North American Indian childhood cirrhosis
7518221000006113	North American Indian childhood cirrhosis
7559281000006114	HMDPC - hypermanganesemia with dystonia, polycythaemia and cirrhosis
7559271000006111	HMDPC - hypermanganesemia with dystonia, polycythemia and cirrhosis
7559261000006116	Hypermanganesemia with dystonia, polycythemia, and cirrhosis
7559251000006118	Hypermanganesemia with dystonia, polycythaemia, and cirrhosis
7565141000006116	Doppler ultrasound of transplant liver
7566431000006113	Liver transplant recipient
7568861000006119	Reactivation of hepatitis C viral hepatitis
8112141000006113	Chronic hepatitis C with stage 3 fibrosis
7583121000006113	Chronic hepatitis C with stage 2 fibrosis
7583471000006115	Hepatitis B virus genotype D
7583491000006119	Hepatitis B virus genotype F
7583451000006113	Hepatitis B virus genotype B
7583441000006111	Hepatitis B virus genotype A
7583511000006113	Hepatitis B virus genotype H
7583481000006117	Hepatitis B virus genotype E
7583501000006110	Hepatitis B virus genotype G
7583461000006110	Hepatitis B virus genotype C
8040621000006113	Cryoglobulinaemia due to chronic hepatitis C
8040631000006111	Cryoglobulinemia due to chronic hepatitis C
8032261000006117	Cirrhosis of liver due to hepatitis B
8037721000006115	Glomerulonephritis due to hepatitis C
7613341000006114	Acute multi-acinar necrosis of liver
7615611000006119	Hepatitis D virus infection
7615591000006113	Viral hepatitis D
7615621000006110	Hepatitis D
7615601000006117	Viral hepatitis type D
7617291000006116	Portal hypertension in classical cystic fibrosis
7617281000006119	Portal hypertension due to cystic fibrosis
7629961000006118	Chronic active hepatitis C
8019271000006110	History of portal hypertension
7686921000006114	Polymerase chain reaction test for Hepatitis C positive
8458751000006119	Ascites due to alcoholic hepatitis
8046451000006115	Hepatic coma due to chronic hepatitis C
8462251000006117	Hepatic coma due to chronic hepatic failure
8458771000006112	Hepatic coma due to alcoholic liver failure
8032441000006115	Hepatic coma due to hepatitis
8039281000006117	Hepatic coma due to acute hepatitis C
8462171000006115	Hepatic ascites due to chronic alcoholic hepatitis
8047801000006118	Hepatic coma due to chronic hepatitis B with delta agent
8467451000006119	Coma due to subacute hepatic failure
8467441000006116	Hepatic coma due to subacute liver failure
8458711000006115	Ascites due to alcoholic cirrhosis
8467501000006117	Hepatic ascites co-occurrent with chronic active hepatitis due to toxic liver disease
8458621000006115	Hepatic coma due to acute hepatic failure
8458631000006117	Coma due to acute hepatic failure
7700651000006119	Chronic alcoholic liver disease
7703061000006115	Acute on chronic alcoholic liver disease
7705241000006113	Steatosis of liver caused by retroviral protease inhibitor
7705251000006110	Fatty liver caused by retroviral protease inhibitor
7705401000006112	Portal hypertension caused by antiretroviral drug
7705411000006110	Portal hypertension caused by anti-retroviral drug
7712051000006112	Occult hepatitis B infection
7712041000006110	Occult chronic type B viral hepatitis
7731531000006110	Primary biliary cirrhosis co-occurrent with systemic scleroderma
7731521000006112	Reynolds syndrome
7738891000006115	Idiopathic copper associated cirrhosis of liver
7738901000006116	Non-Wilsonian hepatic copper toxicosis of infancy and childhood
7743871000006114	Decompensated cirrhosis of liver
7743881000006112	Decompensated cirrhosis
7756121000006113	Renal tubulopathy with encephalopathy and liver failure syndrome
7757271000006117	BASM syndrome
7757261000006112	Biliary atresia with splenic malformation syndrome
7757691000006119	Boichis disease
7757681000006117	Boichis syndrome
7757701000006119	Nephronophthisis hepatic fibrosis syndrome
7763571000006119	Gastric varices without bleeding
7767241000006119	Doppler ultrasound of transplanted liver
7767231000006112	Doppler ultrasound scan of transplanted liver
7767221000006114	Doppler ultrasonography of transplanted liver
7767531000006110	Hepatoportal sclerosis
7767541000006117	Obliterative portal venopathy
7803831000006116	Acute infantile liver failure due to synthesis defect of mitochondrial deoxyribonucleic acid encoded protein
7821631000006114	Fibrosis of liver caused by alcohol
7821641000006116	Alcoholic fibrosis of liver
7821651000006119	Autoimmune hepatitis type 1
7821661000006117	Autoimmune hepatitis type 2
7821671000006112	Autoimmune hepatitis type 3
7824371000006115	Gentile syndrome
7824341000006111	Joubert syndrome with hepatic defect
7824351000006113	Cerebellar vermis hypoplasia, oligophrenia, congenital ataxia, coloboma, hepatic fibrosis
7824331000006118	Joubert syndrome with congenital hepatic fibrosis
7824381000006117	COACH (cerebellar vermis hypoplasia, oligophrenia, congenital ataxia, coloboma, hepatic fibrosis) syndrome
7824361000006110	COACH syndrome
7837271000006119	Non-alcoholic fatty liver disease without non-alcoholic steatohepatitis
7837281000006116	Idiopathic portal hypertension
7840451000006111	Idiopathic granulomatous hepatitis
7851551000006119	Neonatal diabetes, congenital hypothyroidism, congenital glaucoma, hepatic fibrosis, polycystic kidney syndrome
7868601000006115	Cardiomyopathy co-occurrent and due to cirrhosis of liver
7868591000006111	Cirrhotic cardiomyopathy
7875291000006110	Cirrhosis of liver caused by methotrexate
7875301000006111	Cirrhosis of liver caused by amiodarone
7875311000006114	Cirrhosis of liver caused by methyldopa
3514567013	Chronic viral hepatitis D
3514568015	Chronic infection caused by Hepatitis D virus
3515305014	Cirrhosis of liver with primary sclerosing cholangitis
3515307018	Cirrhosis of liver co-occurrent and due to primary sclerosing cholangitis
12031691000006112	Alcoholic steatohepatitis
12031701000006112	Steatohepatitis caused by ingestible alcohol
12061221000006116	Chronic hepatitis C caused by hepatitis C virus genotype 6
12061231000006118	Chronic hepatitis C caused by hepatitis C virus genotype 5
12064771000006114	Chronic hepatitis C caused by Hepatitis C virus genotype 3
12066921000006115	Chronic hepatitis C caused by Hepatitis C virus genotype 2
12066931000006117	Chronic hepatitis C caused by Hepatitis C virus genotype 4
12066941000006110	Chronic hepatitis C caused by Hepatitis C virus genotype 1
12070031000006113	Chronic hepatitis C caused by Hepatitis C virus genotype 1b
12070041000006115	Chronic hepatitis C caused by Hepatitis C virus genotype 1a
886501000006115	Alcoholic liver damage NOS
2156971000000110	H/O hepatitis C antiviral drug therapy
1686831000000111	Hepatitis C resolved
1786403019	Hepatitis C nucleic acid detection
1786360015	Hepatitis B nucleic acid detection
1488891017	Hepatitis C viral load
354081000000114	Hepatitis B viral load
1783609017	Hepatitis C virus genotype
350841000000119	Hepatitis B treatment drugs Band 1
2155841000000118	12 week virologic response to hepatitis C treatment
286858013	Hepatic coma due to viral hepatitis A
394236016	Exploration of liver
864341000006115	Liver exploration
