MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId	category
14181641000006110	2	^ESCT1418164	NA	Mild nonproliferative retinopathy of left eye due to diabetes mellitus type 2	16745531000119108	4009833018	NA	31	type 2
14181661000006114	1	^ESCT1418166	NA	Mild nonproliferative retinopathy of right eye due to diabetes mellitus type 2	16745651000119101	4009834012	NA	31	type 2
14181911000006117	3	^ESCT1418191	NA	Bilateral nonproliferative retinopathy due to diabetes mellitus type 2	16747661000119109	4009541014	NA	31	type 2
14181961000006119	2	^ESCT1418196	NA	Bilateral proliferative retinopathy due to diabetes mellitus type 2	16748141000119100	3994617015	NA	31	type 2
14728721000006117	6	^ESCT1472872	NA	Neovascular glaucoma due to diabetes mellitus type 2	1196922005	4693855012	NA	32	type 2
7966951000006119	NA	^ESCTDI796695	NA	Diabetic angina pectoris associated with type 2 diabetes mellitus	791000119109	2967662015	NA	32	type 2
7966941000006116	NA	^ESCTAN796694	NA	Angina associated with type II diabetes mellitus	791000119109	2967590010	NA	32	type 2
12331061000006114	NA	^ESCT1233106	NA	Mononeuropathy co-occurrent and due to type 2 diabetes mellitus	420436000	3697666011	NA	32	type 2
6985011000006113	NA	^ESCTPE698501	NA	Peripheral circulatory disorder associated with type II diabetes mellitus	422166005	2618204014	NA	32	type 2
11927561000006118	NA	^ESCT1192756	NA	Hypoglycemic coma co-occurrent and due to diabetes mellitus type II	719216001	3315456014	NA	32	type 2
12363731000006113	NA	^ESCT1236373	NA	Polyneuropathy co-occurrent and due to type 2 diabetes mellitus	713706002	3696410013	NA	32	type 2
6959801000006112	NA	^ESCTDI695980	NA	Diabetic cataract associated with type II diabetes mellitus	420756003	2618240011	NA	32	type 2
12332111000006115	NA	^ESCT1233211	NA	Cataract co-occurrent and due to diabetes mellitus type 2	420756003	3687731016	NA	32	type 2
6975211000006112	NA	^ESCTGA697521	NA	Gangrene associated with type 2 diabetes mellitus	421631007	6975211000006112	NA	32	type 2
7783451000006114	NA	^ESCTHY778345	NA	Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II	719216001	7783451000006114	NA	32	type 2
6985001000006110	NA	^ESCTPE698500	NA	Peripheral circulatory disorder associated with type 2 diabetes mellitus	422166005	6985001000006110	NA	32	type 2
6983691000006114	NA	^ESCTDI698369	NA	Diabetic oculopathy associated with type II diabetes mellitus	422099009	2618233010	NA	32	type 2
12336541000006114	NA	^ESCT1233654	NA	Retinopathy co-occurrent and due to type 2 diabetes mellitus	422034002	3699409016	NA	32	type 2
6979251000006110	NA	^ESCTDI697925	NA	Diabetes mellitus type 2 with ketoacidotic coma	421847006	3035601012	NA	32	type 2
6954121000006112	NA	^ESCTMO695412	NA	Mononeuropathy associated with type II diabetes mellitus	420436000	2618201018	NA	32	type 2
6982151000006118	NA	^ESCTDI698215	NA	Disorder due to type II diabetes mellitus	422014003	3013092019	NA	32	type 2
6981621000006113	NA	^ESCTPE698162	NA	Persistent proteinuria associated with type II diabetes mellitus	421986006	2618210014	NA	32	type 2
6969921000006119	NA	^ESCTNE696992	NA	Neurologic disorder associated with type II diabetes mellitus	421326000	2618196010	NA	32	type 2
6982511000006110	NA	^ESCTDI698251	NA	Diabetic retinopathy associated with type II diabetes mellitus	422034002	2618241010	NA	32	type 2
12334131000006118	NA	^ESCT1233413	NA	Neurological disorder co-occurrent and due to type 2 diabetes mellitus	421326000	3695405016	NA	32	type 2
7708121000006119	NA	^ESCTPO770812	NA	Polyneuropathy due to diabetes mellitus type II	713706002	3297366013	NA	32	type 2
12702401000006118	NA	^ESCT1270240	NA	Mononeuropathy associated with type 2 diabetes mellitus	420436000	2967756015	NA	32	type 2
12705011000006116	NA	^ESCT1270501	NA	Exudative maculopathy associated with type 2 diabetes mellitus	421779007	2967775013	NA	32	type 2
12702411000006115	NA	^ESCT1270241	NA	Type II diabetes mellitus with neurological complications	421326000	84931000006113	NA	32	type 2
12704961000006118	NA	^ESCT1270496	NA	Diabetic oculopathy associated with type 2 diabetes mellitus	422099009	2967746019	NA	32	type 2
12331051000006112	NA	^ESCT1233105	NA	Mononeuropathy with type 2 diabetes mellitus	420436000	12331051000006112	NA	32	type 2
12336531000006116	NA	^ESCT1233653	NA	Retinopathy with type 2 diabetes mellitus	422034002	12336531000006116	NA	32	type 2
12334141000006111	NA	^ESCT1233414	NA	Neurological disorder with diabetes type 2	421326000	12334141000006111	NA	32	type 2
12335671000006113	NA	^ESCT1233567	NA	Exudative maculopathy with type 2 diabetes mellitus	421779007	12335671000006113	NA	32	type 2
12363681000006115	NA	^ESCT1236368	NA	Gastroparesis with type 2 diabetes mellitus	713703005	12363681000006115	NA	32	type 2
12762301000006111	NA	^ESCT1276230	NA	Diabetic oculopathy associated with type 2 diabetes mellitus	422099009	914051000006113	NA	32	type 2
12702421000006111	NA	^ESCT1270242	NA	Type II diabetes mellitus with ophthalmic complications	422099009	12702421000006111	NA	32	type 2
12332101000006118	NA	^ESCT1233210	NA	Cataract due to diabetes mellitus type 2	420756003	12332101000006118	NA	32	type 2
6959091000006114	NA	^ESCTPE695909	NA	Persistent microalbuminuria associated with type II diabetes mellitus	420715001	2618209016	NA	32	type 2
12336871000006115	NA	^ESCT1233687	NA	Disorder of eye with type 2 diabetes mellitus	422099009	12336871000006115	NA	32	type 2
11931861000006112	NA	^ESCT1193186	NA	Pre-existing type 2 diabetes mellitus in pregnancy	237627000	1988741000006117	NA	32	type 2
7708071000006119	NA	^ESCTGA770807	NA	Gastroparesis due to diabetes mellitus type II	713703005	3297368014	NA	32	type 2
6975221000006116	NA	^ESCTGA697522	NA	Gangrene associated with type II diabetes mellitus	421631007	2618206011	NA	32	type 2
6951281000006117	NA	^ESCTKI695128	NA	Kidney disorder associated with type 2 diabetes mellitus	420279001	2623051017	NA	32	type 2
12335681000006111	NA	^ESCT1233568	NA	Exudative maculopathy co-occurrent and due to type 2 diabetes mellitus	421779007	3698530017	NA	32	type 2
12336881000006117	NA	^ESCT1233688	NA	Disorder of eye co-occurrent and due to type 2 diabetes mellitus	422099009	3698441017	NA	32	type 2
12489851000006117	NA	^ESCT1248985	NA	Type II diabetes mellitus with exudative maculopathy	421779007	938331000006118	NA	32	type 2
12363691000006117	NA	^ESCT1236369	NA	Gastroparesis co-occurrent and due to type 2 diabetes mellitus	713703005	3698411019	NA	32	type 2
12702391000006115	NA	^ESCT1270239	NA	Diabetic cataract associated with type 2 diabetes mellitus	420756003	2967753011	NA	32	type 2
12704981000006111	NA	^ESCT1270498	NA	Diabetic retinopathy associated with type 2 diabetes mellitus	422034002	2967760017	NA	32	type 2
306108017	489	L1801	L180100	Diabetes mellitus during pregnancy - baby delivered	199225007	306108017	NA	32	pregnancy
306110015	469	L1803	L180300	Diabetes mellitus during pregnancy - baby not yet delivered	199227004	306110015	NA	32	pregnancy
616151000006118	45	L1800	L180000	Diabetes mellitus - unspec whether in pregnancy/puerperium	199223000	306106018	NA	32	pregnancy
616191000006112	4691	L180	L180.00	Diabetes mellitus during pregnancy, childbirth and the puerperium	199223000	306106018	NA	32	pregnancy
616211000006113	370	L180z	L180z00	Diabetes mellitus in pregnancy/childbirth/puerperium NOS	199223000	306106018	NA	32	pregnancy
845341000006111	342	66AX	66AX.00	Diabetes: shared care in pregnancy - diabetologist and obstetrician	24451000000107	61891000000110	NA	1	pregnancy
887971000006115	416	L180-99	L180.99	Preg.+ diabetes mellitus	199223000	887971000006115	NA	32	pregnancy
1988741000006117	198	L180B	NA	Pregnancy and non-insulin-dependent diabetes mellitus	237627000	356133011	NA	32	pregnancy
2575261000006118	9	^ESCTMA257526	NA	Maternal diabetes mellitus with hypoglycaemia affecting foetus OR newborn	4783006	2793312010	NA	32	pregnancy
2575271000006113	2	^ESCTMA257527	NA	Maternal diabetes mellitus with hypoglycemia affecting fetus OR newborn	4783006	8973010	NA	32	pregnancy
2575281000006111	1	^ESCTMA257528	NA	Maternal diabetes mellitus with hypoglycaemia affecting fetus OR newborn	4783006	494932011	NA	32	pregnancy
7484011000006111	1	^ESCTDI748401	NA	Discussion about diabetic ketoacidosis in pregnancy	473180009	2956116017	NA	31	pregnancy
7567351000006110	577	^ESCTDI756735	NA	Diabetes in pregnancy clinic	702849009	3006330019	NA	31	pregnancy
10928019	39	ESCTDI18	NA	Diabetes mellitus associated with genetic syndrome	5969009	10928019	NA	32	other/unspec genetic inc syndromic
82979011	387	Q441	Q441.00	Neonatal diabetes mellitus	49817004	82979011	NA	32	other/unspec genetic inc syndromic
356110010	6	ESCTME15	NA	Megaloblastic anaemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness	237617006	356110010	NA	32	other/unspec genetic inc syndromic
356111014	10	ESCTIN27	NA	Insulin-dependent diabetes mellitus secretory diarrhoea syndrome	237618001	356111014	NA	32	other/unspec genetic inc syndromic
356118015	28	ESCTDI21	NA	Diabetes-deafness syndrome maternally transmitted	237619009	356118015	NA	32	other/unspec genetic inc syndromic
498512013	2	ESCTDI18-1	NA	Genetic syndromes of diabetes mellitus	5969009	498512013	NA	32	other/unspec genetic inc syndromic
1786715019	17	C3500-1	C350011	Bronzed diabetes	399144008	1786715019	NA	32	other/unspec genetic inc syndromic
2156000010	12	ESCTLI13	NA	Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus	237608006	2156000010	NA	32	other/unspec genetic inc syndromic
189711000000119	5	C10M0	C10M000	Lipoatrophic diabetes mellitus without complication	112991000000101	189711000000119	NA	32	other/unspec genetic inc syndromic
494831000000119	2182	C10N1	C10N100	Diabetes mellitus associated with cystic fibrosis	426705001	2674608014	NA	32	other/unspec genetic inc syndromic
622221000000118	207	C10FS	C10FS00	Maternally inherited diabetes mellitus	335621000000101	622221000000118	NA	32	other/unspec genetic inc syndromic
967701000006116	129	C10M	C10M.00	Lipoatrophic diabetes mellitus	127012008	300015	NA	32	other/unspec genetic inc syndromic
1848531000006116	76	PKyP	PKyP.00	Diabetes insipidus, diabetes mellitus, optic atrophy and deafness	70694009	3028935019	NA	32	other/unspec genetic inc syndromic
3039941000006118	2	^ESCTPI303994	NA	Pineal hyperplasia AND diabetes mellitus syndrome	33559001	55997018	NA	32	other/unspec genetic inc syndromic
3039971000006114	1	^ESCTPI303997	NA	Pineal hyperplasia, insulin-resistant diabetes mellitus and somatic abnormalities	33559001	1228082013	NA	32	other/unspec genetic inc syndromic
3649791000006119	33	^ESCTDI364979	NA	Diabetes mellitus AND insipidus with optic atrophy AND deafness	70694009	117422014	NA	32	other/unspec genetic inc syndromic
4392141000006116	10	^ESCTLI439214	NA	Lipoatrophic diabetes	127012008	300015	NA	32	other/unspec genetic inc syndromic
5109541000006118	11	^ESCTTR510954	NA	Transient neonatal diabetes mellitus	237603002	2967847015	NA	32	other/unspec genetic inc syndromic
7068831000006114	142	^ESCTDI706883	NA	Diabetes mellitus due to cystic fibrosis	427089005	2675251010	NA	32	other/unspec genetic inc syndromic
7500351000006110	2	^ESCTRE750035	NA	Renal cysts and diabetes syndrome	609572000	3435009012	NA	32	other/unspec genetic inc syndromic
7500501000006118	2	^ESCTDI750050	NA	Diabetes mellitus, transient neonatal 1	609579009	2967822017	NA	32	other/unspec genetic inc syndromic
7500521000006111	1	^ESCTDI750052	NA	Diabetes mellitus, transient neonatal 2	609580007	2967886016	NA	32	other/unspec genetic inc syndromic
7811801000006113	2	^ESCTDE781180	NA	Developmental delay, epilepsy, neonatal diabetes syndrome	721088003	3323445011	NA	32	other/unspec genetic inc syndromic
56000018	17	C1zy6	C1zy600	Rabson-Mendenhall syndrome	33559001	56000018	NA	32	other/unspec genetic inc syndromic
423112012	6	ESCTCO18-4	NA	Congenital total lipodystrophy	284449005	423112012	NA	32	other/unspec genetic inc syndromic
1233307015	275	PKyP-1	PKyP.11	Wolfram syndrome	70694009	1233307015	NA	32	other/unspec genetic inc syndromic
1495356017	6	ESCTCO18-7	NA	Total lipoatrophy	284449005	1495356017	NA	32	other/unspec genetic inc syndromic
2475901019	405	C10K	C10K.00	Type A insulin resistance	237651005	2475901019	NA	32	other/unspec genetic inc syndromic
3029742016	4	ESCTCO18	NA	Congenital generalized lipodystrophy	284449005	3029742016	NA	32	other/unspec genetic inc syndromic
59931000006118	36	C1zy4	C1zy400	Werner's syndrome	51626007	85980017	NA	32	other/unspec genetic inc syndromic
59941000006111	1	C1zyz-1	C1zyz11	Werner's syndrome	51626007	85980017	NA	32	other/unspec genetic inc syndromic
199471000000118	16	C10K0	C10K000	Type A insulin resistance without complication	237651005	356181016	NA	32	other/unspec genetic inc syndromic
3297551000006115	1	^ESCTFA329755	NA	Familial partial lipodystrophy	49292002	198186010	NA	31	other/unspec genetic inc syndromic
3336681000006110	2	^ESCTAD333668	NA	Adult progeria	51626007	1231008011	NA	32	other/unspec genetic inc syndromic
3500731000006113	2	^ESCTFA350073	NA	Fanconi-Bickel syndrome	61598006	102347014	NA	31	other/unspec genetic inc syndromic
5110461000006114	353	^ESCTIN511046	NA	Insulin resistance - type A	237651005	356181016	NA	32	other/unspec genetic inc syndromic
5337481000006116	1	^ESCTWO533748	NA	Wolcott-Rallison dysplasia	254066006	378216019	NA	31	other/unspec genetic inc syndromic
7811791000006112	9	^ESCTDE781179	NA	DEND syndrome	721088003	3323446012	NA	32	other/unspec genetic inc syndromic
7881921000006114	2	^ESCTPR788192	NA	Primrose syndrome	726709001	3451973010	NA	32	other/unspec genetic inc syndromic
7963261000006115	4	^ESCTWO796326	NA	Wolfram-like syndrome	734022008	3481937011	NA	31	other/unspec genetic inc syndromic
356101019	4	ESCTHY1	NA	Hyperproinsulinaemia	237613005	356101019	NA	32	other/unspec genetic inc syndromic
7854021000006118	3	^ESCTXL785402	NA	X-linked immune dysregulation, polyendocrinopathy, enteropathy syndrome	724276006	3433491012	NA	32	other/unspec genetic inc syndromic
1775531012	NA	ESCTHY2	NA	Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities	237616002	1775531012	NA	32	other/unspec genetic inc syndromic
356099014	NA	ESCTPH1	NA	Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction	237612000	356099014	NA	32	other/unspec genetic inc syndromic
356115017	NA	ESCTIN27-1	NA	Congenital insulin-dependent diabetes mellitus with fatal secretory diarrhoea	237618001	356115017	NA	32	other/unspec genetic inc syndromic
7500541000006116	NA	^ESCTDI750054	NA	Diabetes mellitus, transient neonatal 3	609581006	2967830016	NA	32	other/unspec genetic inc syndromic
3862421000006116	NA	^ESCTDI386242	NA	Diabetes mellitus, Addison's disease and myxedema	83728000	505755018	NA	32	other/unspec genetic inc syndromic
6618061000006116	NA	^ESCTBR661806	NA	Bronze diabetes	399144008	1778601012	NA	32	other/unspec genetic inc syndromic
5109851000006119	NA	^ESCTIN510985	NA	Insulin-dependent diabetes mellitus secretory diarrhea syndrome	237618001	356116016	NA	31	other/unspec genetic inc syndromic
7500361000006112	NA	^ESCTRC750036	NA	RCAD (renal cysts and diabetes) syndrome	609572000	2714541000000116	NA	32	other/unspec genetic inc syndromic
5109831000006114	NA	^ESCTCO510983	NA	Congenital insulin-dependent diabetes mellitus with fatal secretory diarrhea	237618001	356112019	NA	31	other/unspec genetic inc syndromic
3812041000006116	NA	^ESCTDW381204	NA	Dwarfism-hepatomegaly-obesity-juvenile diabetes syndrome	80660001	133810014	NA	31	other/unspec genetic inc syndromic
7063141000006118	NA	^ESCTDI706314	NA	Diabetes mellitus co-occurrent and due to cystic fibrosis	426705001	3440582013	NA	32	other/unspec genetic inc syndromic
5687751000006119	NA	^ESCTLI568775	NA	Lipoatrophic diabetes mellitus	284449005	1495355018	NA	31	other/unspec genetic inc syndromic
4392151000006119	NA	^ESCTLI439215	NA	Lipodystrophic diabetes	127012008	205214013	NA	32	other/unspec genetic inc syndromic
3048221000006110	NA	^ESCTDI304822	NA	Diabetic-bearded woman syndrome	34041001	56854017	NA	32	other/unspec genetic inc syndromic
5109551000006116	NA	^ESCTTR510955	NA	Transitory neonatal diabetes mellitus	237603002	356081018	NA	32	other/unspec genetic inc syndromic
5109801000006118	NA	^ESCTME510980	NA	Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness	237617006	356108013	NA	31	other/unspec genetic inc syndromic
3730121000006115	NA	^ESCTLI373012	NA	Lipodystrophic diabetes with partial lipoatrophy	75659004	125663012	NA	32	other/unspec genetic inc syndromic
3862341000006115	NA	^ESCTDI386234	NA	Diabetes mellitus, Addison's disease and myxoedema	83728000	505747013	NA	32	other/unspec genetic inc syndromic
1803751000006119	NA	EMISNQDI79	NA	DIDMOAD - Diabetes insip, diabetes mell, optic atrophy, deafness	70694009	1803751000006119	NA	32	other/unspec genetic inc syndromic
7811811000006111	NA	^ESCTDE781181	NA	DEND (developmental delay, epilepsy, neonatal diabetes) syndrome	721088003	3323447015	NA	32	other/unspec genetic inc syndromic
356085010	820	C10D-1	C10D.11	Maturity onset diabetes in youth type 2	237604008	356085010	NA	32	mody
483882011	1138	C10C	C10C.00	Maturity-onset diabetes of the young	609561005	2967884018	NA	32	mody
483886014	3010	C10C-1	C10C.11	Maturity onset diabetes in youth	609561005	2967884018	NA	32	mody
2476117016	499	C10C-2	C10C.12	Maturity onset diabetes in youth type 1	609562003	2967867012	NA	32	mody
840971000006112	823	C10D	C10D.00	Diabetes mellitus autosomal dominant type II	237604008	356082013	NA	32	mody
1968641000006114	130	C10Q	C10Q.00	Maturity-onset diabetes of the young, type 5	609572000	2967853015	NA	32	mody
5109561000006119	116	^ESCTMA510956	NA	Maturity onset diabetes of the young, type 2	237604008	2967875018	NA	32	mody
5109611000006116	1014	^ESCTMO510961	NA	MODY - Maturity onset diabetes in youth type 2	237604008	356086011	NA	32	mody
5109621000006112	145	^ESCTMO510962	NA	MODY - Maturity onset diabetes glucokinase-related	237604008	356087019	NA	32	mody
7500191000006118	75	^ESCTMA750019	NA	Maturity onset diabetes of the young, type 1	609562003	2967867012	NA	32	mody
14628111000006115	24	^ESCT1462811	NA	GCK (glucokinase) monogenic diabetes mellitus	237604008	4635913019	NA	32	mody
7500201000006115	1	^ESCTMO750020	NA	MODY1	609562003	2967828018	NA	32	mody
5109581000006112	NA	^ESCTMA510958	NA	Maturity onset diabetes in youth type II	237604008	356083015	NA	32	mody
7500341000006113	NA	^ESCTMO750034	NA	MODY5 - maturity-onset diabetes of the young type 5	609572000	3435008016	NA	32	mody
5109591000006110	NA	^ESCTMO510959	NA	MODY - Maturity onset diabetes in youth type II	237604008	356084014	NA	32	mody
5109631000006110	NA	^ESCTMO510963	NA	MODY2	237604008	2967834013	NA	32	mody
9986011	350	ESCTDR3	NA	Drug-induced diabetes mellitus	5368009	9986011	NA	5	secondary
15518018	3391	C10N	C10N.00	Secondary diabetes mellitus	8801005	15518018	NA	32	secondary
356078011	90	ESCTSE11	NA	Secondary endocrine diabetes mellitus	237601000	356078011	NA	32	secondary
1230929011	3828	C10G	C10G.00	Secondary pancreatic diabetes mellitus	51002006	1230929011	NA	32	secondary
2160090014	263	C10H	C10H.00	Diabetes mellitus induced by non-steroid drugs	408540003	2160090014	NA	32	secondary
127041000006110	18032	C11y0	C11y000	Steroid-induced diabetes	190447002	292667010	NA	5	secondary
127051000006112	742	C10B0	C10B000	Steroid-induced diabetes mellitus without complication	190416008	292616012	NA	32	secondary
189721000000113	23	C10N0	C10N000	Secondary diabetes mellitus without complication	8801005	15518018	NA	32	secondary
198461000000116	3798	C10G0	C10G000	Diabetes mellitus associated with pancreatic disease	51002006	84990019	NA	32	secondary
616241000006112	6767	C10B	C10B.00	Diabetes mellitus induced by steroids	190447002	292667010	NA	5	secondary
967631000006115	16	C10H0	C10H000	Diabetes mellitus induced by non-steroid drugs without complication	413183008	2474729016	NA	32	secondary
8118151000006112	3	^ESCTHY811815	NA	Hyperosmolarity co-occurrent and due to drug induced diabetes mellitus	367261000119100	8118151000006112	NA	5	secondary
8120401000006111	3	^ESCTHY812040	NA	Hyperosmolar coma due to secondary diabetes mellitus	368601000119102	3288475010	NA	32	secondary
8120431000006115	1377	^ESCTMI812043	NA	Mild nonproliferative retinopathy due to secondary diabetes mellitus	368711000119106	3289754012	NA	32	secondary
8240511000006110	13	^ESCTHO824051	NA	H/O: secondary diabetes mellitus	771571000000102	1721671000000116	NA	31	secondary
12371151000006114	1	^ESCT1237115	NA	Moderate nonproliferative retinopathy due to secondary diabetes mellitus	368741000119105	3689185019	NA	31	secondary
14058811000006115	228	^ESCT1405881	NA	Pancreatogenic type 3c diabetes mellitus	51002006	3873807012	NA	32	secondary
14174261000006117	1	^ESCT1417426	NA	Nephropathy due to drug induced diabetes mellitus	368201000119100	4016257019	NA	31	secondary
14174321000006116	1	^ESCT1417432	NA	Chronic kidney disease stage 5 due to drug induced diabetes mellitus	368461000119103	4016035015	NA	32	secondary
2474730014	1	C10L0	C10L000	Fibrocalculous pancreatopathy without complication	413184002	2474730014	NA	32	secondary
6763731000006114	NA	^ESCTDM676373	NA	DM induced by non-steroid drug	408540003	2163991011	NA	32	secondary
6763751000006119	NA	^ESCTDI676375	NA	Diabetes mellitus caused by non-steroid drugs	408540003	3290374011	NA	32	secondary
6763741000006116	NA	^ESCTDM676374	NA	DM caused by non-steroid drug	408540003	3290289016	NA	32	secondary
6837991000006112	NA	^ESCTDI683799	NA	Diabetes mellitus caused by non-steroid drugs without complication	413183008	3290307015	NA	32	secondary
96244016	2	ESCTPR17	NA	Protein-deficient diabetes mellitus	57886004	96244016	NA	32	malnutrition
292606016	124	C10A1	C10A100	Malnutrition-related diabetes mellitus with ketoacidosis	190406000	292606016	NA	32	malnutrition
292612014	4	C10A7	C10A700	Malnutrition-related diabetes mellitus without complications	190412005	292612014	NA	32	malnutrition
306114012	2	L1807	L180700	Pre-existing malnutrition-related diabetes mellitus	199231005	306114012	NA	32	malnutrition
396661000006115	5	Cyu21	Cyu2100	Malnutrition-related diabetes mellitus with multiple complications	190411003	292611019	NA	32	malnutrition
396671000006110	1	Cyu22	Cyu2200	[X]Malnutrit-related diabetes mellitus with unspec complics	190411003	292611019	NA	32	malnutrition
719471000006119	1	C10AW	C10AW00	Malnutrit-related diabetes mellitus with unspec complics	190411003	292611019	NA	32	malnutrition
719481000006116	1	C10A3	C10A300	Malnutrit-related diabetes mellitus wth ophthalmic complicat	421256007	2618239014	NA	32	malnutrition
719531000006118	234	C10A	C10A.00	Malnutrition related diabetes mellitus	75524006	125439011	NA	32	malnutrition
719541000006111	4	C10A0	C10A000	Malnutrition-related diabetes mellitus with coma	420996007	2618229015	NA	32	malnutrition
719561000006110	3	C10A6	C10A600	Malnutrition-related diabetes mellitus with multiple comps	190411003	292611019	NA	32	malnutrition
719571000006115	4	C10A2	C10A200	Malnutrition-related diabetes mellitus with renal complications	190407009	292607013	NA	32	malnutrition
719591000006119	1	C10A4	C10A400	Malnutrition-related diabetes mellitus wth neuro complicatns	420683009	2618198011	NA	32	malnutrition
719601000006110	5	C10A5	C10A500	Malnutrition-related diabetes mellitus with peripheral circulatory complications	190410002	292610018	NA	32	malnutrition
720311000006119	1	C10AX	C10AX00	Malnutrit-relat diabetes mellitus with other spec comps	190411003	292611019	NA	32	malnutrition
1550571000000114	44	C10A-1	C10A.11	Jamaica type diabetes	75524006	1550571000000114	NA	32	malnutrition
356077018	NA	ESCTMA7	NA	Malnutrition-related diabetes mellitus - fibrocalculous	237600004	356077018	NA	32	malnutrition
6968641000006111	NA	^ESCTOP696864	NA	Ophthalmic complication of malnutrition-related diabetes mellitus	421256007	2618239014	NA	32	malnutrition
1231774017	NA	ESCTPR17-1	NA	Malnutrition-related diabetes mellitus - protein-deficient	57886004	1231774017	NA	32	malnutrition
6958521000006110	NA	^ESCTNE695852	NA	Neurological disorder associated with malnutrition-related diabetes mellitus	420683009	2618198011	NA	32	malnutrition
6964251000006119	NA	^ESCTCO696425	NA	Coma associated with malnutrition-related diabetes mellitus	420996007	2618229015	NA	32	malnutrition
20191016	267218	L1809	L180900	Gestational diabetes mellitus	11687002	20191016	NA	32	gestational
1220321013	11737	L1808	L180800	Diabetes mellitus arising in pregnancy	11687002	1220321013	NA	32	gestational
622051000000118	3807	ZV13F	ZV13F00	History of gestational diabetes mellitus	472971004	2955501019	NA	32	gestational history
801901000006119	82391	L1808-1	L180811	Gestational diabetes mellitus	11687002	20191016	NA	32	gestational
1703761000000114	1971	8CE00	8CE0000	Gestational diabetes information leaflet given	764921000000102	1703761000000114	NA	32	gestational
2128081000000111	6680	66Ay	66Ay.00	Gestational diabetes mellitus annual review	816711000000104	2128081000000111	NA	1	gestational
2686071000006114	1989	^ESCTGE268607	NA	Gestational diabetes	11687002	1220319015	NA	32	gestational
2686101000006116	243	^ESCTGD268610	NA	GDM - Gestational diabetes mellitus	11687002	1220322018	NA	32	gestational
3258001000006116	7	^ESCTGE325800	NA	Gestational diabetes mellitus, class A>2<	46894009	78158011	NA	32	gestational
3719631000006112	15	^ESCTGE371963	NA	Gestational diabetes mellitus, class A>1<	75022004	124602011	NA	32	gestational
7217901000006119	58	^ESCTDI721790	NA	Dietary education for gestational diabetes	439051004	2795283011	NA	31	gestational
7480721000006111	7993	^ESCTHO748072	NA	H/O gestational diabetes mellitus	472971004	2242171000000111	NA	32	gestational history
8016601000006114	191	^ESCTPO801660	NA	Postpartum gestational diabetes mellitus	40791000119105	3005715016	NA	32	gestational
8016611000006112	26	^ESCTGE801661	NA	Gestational diabetes, delivered	40791000119105	3005798015	NA	32	gestational
8016621000006116	339	^ESCTGE801662	NA	Gestational diabetes mellitus complicating pregnancy	40801000119106	3301670017	NA	32	gestational
8016631000006118	17	^ESCTGE801663	NA	Gestational DM antepartum	40801000119106	3289671017	NA	32	gestational
8264221000006117	29	^ESCTMA826422	NA	Management of gestational diabetes mellitus	816261000000105	2127141000000115	NA	31	gestational
15071651000006119	1	^ESCT1507165	NA	Gestational diabetes mellitus class A2	46894009	5159111018	NA	32	gestational
15072391000006112	1	^ESCT1507239	NA	Gestational diabetes mellitus class A1	75022004	5159109010	NA	32	gestational
1786841000006118	NA	EMISNQGE34	NA	Gestational diabetes mellitus annual review	1786841000006102	1786841000006118	NA	1	gestational
125705011	10	ESCTDI19	NA	Diabetes mellitus due to insulin receptor antibodies	75682002	125705011	NA	32	insulin receptor abs
3296773014	NA	ESCTDI19-2	NA	DM caused by insulin receptor ab	75682002	3296773014	NA	32	insulin receptor abs
2164134013	NA	ESCTDI19-3	NA	DM due to insulin receptor ab	75682002	2164134013	NA	32	insulin receptor abs
3291658019	NA	ESCTDI19-1	NA	Diabetes mellitus caused by insulin receptor antibodies	75682002	3291658019	NA	32	insulin receptor abs
292478012	384	C101y	C101y00	Other specified diabetes mellitus with ketoacidosis	420422005	2616611010	NA	32	other type not specified
292495016	141	C104y	C104y00	Other specified diabetes mellitus with renal complications	127013003	301016	NA	32	other type not specified
293756010	75	Cyu20	Cyu2000	[X]Other specified diabetes mellitus	73211009	121589010	NA	32	other type not specified
13751000006117	354	C108y	C108y00	Other specified diabetes mellitus with multiple comps	385041000000108	760111000000115	NA	32	other type not specified
13761000006115	122	C106y	C106y00	Other specified diabetes mellitus with neurological comps	422088007	2618195014	NA	32	other type not specified
13771000006110	92	C105y	C105y00	Other specified diabetes mellitus with ophthalmic complicatn	25093002	42062018	NA	32	other type not specified
13781000006113	11	C10yy	C10yy00	Other specified diabetes mellitus with other spec comps	73211009	121589010	NA	32	other type not specified
13791000006111	30	C107y	C107y00	Other specified diabetes mellitus with periph circ comps	421895002	2618203015	NA	32	other type not specified
13811000006110	30	C10zy	C10zy00	Other specified diabetes mellitus with unspecified comps	74627003	123939015	NA	32	other type not specified
12725191000006116	NA	^ESCT1272519	NA	Other specified diabetes mellitus with coma	630521000000101	1390421000000119	NA	31	other type not specified
